,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2025/09/23,Tue,Brunei,Big Mac (Value Meal) — Medium,6.50,5.00,Regular Value Meal
2,2025/09/23,Tue,Brunei,Big Mac (Value Meal) — Large,7.10,5.47,Regular Value Meal
3,2025/09/23,Tue,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.85,Regular Value Meal
4,2025/09/23,Tue,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.31,Regular Value Meal
5,2025/09/23,Tue,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.77,Regular Value Meal
6,2025/09/23,Tue,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.24,Regular Value Meal
7,2025/09/23,Tue,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,4.00,Regular Value Meal
8,2025/09/23,Tue,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.16,Regular Value Meal
9,2025/09/23,Tue,Brunei,Big Mac (A La Carte),5.50,4.24,Regular Value Meal
10,2025/09/23,Tue,Brunei,Double Cheeseburger (A La Carte),5.10,3.93,Regular Value Meal
11,2025/09/23,Tue,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,4.08,Regular Value Meal
12,2025/09/23,Tue,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,4.08,Regular Value Meal
13,2025/09/23,Tue,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.31,Regular Value Meal
14,2025/09/23,Tue,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.85,Regular Value Meal
15,2025/09/23,Tue,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.31,Regular Value Meal
16,2025/09/23,Tue,Brunei,Filet-O-Fish (A La Carte),3.80,2.93,Regular Value Meal
17,2025/09/23,Tue,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.54,Regular Value Meal
18,2025/09/23,Tue,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.70,Regular Value Meal
19,2025/09/23,Tue,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.70,Regular Value Meal
20,2025/09/23,Tue,Brunei,McChicken — Ala Carte,5.00,3.85,Regular Value Meal
21,2025/09/23,Tue,Brunei,McChicken — Medium,6.00,4.62,Regular Value Meal
22,2025/09/23,Tue,Brunei,McChicken — Large,6.60,5.08,Regular Value Meal
23,2025/09/23,Tue,Brunei,Spicy Double Cheese Burger (Ala Carte),5.40,4.16,Regular Value Meal
24,2025/09/23,Tue,Brunei,Spicy Double Cheese Burger (Medium),6.50,5.00,Regular Value Meal
25,2025/09/23,Tue,Brunei,Spicy Double Cheese Burger (Large),7.10,5.47,Regular Value Meal
26,2025/09/23,Tue,Brunei,Spicy Cheese Burger (Ala Carte),3.30,2.54,Regular Value Meal
27,2025/09/23,Tue,Brunei,Spicy Cheese Burger (Medium),5.20,4.00,Regular Value Meal
28,2025/09/23,Tue,Brunei,Spicy Cheese Burger (Large),5.80,4.47,Regular Value Meal
29,2025/09/23,Tue,Brunei,2pcs Ayam Goreng McD,5.30,4.08,Sides
30,2025/09/23,Tue,Brunei,5pcs Ayam Goreng McD,12.00,9.24,Sides
31,2025/09/23,Tue,Brunei,Rice,0.80,0.62,Sides
32,2025/09/23,Tue,Brunei,French Fries — Medium,2.20,1.69,Sides
33,2025/09/23,Tue,Brunei,French Fries — Large,2.50,1.93,Sides
