,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2025/11/17,Mon,Brunei,Big Mac (Value Meal) — Medium,6.50,5.00,Regular Value Meal
2,2025/11/17,Mon,Brunei,Big Mac (Value Meal) — Large,7.10,5.47,Regular Value Meal
3,2025/11/17,Mon,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.77,Regular Value Meal
4,2025/11/17,Mon,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.24,Regular Value Meal
5,2025/11/17,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.24,Regular Value Meal
6,2025/11/17,Mon,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.70,Regular Value Meal
7,2025/11/17,Mon,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.31,Regular Value Meal
8,2025/11/17,Mon,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.77,Regular Value Meal
9,2025/11/17,Mon,Brunei,Big Mac (A La Carte),5.50,4.24,Regular Value Meal
10,2025/11/17,Mon,Brunei,Double Cheeseburger (A La Carte),5.10,3.93,Regular Value Meal
11,2025/11/17,Mon,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.31,Regular Value Meal
12,2025/11/17,Mon,Brunei,Filet-O-Fish (A La Carte),3.80,2.93,Regular Value Meal
13,2025/11/17,Mon,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.54,Regular Value Meal
14,2025/11/17,Mon,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.70,Regular Value Meal
15,2025/11/17,Mon,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.85,Regular Value Meal
16,2025/11/17,Mon,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,5.24,Regular Value Meal
17,2025/11/17,Mon,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.70,Regular Value Meal
18,2025/11/17,Mon,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.70,Regular Value Meal
19,2025/11/17,Mon,Brunei,McChicken — Ala Carte,5.00,3.85,Regular Value Meal
20,2025/11/17,Mon,Brunei,McChicken — Large,6.60,5.08,Regular Value Meal
21,2025/11/17,Mon,Brunei,Spicy Double Cheese Burger (Ala Carte),5.40,4.16,Regular Value Meal
22,2025/11/17,Mon,Brunei,Spicy Double Cheese Burger (Medium),6.50,5.00,Regular Value Meal
23,2025/11/17,Mon,Brunei,Spicy Double Cheese Burger (Large),7.10,5.47,Regular Value Meal
