,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
0,2022/03/05,Sat,Vietnam,1 pc Fried Chicken,36000.00,1.57,Promotions & Combos,Regular
1,2022/03/05,Sat,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.58,Promotions & Combos,Regular
2,2022/03/05,Sat,Vietnam,Combo for 1,85000.00,3.72,Promotions & Combos,Regular
3,2022/03/05,Sat,Vietnam,Macaroni Soup,39000.00,1.71,Promotions & Combos,Regular
4,2022/03/05,Sat,Vietnam,Combo For 2A,136000.00,5.95,Promotions & Combos,Regular
5,2022/03/05,Sat,Vietnam,Combo For 2B,176000.00,7.69,Promotions & Combos,Regular
6,2022/03/05,Sat,Vietnam,Combo For 2C,186000.00,8.13,Promotions & Combos,Regular
7,2022/03/05,Sat,Vietnam,Combo For 3A,276000.00,12.07,Promotions & Combos,Regular
8,2022/03/05,Sat,Vietnam,Combo For 3B,286000.00,12.50,Promotions & Combos,Regular
9,2022/03/05,Sat,Vietnam,1 pc Fried Chicken,36000.00,1.57,Promotions & Combos,Breakfast
10,2022/03/05,Sat,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.58,Promotions & Combos,Breakfast
11,2022/03/05,Sat,Vietnam,Combo for 1,85000.00,3.72,Promotions & Combos,Breakfast
12,2022/03/05,Sat,Vietnam,Macaroni Soup,39000.00,1.71,Promotions & Combos,Breakfast
13,2022/03/05,Sat,Vietnam,Combo For 2A,136000.00,5.95,Promotions & Combos,Breakfast
14,2022/03/05,Sat,Vietnam,Combo For 2B,176000.00,7.69,Promotions & Combos,Breakfast
15,2022/03/05,Sat,Vietnam,Combo For 2C,186000.00,8.13,Promotions & Combos,Breakfast
16,2022/03/05,Sat,Vietnam,Combo For 3A,276000.00,12.07,Promotions & Combos,Breakfast
17,2022/03/05,Sat,Vietnam,Combo For 3B,286000.00,12.50,Promotions & Combos,Breakfast
18,2022/03/05,Sat,Vietnam,Hot Latte,43000.00,1.88,Monday - Coffee Day,Regular
19,2022/03/05,Sat,Vietnam,Iced Latte,53000.00,2.32,Monday - Coffee Day,Regular
20,2022/03/05,Sat,Vietnam,Iced Americano,48000.00,2.10,Monday - Coffee Day,Regular
21,2022/03/05,Sat,Vietnam,Iced Vietnamese Black,33000.00,1.44,Monday - Coffee Day,Regular
22,2022/03/05,Sat,Vietnam,Iced Vietnamese white coffee,33000.00,1.44,Monday - Coffee Day,Regular
23,2022/03/05,Sat,Vietnam,1 pc Fried Chicken,36000.00,1.57,Tuesday - Chicken Day,Regular
24,2022/03/05,Sat,Vietnam,Cheeseburger Happy Meal,69000.00,3.02,Wednesday - Happy Day,Regular
25,2022/03/05,Sat,Vietnam,Pork Burger Happy Meal,69000.00,3.02,Wednesday - Happy Day,Regular
26,2022/03/05,Sat,Vietnam,4pcs Chicken McNuggets Happy Meal,69000.00,3.02,Wednesday - Happy Day,Regular
27,2022/03/05,Sat,Vietnam,Chicken Burger Happy Meal,69000.00,3.02,Wednesday - Happy Day,Regular
28,2022/03/05,Sat,Vietnam,Fried Chicken Happy Meal,69000.00,3.02,Wednesday - Happy Day,Regular
29,2022/03/05,Sat,Vietnam,Double Cheeseburger,83000.00,3.63,Thursday  - Burger Day,Regular
30,2022/03/05,Sat,Vietnam,Cheeseburger Deluxe,73000.00,3.19,Thursday  - Burger Day,Regular
31,2022/03/05,Sat,Vietnam,McRoyal w. Cheese,93000.00,4.07,Thursday  - Burger Day,Regular
32,2022/03/05,Sat,Vietnam,Big Mac,93000.00,4.07,Thursday  - Burger Day,Regular
33,2022/03/05,Sat,Vietnam,McRoyal Deluxe,103000.00,4.50,Thursday  - Burger Day,Regular
34,2022/03/05,Sat,Vietnam,McSpicy Deluxe,103000.00,4.50,Thursday  - Burger Day,Regular
35,2022/03/05,Sat,Vietnam,McChicken Deluxe,93000.00,4.07,Thursday  - Burger Day,Regular
36,2022/03/05,Sat,Vietnam,Filet - O - Fish,73000.00,3.19,Thursday  - Burger Day,Regular
37,2022/03/05,Sat,Vietnam,Triple Cheeseburger,103000.00,4.50,Thursday  - Burger Day,Regular
38,2022/03/05,Sat,Vietnam,Double McChicken,117000.00,5.12,Thursday  - Burger Day,Regular
39,2022/03/05,Sat,Vietnam,Double McRoyal w Cheese,127000.00,5.55,Thursday  - Burger Day,Regular
40,2022/03/05,Sat,Vietnam,Double Filet O Fish Burger,97000.00,4.24,Thursday  - Burger Day,Regular
41,2022/03/05,Sat,Vietnam,Milk Cream Tea,48000.00,2.10,Friday - Tea Day,Regular
42,2022/03/05,Sat,Vietnam,Peach Tea,48000.00,2.10,Friday - Tea Day,Regular
43,2022/03/05,Sat,Vietnam,Hot Tea,23000.00,1.01,Friday - Tea Day,Regular
44,2022/03/05,Sat,Vietnam,Iced Tea,23000.00,1.01,Friday - Tea Day,Regular
45,2022/03/05,Sat,Vietnam,Lychee Black Tea,48000.00,2.10,Friday - Tea Day,Regular
46,2022/03/05,Sat,Vietnam,Double McChicken,95000.00,4.15,Secret Menu,Regular
47,2022/03/05,Sat,Vietnam,Double McRoyal w Cheese,105000.00,4.59,Secret Menu,Regular
48,2022/03/05,Sat,Vietnam,Double Filet O Fish Burger,75000.00,3.28,Secret Menu,Regular
49,2022/03/05,Sat,Vietnam,Triple Cheeseburger,82000.00,3.59,Secret Menu,Regular
50,2022/03/05,Sat,Vietnam,1 pc Fried Chicken,36000.00,1.57,Fried Chicken (Original/Spicy),Regular
51,2022/03/05,Sat,Vietnam,1 pc Fried Chicken EVM,62000.00,2.71,Fried Chicken (Original/Spicy),Regular
52,2022/03/05,Sat,Vietnam,1 pc Fried Chicken EVM,77000.00,3.37,Fried Chicken (Original/Spicy),Regular
53,2022/03/05,Sat,Vietnam,2 pcs Fried Chicken EVM,89000.00,3.89,Fried Chicken (Original/Spicy),Regular
54,2022/03/05,Sat,Vietnam,3 pcs Fried Chicken,99000.00,4.33,Fried Chicken (Original/Spicy),Regular
55,2022/03/05,Sat,Vietnam,5 pcs Fried Chicken,169000.00,7.39,Fried Chicken (Original/Spicy),Regular
56,2022/03/05,Sat,Vietnam,9 pcs Fried Chicken,289000.00,12.64,Fried Chicken (Original/Spicy),Regular
57,2022/03/05,Sat,Vietnam,6pcs Chicken McNuggets,52000.00,2.27,Fried Chicken (Original/Spicy),Regular
58,2022/03/05,Sat,Vietnam,3pcs Chicken McWings,69000.00,3.02,Fried Chicken (Original/Spicy),Regular
59,2022/03/05,Sat,Vietnam,9pcs Chicken McNuggets,72000.00,3.15,Fried Chicken (Original/Spicy),Regular
60,2022/03/05,Sat,Vietnam,6pcs Chicken McWings,125000.00,5.47,Fried Chicken (Original/Spicy),Regular
61,2022/03/05,Sat,Vietnam,20pcs Chicken McNuggets ,120000.00,5.25,Fried Chicken (Original/Spicy),Regular
62,2022/03/05,Sat,Vietnam,10pcs Chicken McWings ,175000.00,7.65,Fried Chicken (Original/Spicy),Regular
