,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2025/02/28,Fri,Vietnam,Combo Craving Chicken 169k,169000.00,6.62,Promotions,Regular
2,2025/02/28,Fri,Vietnam,Value Meal 40k - Sausage Burger,40000.00,1.57,Promotions,Regular
3,2025/02/28,Fri,Vietnam,Value Meal 40k - Hamburger,40000.00,1.57,Promotions,Regular
4,2025/02/28,Fri,Vietnam,Value Meal 40k - Fried Chicken,40000.00,1.57,Promotions,Regular
5,2025/02/28,Fri,Vietnam,Berry Jam Tea Tall,49000.00,1.92,Menu TET 2025,Regular
6,2025/02/28,Fri,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.01,BIC w. Korean BBQ & Cheese Sauce,Regular
7,2025/02/28,Fri,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.18,BIC w. Korean BBQ & Cheese Sauce,Regular
8,2025/02/28,Fri,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.68,BIC w. Korean BBQ & Cheese Sauce,Regular
9,2025/02/28,Fri,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.46,BIC w. Korean BBQ & Cheese Sauce,Regular
10,2025/02/28,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.90,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2025/02/28,Fri,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.38,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2025/02/28,Fri,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.70,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2025/02/28,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.72,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2025/02/28,Fri,Vietnam,Combo for 2 – A,141000.00,5.52,Combo,Regular
15,2025/02/28,Fri,Vietnam,Combo for 2 – B,189000.00,7.40,Combo,Regular
16,2025/02/28,Fri,Vietnam,Combo for 2 - C,199000.00,7.79,Combo,Regular
17,2025/02/28,Fri,Vietnam,Combo for 3 – A,289000.00,11.31,Combo,Regular
18,2025/02/28,Fri,Vietnam,Combo 3 người - B,299000.00,11.71,Combo,Regular
19,2025/02/28,Fri,Vietnam,Triple Cheeseburger,92000.00,3.60,Secret Menu,Regular
20,2025/02/28,Fri,Vietnam,Double McRoyal w Cheese,116000.00,4.54,Secret Menu,Regular
21,2025/02/28,Fri,Vietnam,Double Filet O Fish,85000.00,3.33,Secret Menu,Regular
22,2025/02/28,Fri,Vietnam,Chicken Burger w Mayo Premium,101000.00,3.95,Secret Menu,Regular
23,2025/02/28,Fri,Vietnam,1 pc Fried Chicken,39000.00,1.53,Fried Chicken,Regular
24,2025/02/28,Fri,Vietnam,1 pc Fried Chicken EVM,73000.00,2.86,Fried Chicken,Regular
25,2025/02/28,Fri,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.88,Fried Chicken,Regular
26,2025/02/28,Fri,Vietnam,3 pcs Fried Chicken,109000.00,4.27,Fried Chicken,Regular
27,2025/02/28,Fri,Vietnam,5 pcs Fried Chicken,179000.00,7.01,Fried Chicken,Regular
28,2025/02/28,Fri,Vietnam,9 pcs Fried Chicken,299000.00,11.71,Fried Chicken,Regular
29,2025/02/28,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.31,Fried Chicken,Regular
30,2025/02/28,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.09,Fried Chicken,Regular
31,2025/02/28,Fri,Vietnam,20pc Happy Chicken Bites,129000.00,5.05,Fried Chicken,Regular
32,2025/02/28,Fri,Vietnam,3pcs Chicken McWings,75000.00,2.94,Fried Chicken,Regular
33,2025/02/28,Fri,Vietnam,6pcs Chicken McWings,135000.00,5.29,Fried Chicken,Regular
34,2025/02/28,Fri,Vietnam,10pcs Chicken McWings,191000.00,7.48,Fried Chicken,Regular
35,2025/02/28,Fri,Vietnam,Cheeseburger Deluxe,59000.00,2.31,Beef Burger,Regular
36,2025/02/28,Fri,Vietnam,Big Mac,79000.00,3.09,Beef Burger,Regular
37,2025/02/28,Fri,Vietnam,Double Cheeseburger,69000.00,2.70,Beef Burger,Regular
38,2025/02/28,Fri,Vietnam,McRoyal Deluxe,92000.00,3.60,Beef Burger,Regular
39,2025/02/28,Fri,Vietnam,McRoyal w Cheese,82000.00,3.21,Beef Burger,Regular
40,2025/02/28,Fri,Vietnam,Cheeseburger,49000.00,1.92,Beef Burger,Regular
41,2025/02/28,Fri,Vietnam,Hamburger,39000.00,1.53,Beef Burger,Regular
42,2025/02/28,Fri,Vietnam,McSpicy Deluxe,92000.00,3.60,Chicken & Fish Burger,Regular
43,2025/02/28,Fri,Vietnam,Filet O Fish,59000.00,2.31,Chicken & Fish Burger,Regular
44,2025/02/28,Fri,Vietnam,Chicken Burger with Mayo Deluxe,79000.00,3.09,Chicken & Fish Burger,Regular
45,2025/02/28,Fri,Vietnam,Cheeseburger Happy Meal,79000.00,3.09,Happy Meals,Regular
46,2025/02/28,Fri,Vietnam,Fried Chicken Happy Meal,79000.00,3.09,Happy Meals,Regular
47,2025/02/28,Fri,Vietnam,4pcs Happy Chicken Bites Happy Meal,79000.00,3.09,Happy Meals,Regular
48,2025/02/28,Fri,Vietnam,Sausage Burger Happy Meal,79000.00,3.09,Happy Meals,Regular
49,2025/02/28,Fri,Vietnam,Happy Meal Chicken Burger with Mayo,79000.00,3.09,Happy Meals,Regular
50,2025/02/28,Fri,Vietnam,BIC Rice w. Korean BBQ & Cheese Sauce & Drink,59000.00,2.31,Rice,Regular
51,2025/02/28,Fri,Vietnam,2pc Garlic Fish Sauce Fried Chicken Ric,89000.00,3.48,Rice,Regular
52,2025/02/28,Fri,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.47,Rice,Regular
53,2025/02/28,Fri,Vietnam,2pc Fried Chicken Rice,79000.00,3.09,Rice,Regular
54,2025/02/28,Fri,Vietnam,1pc Fried Chicken Rice,53000.00,2.07,Rice,Regular
55,2025/02/28,Fri,Vietnam,Shake Shake Salad,39000.00,1.53,Snacks/Sides,Regular
56,2025/02/28,Fri,Vietnam,World Famous Fries,23000.00,0.90,Snacks/Sides,Regular
57,2025/02/28,Fri,Vietnam,Sweet Corn,19000.00,0.74,Snacks/Sides,Regular
58,2025/02/28,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.31,Snacks/Sides,Regular
59,2025/02/28,Fri,Vietnam,Cheeseburger,49000.00,1.92,Snacks/Sides,Regular
60,2025/02/28,Fri,Vietnam,Hamburger,39000.00,1.53,Snacks/Sides,Regular
61,2025/02/28,Fri,Vietnam,Sausage Burger,39000.00,1.53,Snacks/Sides,Regular
62,2025/02/28,Fri,Vietnam,Chicken Burger with Mayo,39000.00,1.53,Snacks/Sides,Regular
63,2025/02/28,Fri,Vietnam,Berry Jam Tea Tall,49000.00,1.92,Beverages,Regular
64,2025/02/28,Fri,Vietnam,Tall Iced Bac Siu,39000.00,1.53,Beverages,Regular
65,2025/02/28,Fri,Vietnam,Pineapple Yogurt,65000.00,2.54,Beverages,Regular
66,2025/02/28,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.76,Beverages,Regular
67,2025/02/28,Fri,Vietnam,Coca-Cola,21000.00,0.82,Beverages,Regular
68,2025/02/28,Fri,Vietnam,Dasani water,26000.00,1.02,Beverages,Regular
69,2025/02/28,Fri,Vietnam,Sprite,21000.00,0.82,Beverages,Regular
70,2025/02/28,Fri,Vietnam,Fanta,21000.00,0.82,Beverages,Regular
71,2025/02/28,Fri,Vietnam,Milo,26000.00,1.02,Beverages,Regular
72,2025/02/28,Fri,Vietnam,Milk,26000.00,1.02,Beverages,Regular
73,2025/02/28,Fri,Vietnam,Peach Tea,59000.00,2.31,Beverages,Regular
