,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/06/16,Sun,Vietnam,Combo Value Breakfast 45k,45000.00,1.77,Promotions,Breakfast
2,2024/06/16,Sun,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.32,Promotions,Breakfast
3,2024/06/16,Sun,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.71,Promotions,Breakfast
4,2024/06/16,Sun,Vietnam,Iced Americano (4049),25000.00,0.98,Promotions,Breakfast
5,2024/06/16,Sun,Vietnam,Hot Latte (4050),25000.00,0.98,Promotions,Breakfast
6,2024/06/16,Sun,Vietnam,Iced Latte (4051),25000.00,0.98,Promotions,Breakfast
7,2024/06/16,Sun,Vietnam,Sausage & Egg McMuffin,85000.00,3.34,Combo,Breakfast
8,2024/06/16,Sun,Vietnam,Big Breakfast,95000.00,3.73,Combo,Breakfast
9,2024/06/16,Sun,Vietnam,Hash Brown,25000.00,0.98,Main menu,Breakfast
10,2024/06/16,Sun,Vietnam,Sausage & Egg McMuffin,85000.00,3.34,Main menu,Breakfast
11,2024/06/16,Sun,Vietnam,Big Breakfast,95000.00,3.73,Main menu,Breakfast
12,2024/06/16,Sun,Vietnam,6pcs Chicken McNuggets,59000.00,2.32,Main menu,Breakfast
13,2024/06/16,Sun,Vietnam,Sausage & Egg McMuffin,53000.00,2.08,Main menu,Breakfast
14,2024/06/16,Sun,Vietnam,Big Breakfast,79000.00,3.10,Main menu,Breakfast
15,2024/06/16,Sun,Vietnam,Sausage McMuffin,39000.00,1.53,Main menu,Breakfast
16,2024/06/16,Sun,Vietnam,Sausage McMuffin Deluxe,45000.00,1.77,Main menu,Breakfast
17,2024/06/16,Sun,Vietnam,Filet - O - Fish,59000.00,2.32,Main menu,Breakfast
18,2024/06/16,Sun,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.61,Beverages,Breakfast
19,2024/06/16,Sun,Vietnam,Tall Iced Bac Siu,39000.00,1.53,Beverages,Breakfast
20,2024/06/16,Sun,Vietnam,Pineapple Yogurt,65000.00,2.55,Beverages,Breakfast
21,2024/06/16,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,Beverages,Breakfast
22,2024/06/16,Sun,Vietnam,Coca-Cola,21000.00,0.82,Beverages,Breakfast
23,2024/06/16,Sun,Vietnam,Dasani water,26000.00,1.02,Beverages,Breakfast
24,2024/06/16,Sun,Vietnam,Sprite,21000.00,0.82,Beverages,Breakfast
25,2024/06/16,Sun,Vietnam,Fanta,21000.00,0.82,Beverages,Breakfast
26,2024/06/16,Sun,Vietnam,Peach Tea,59000.00,2.32,Beverages,Breakfast
27,2024/06/16,Sun,Vietnam,Milo,26000.00,1.02,Beverages,Breakfast
28,2024/06/16,Sun,Vietnam,Milk,26000.00,1.02,Beverages,Breakfast
29,2024/06/16,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.53,Beverages,Breakfast
30,2024/06/16,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.53,Beverages,Breakfast
31,2024/06/16,Sun,Vietnam,Milk Cream Tea,59000.00,2.32,Beverages,Breakfast
32,2024/06/16,Sun,Vietnam,Matcha Frappe,89000.00,3.50,Beverages,Breakfast
33,2024/06/16,Sun,Vietnam,Hot Matcha Latte,65000.00,2.55,Beverages,Breakfast
34,2024/06/16,Sun,Vietnam,Lychee Black Tea,59000.00,2.32,Beverages,Breakfast
35,2024/06/16,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,McCAFÉ,Breakfast
36,2024/06/16,Sun,Vietnam,Hot Latte,59000.00,2.32,McCAFÉ,Breakfast
37,2024/06/16,Sun,Vietnam,Iced Latte,65000.00,2.55,McCAFÉ,Breakfast
38,2024/06/16,Sun,Vietnam,Iced Americano,49000.00,1.92,McCAFÉ,Breakfast
39,2024/06/16,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.53,McCAFÉ,Breakfast
40,2024/06/16,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.53,McCAFÉ,Breakfast
41,2024/06/16,Sun,Vietnam,Tall Iced Bac Siu,39000.00,1.53,McCAFÉ,Breakfast
42,2024/06/16,Sun,Vietnam,Yogurt Strawberry,65000.00,2.55,McCAFÉ,Breakfast
43,2024/06/16,Sun,Vietnam,Pineapple Yogurt,65000.00,2.55,McCAFÉ,Breakfast
44,2024/06/16,Sun,Vietnam,Kiwi Yogurt,65000.00,2.55,McCAFÉ,Breakfast
45,2024/06/16,Sun,Vietnam,Iced Mocha,69000.00,2.71,McCAFÉ,Breakfast
46,2024/06/16,Sun,Vietnam,Lychee Black Tea,59000.00,2.32,McCAFÉ,Breakfast
47,2024/06/16,Sun,Vietnam,Peach Tea,59000.00,2.32,McCAFÉ,Breakfast
48,2024/06/16,Sun,Vietnam,Milk Cream Tea,59000.00,2.32,McCAFÉ,Breakfast
49,2024/06/16,Sun,Vietnam,Chocolate Frappe,79000.00,3.10,McCAFÉ,Breakfast
50,2024/06/16,Sun,Vietnam,Matcha Frappe,89000.00,3.50,McCAFÉ,Breakfast
51,2024/06/16,Sun,Vietnam,Hot Matcha Latte,65000.00,2.55,McCAFÉ,Breakfast
52,2024/06/16,Sun,Vietnam,Iced Tea,29000.00,1.14,McCAFÉ,Breakfast
53,2024/06/16,Sun,Vietnam,Caramel Frappe,79000.00,3.10,McCAFÉ,Breakfast
54,2024/06/16,Sun,Vietnam,Cappuccino,59000.00,2.32,McCAFÉ,Breakfast
55,2024/06/16,Sun,Vietnam,Mocha,69000.00,2.71,McCAFÉ,Breakfast
56,2024/06/16,Sun,Vietnam,Hot Chocolate,59000.00,2.32,McCAFÉ,Breakfast
57,2024/06/16,Sun,Vietnam,Butter Croissant,35000.00,1.37,Dessert,Breakfast
58,2024/06/16,Sun,Vietnam,Matcha Oreo McFlurry,47000.00,1.85,Dessert,Breakfast
59,2024/06/16,Sun,Vietnam,Oreo McFlurry,45000.00,1.77,Dessert,Breakfast
60,2024/06/16,Sun,Vietnam,Sundae Hot Fudge,35000.00,1.37,Dessert,Breakfast
61,2024/06/16,Sun,Vietnam,Sundae Strawberry,35000.00,1.37,Dessert,Breakfast
62,2024/06/16,Sun,Vietnam,Tiramisu,55000.00,2.16,Dessert,Breakfast
63,2024/06/16,Sun,Vietnam,Baked CheeseCake,37000.00,1.45,Dessert,Breakfast
64,2024/06/16,Sun,Vietnam,Blueberry Cheese Cake,37000.00,1.45,Dessert,Breakfast
65,2024/06/16,Sun,Vietnam,Banana Muffin,35000.00,1.37,Dessert,Breakfast
66,2024/06/16,Sun,Vietnam,Choco Brownie,35000.00,1.37,Dessert,Breakfast
67,2024/06/16,Sun,Vietnam,Chocolate Chip Cookie,29000.00,1.14,Dessert,Breakfast
68,2024/06/16,Sun,Vietnam,Coconut Macaroons 2Pc,25000.00,0.98,Dessert,Breakfast
69,2024/06/16,Sun,Vietnam,Coconut Macaroon,15000.00,0.59,Dessert,Breakfast
70,2024/06/16,Sun,Vietnam,2 packs of ketchup,4000.00,0.16,Condiment,Breakfast
71,2024/06/16,Sun,Vietnam,2 Packs of Sweet Chili,4000.00,0.16,Condiment,Breakfast
72,2024/06/16,Sun,Vietnam,2 packs of mayonnaise,4000.00,0.16,Condiment,Breakfast
73,2024/06/16,Sun,Vietnam,2 packs of spicy garlic chili sauce,4000.00,0.16,Condiment,Breakfast
74,2024/06/16,Sun,Vietnam,Deal BIC Craving (7 Items),169000.00,6.64,Promotions,Regular
75,2024/06/16,Sun,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.57,Promotions,Regular
76,2024/06/16,Sun,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.57,Promotions,Regular
77,2024/06/16,Sun,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.57,Promotions,Regular
78,2024/06/16,Sun,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.21,BIC w. Korean BBQ & Cheese Sauce,Regular
79,2024/06/16,Sun,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.69,BIC w. Korean BBQ & Cheese Sauce,Regular
80,2024/06/16,Sun,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.61,BIC w. Korean BBQ & Cheese Sauce,Regular
