,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.37,Promotions & Combos,Regular
2,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.58,Promotions & Combos,Regular
3,2023/02/24,Fri,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.48,Promotions & Combos,Regular
4,2023/02/24,Fri,Vietnam,Shake Shake Salad,39000.00,1.64,Promotions & Combos,Regular
5,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,5.93,Promotions & Combos,Regular
6,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,7.95,Promotions & Combos,Regular
7,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.16,Promotions & Combos,Regular
8,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.37,Promotions & Combos,Breakfast
9,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.58,Promotions & Combos,Breakfast
10,2023/02/24,Fri,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.48,Promotions & Combos,Breakfast
11,2023/02/24,Fri,Vietnam,Shake Shake Salad,39000.00,1.64,Promotions & Combos,Breakfast
12,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,5.93,Promotions & Combos,Breakfast
13,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,7.95,Promotions & Combos,Breakfast
14,2023/02/24,Fri,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.16,Promotions & Combos,Breakfast
15,2023/02/24,Fri,Vietnam,Fried Chicken Happy Meal,79000.00,3.32,Happy Meals,Regular
16,2023/02/24,Fri,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.32,Happy Meals,Regular
17,2023/02/24,Fri,Vietnam,Cheeseburger Happy Meal,79000.00,3.32,Happy Meals,Regular
18,2023/02/24,Fri,Vietnam,Chicken Burger Happy Meal,79000.00,3.32,Happy Meals,Regular
19,2023/02/24,Fri,Vietnam,Sausage Burger Happy Meal,79000.00,3.32,Happy Meals,Regular
20,2023/02/24,Fri,Vietnam,Hot Latte,59000.00,2.48,Monday - Buy 1 Get 1 Cafe,Regular
21,2023/02/24,Fri,Vietnam,Iced Latte,65000.00,2.73,Monday - Buy 1 Get 1 Cafe,Regular
22,2023/02/24,Fri,Vietnam,Iced Americano,49000.00,2.06,Monday - Buy 1 Get 1 Cafe,Regular
23,2023/02/24,Fri,Vietnam,Iced Vietnamese Black,39000.00,1.64,Monday - Buy 1 Get 1 Cafe,Regular
24,2023/02/24,Fri,Vietnam,Iced Vietnamese White Coffee,39000.00,1.64,Monday - Buy 1 Get 1 Cafe,Regular
25,2023/02/24,Fri,Vietnam,1 pc Fried Chicken,39000.00,1.64,Tuesday - Buy 1 Get 1 Chicken,Regular
26,2023/02/24,Fri,Vietnam,Cheeseburger Happy Meal,79000.00,3.32,Wednesday - Get 1 More Toy/Book,Regular
27,2023/02/24,Fri,Vietnam,Sausage Burger Happy Meal,79000.00,3.32,Wednesday - Get 1 More Toy/Book,Regular
28,2023/02/24,Fri,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.32,Wednesday - Get 1 More Toy/Book,Regular
29,2023/02/24,Fri,Vietnam,Chicken Burger Happy Meal,79000.00,3.32,Wednesday - Get 1 More Toy/Book,Regular
30,2023/02/24,Fri,Vietnam,Fried Chicken Happy Meal,79000.00,3.32,Wednesday - Get 1 More Toy/Book,Regular
31,2023/02/24,Fri,Vietnam,Cheeseburger Deluxe,79000.00,3.32,Thursday - Buy 1 Get 1 Burger,Regular
32,2023/02/24,Fri,Vietnam,McRoyal w. Cheese,104000.00,4.38,Thursday - Buy 1 Get 1 Burger,Regular
