,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2022/05/26,Thu,Vietnam,1 pc Fried Chicken,36000.00,1.54,Promotions & Combos,Regular
2,2022/05/26,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,49000.00,2.10,Promotions & Combos,Regular
3,2022/05/26,Thu,Vietnam,Combo for 1,85000.00,3.64,Promotions & Combos,Regular
4,2022/05/26,Thu,Vietnam,Macaroni Soup,39000.00,1.67,Promotions & Combos,Regular
5,2022/05/26,Thu,Vietnam,Combo For 2A,136000.00,5.82,Promotions & Combos,Regular
6,2022/05/26,Thu,Vietnam,Combo For 2B,176000.00,7.53,Promotions & Combos,Regular
7,2022/05/26,Thu,Vietnam,Combo For 2C,186000.00,7.95,Promotions & Combos,Regular
8,2022/05/26,Thu,Vietnam,Combo For 3A,276000.00,11.80,Promotions & Combos,Regular
9,2022/05/26,Thu,Vietnam,Combo For 3B,286000.00,12.23,Promotions & Combos,Regular
10,2022/05/26,Thu,Vietnam,1 pc Fried Chicken,36000.00,1.54,Promotions & Combos,Breakfast
11,2022/05/26,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,49000.00,2.10,Promotions & Combos,Breakfast
12,2022/05/26,Thu,Vietnam,Combo for 1,85000.00,3.64,Promotions & Combos,Breakfast
13,2022/05/26,Thu,Vietnam,Macaroni Soup,39000.00,1.67,Promotions & Combos,Breakfast
14,2022/05/26,Thu,Vietnam,Combo For 2A,136000.00,5.82,Promotions & Combos,Breakfast
15,2022/05/26,Thu,Vietnam,Combo For 2B,176000.00,7.53,Promotions & Combos,Breakfast
16,2022/05/26,Thu,Vietnam,Combo For 2C,186000.00,7.95,Promotions & Combos,Breakfast
17,2022/05/26,Thu,Vietnam,Combo For 3A,276000.00,11.80,Promotions & Combos,Breakfast
18,2022/05/26,Thu,Vietnam,Combo For 3B,286000.00,12.23,Promotions & Combos,Breakfast
19,2022/05/26,Thu,Vietnam,Hot Latte,43000.00,1.84,Monday - Coffee Day,Regular
20,2022/05/26,Thu,Vietnam,Iced Latte,53000.00,2.27,Monday - Coffee Day,Regular
21,2022/05/26,Thu,Vietnam,Iced Americano,48000.00,2.05,Monday - Coffee Day,Regular
22,2022/05/26,Thu,Vietnam,Iced Vietnamese Black,33000.00,1.41,Monday - Coffee Day,Regular
23,2022/05/26,Thu,Vietnam,Iced Vietnamese white coffee,33000.00,1.41,Monday - Coffee Day,Regular
24,2022/05/26,Thu,Vietnam,1 pc Fried Chicken,36000.00,1.54,Tuesday - Chicken Day,Regular
25,2022/05/26,Thu,Vietnam,Cheeseburger Happy Meal,69000.00,2.95,Wednesday - Happy Day,Regular
26,2022/05/26,Thu,Vietnam,Pork Burger Happy Meal,69000.00,2.95,Wednesday - Happy Day,Regular
27,2022/05/26,Thu,Vietnam,4pcs Chicken McNuggets Happy Meal,69000.00,2.95,Wednesday - Happy Day,Regular
28,2022/05/26,Thu,Vietnam,Chicken Burger Happy Meal,69000.00,2.95,Wednesday - Happy Day,Regular
29,2022/05/26,Thu,Vietnam,Fried Chicken Happy Meal,69000.00,2.95,Wednesday - Happy Day,Regular
30,2022/05/26,Thu,Vietnam,Double Cheeseburger,83000.00,3.55,Thursday  - Burger Day,Regular
31,2022/05/26,Thu,Vietnam,Cheeseburger Deluxe,73000.00,3.12,Thursday  - Burger Day,Regular
32,2022/05/26,Thu,Vietnam,McRoyal w. Cheese,93000.00,3.98,Thursday  - Burger Day,Regular
33,2022/05/26,Thu,Vietnam,Big Mac,93000.00,3.98,Thursday  - Burger Day,Regular
34,2022/05/26,Thu,Vietnam,McRoyal Deluxe,103000.00,4.41,Thursday  - Burger Day,Regular
35,2022/05/26,Thu,Vietnam,McSpicy Deluxe,103000.00,4.41,Thursday  - Burger Day,Regular
36,2022/05/26,Thu,Vietnam,McChicken Deluxe,93000.00,3.98,Thursday  - Burger Day,Regular
37,2022/05/26,Thu,Vietnam,Filet - O - Fish,73000.00,3.12,Thursday  - Burger Day,Regular
38,2022/05/26,Thu,Vietnam,Triple Cheeseburger,109000.00,4.66,Thursday  - Burger Day,Regular
39,2022/05/26,Thu,Vietnam,Double McChicken,117000.00,5.00,Thursday  - Burger Day,Regular
40,2022/05/26,Thu,Vietnam,Double McRoyal w Cheese,127000.00,5.43,Thursday  - Burger Day,Regular
41,2022/05/26,Thu,Vietnam,Double Filet O Fish Burger,97000.00,4.15,Thursday  - Burger Day,Regular
42,2022/05/26,Thu,Vietnam,Milk Cream Tea,48000.00,2.05,Friday - Tea Day,Regular
43,2022/05/26,Thu,Vietnam,Peach Tea,48000.00,2.05,Friday - Tea Day,Regular
44,2022/05/26,Thu,Vietnam,Hot Tea,23000.00,0.98,Friday - Tea Day,Regular
45,2022/05/26,Thu,Vietnam,Iced Tea,23000.00,0.98,Friday - Tea Day,Regular
46,2022/05/26,Thu,Vietnam,Lychee Black Tea,48000.00,2.05,Friday - Tea Day,Regular
47,2022/05/26,Thu,Vietnam,Double McChicken,95000.00,4.06,Secret Menu,Regular
48,2022/05/26,Thu,Vietnam,Double McRoyal w Cheese,105000.00,4.49,Secret Menu,Regular
49,2022/05/26,Thu,Vietnam,Double Filet O Fish Burger,75000.00,3.21,Secret Menu,Regular
50,2022/05/26,Thu,Vietnam,Triple Cheeseburger,82000.00,3.51,Secret Menu,Regular
51,2022/05/26,Thu,Vietnam,1 pc Fried Chicken,36000.00,1.54,Fried Chicken (Original/Spicy),Regular
52,2022/05/26,Thu,Vietnam,1 pc Fried Chicken EVM,62000.00,2.65,Fried Chicken (Original/Spicy),Regular
53,2022/05/26,Thu,Vietnam,1 pc Fried Chicken EVM,77000.00,3.29,Fried Chicken (Original/Spicy),Regular
54,2022/05/26,Thu,Vietnam,2 pcs Fried Chicken EVM,89000.00,3.81,Fried Chicken (Original/Spicy),Regular
55,2022/05/26,Thu,Vietnam,3 pcs Fried Chicken,99000.00,4.23,Fried Chicken (Original/Spicy),Regular
56,2022/05/26,Thu,Vietnam,5 pcs Fried Chicken,169000.00,7.23,Fried Chicken (Original/Spicy),Regular
57,2022/05/26,Thu,Vietnam,9 pcs Fried Chicken,289000.00,12.36,Fried Chicken (Original/Spicy),Regular
58,2022/05/26,Thu,Vietnam,6pcs Chicken McNuggets,52000.00,2.22,Fried Chicken (Original/Spicy),Regular
59,2022/05/26,Thu,Vietnam,3pcs Chicken McWings,69000.00,2.95,Fried Chicken (Original/Spicy),Regular
