,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2022/09/29,Thu,Malaysia,Spicy McCrispy Chicken 40% OFF,6.96,1.50,Promotion,Regular
2,2022/09/29,Thu,Malaysia,Double Spicy McCrispy Chicken,15.38,3.32,Promotion,Regular
3,2022/09/29,Thu,Malaysia,Spicy Chicken McDeluxe™ 40% OFF,7.75,1.67,Promotion,Regular
4,2022/09/29,Thu,Malaysia,Double Spicy Chicken McDeluxe™,20.05,4.33,Promotion,Regular
5,2022/09/29,Thu,Malaysia,Ice Blended Lychee Berry,8.96,1.94,Promotion,Regular
6,2022/09/29,Thu,Malaysia,Ice Blended Strawberry,8.96,1.94,Promotion,Regular
7,2022/09/29,Thu,Malaysia,Ice Blended Mango Peach,8.96,1.94,Promotion,Regular
8,2022/09/29,Thu,Malaysia,Iced Blended Milo,14.06,3.04,Promotion,Regular
9,2022/09/29,Thu,Malaysia,Ice Blended Mocha,12.74,2.75,Promotion,Regular
10,2022/09/29,Thu,Malaysia,Ice Blended Chocolate,12.74,2.75,Promotion,Regular
11,2022/09/29,Thu,Malaysia,Ice Blended Latte,12.74,2.75,Promotion,Regular
12,2022/09/29,Thu,Malaysia,Apple Pie,4.67,1.01,Promotion,Regular
13,2022/09/29,Thu,Malaysia,Oreo McFlurry 40%OFF,4.25,0.92,Promotion,Regular
14,2022/09/29,Thu,Malaysia,Minions Carrier,30.00,6.48,Promotion,Regular
15,2022/09/29,Thu,Malaysia,Sausage McMuffin with Egg,5.65,1.22,Promotion,Breakfast
16,2022/09/29,Thu,Malaysia,Nasi Lemak McD™,5.65,1.22,Promotion,Breakfast
17,2022/09/29,Thu,Malaysia,Ice Blended Lychee Berry,8.96,1.94,Promotion,Breakfast
18,2022/09/29,Thu,Malaysia,Ice Blended Strawberry,8.96,1.94,Promotion,Breakfast
19,2022/09/29,Thu,Malaysia,Ice Blended Mango Peach,8.96,1.94,Promotion,Breakfast
20,2022/09/29,Thu,Malaysia,Iced Blended Milo,14.06,3.04,Promotion,Breakfast
21,2022/09/29,Thu,Malaysia,Ice Blended Mocha,12.74,2.75,Promotion,Breakfast
22,2022/09/29,Thu,Malaysia,Ice Blended Chocolate,12.74,2.75,Promotion,Breakfast
23,2022/09/29,Thu,Malaysia,Ice Blended Latte,12.74,2.75,Promotion,Breakfast
24,2022/09/29,Thu,Malaysia,Apple Pie,4.67,1.01,Promotion,Breakfast
25,2022/09/29,Thu,Malaysia,Oreo McFlurry 40%OFF,4.25,0.92,Promotion,Breakfast
26,2022/09/29,Thu,Malaysia,Minions Carrier,30.00,6.48,Promotion,Breakfast
