,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/11/20,Wed,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.31,New Promotions
2,2024/11/20,Wed,Thailand,Big Mac. (Beef) Set,220.00,6.37,New Promotions
3,2024/11/20,Wed,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.02,New Promotions
4,2024/11/20,Wed,Thailand,Double Cheeseburger (Beef) Set,210.00,6.08,New Promotions
5,2024/11/20,Wed,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.60,New Promotions
6,2024/11/20,Wed,Thailand,Quarter Pounder with Cheese Set,230.00,6.66,New Promotions
7,2024/11/20,Wed,Thailand,Samurai Burger Cool Value Set (L),199.00,5.76,New Promotions
8,2024/11/20,Wed,Thailand,McFish Cool Value Set (L),199.00,5.76,New Promotions
9,2024/11/20,Wed,Thailand,McChicken Cool Value Set (L),199.00,5.76,New Promotions
10,2024/11/20,Wed,Thailand,Cheese Burger Cool Value Set (L),199.00,5.76,New Promotions
11,2024/11/20,Wed,Thailand,McFlurry made with MILO,59.00,1.71,New Promotions
12,2024/11/20,Wed,Thailand,Spicy McFried Chickens Set,109.00,3.15,New Promotions
13,2024/11/20,Wed,Thailand,Chicken Cheeseburger A-la-carte,55.00,1.59,New Promotions
14,2024/11/20,Wed,Thailand,Chicken Cheeseburger Set,99.00,2.87,New Promotions
15,2024/11/20,Wed,Thailand,McFried Chicken Free fuze tea 16 oz.,45.00,1.30,New Promotions
16,2024/11/20,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.87,New Promotions
17,2024/11/20,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.87,New Promotions
18,2024/11/20,Wed,Thailand,Super Max Set,319.00,9.23,New Promotions
19,2024/11/20,Wed,Thailand,Banoffee Pie,45.00,1.30,New Promotions
20,2024/11/20,Wed,Thailand,Spicy Combo Set 1,109.00,3.15,New Promotions
21,2024/11/20,Wed,Thailand,Spicy Combo Set 2,209.00,6.05,New Promotions
22,2024/11/20,Wed,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.29,New Promotions
23,2024/11/20,Wed,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.17,New Promotions
24,2024/11/20,Wed,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.73,New Promotions
25,2024/11/20,Wed,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.33,New Promotions
26,2024/11/20,Wed,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.74,New Promotions
27,2024/11/20,Wed,Thailand,McChicken Duo,299.00,8.65,Exclusive Only McDelivery
28,2024/11/20,Wed,Thailand,Buy 1 Get 1 Free! Iced Americano,105.00,3.04,Exclusive Only McDelivery
29,2024/11/20,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.87,Exclusive Only McDelivery
30,2024/11/20,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.87,Exclusive Only McDelivery
31,2024/11/20,Wed,Thailand,Cheeseburger Set,109.00,3.15,Exclusive Only McDelivery
32,2024/11/20,Wed,Thailand,99 Hamburger Set,99.00,2.87,Exclusive Only McDelivery
33,2024/11/20,Wed,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.29,Exclusive Only McDelivery
34,2024/11/20,Wed,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.17,Exclusive Only McDelivery
35,2024/11/20,Wed,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.73,Exclusive Only McDelivery
36,2024/11/20,Wed,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.33,Exclusive Only McDelivery
37,2024/11/20,Wed,Thailand,99 Pork Burger Set,99.00,2.87,Exclusive Only McDelivery
38,2024/11/20,Wed,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.60,Exclusive Only McDelivery
39,2024/11/20,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.60,Exclusive Only McDelivery
40,2024/11/20,Wed,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.60,Exclusive Only McDelivery
41,2024/11/20,Wed,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.74,Exclusive Only McDelivery
42,2024/11/20,Wed,Thailand,4 Nuggets Free Corn Pie,69.00,2.00,Exclusive Only McDelivery
43,2024/11/20,Wed,Thailand,BOGO Nuggets,109.00,3.15,Exclusive Only McDelivery
44,2024/11/20,Wed,Thailand,50% McNugget Set,146.00,4.23,Exclusive Only McDelivery
45,2024/11/20,Wed,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.61,Exclusive Only McDelivery
46,2024/11/20,Wed,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,28.91,Exclusive Only McDelivery
47,2024/11/20,Wed,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,57.86,Exclusive Only McDelivery
48,2024/11/20,Wed,Thailand,Strawberry Dip 1 Cup,12.00,0.35,Breakfast
49,2024/11/20,Wed,Thailand,Patongko,15.00,0.43,Breakfast
50,2024/11/20,Wed,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.42,Breakfast
51,2024/11/20,Wed,Thailand,Chocolate Dip 1 Cup,12.00,0.35,Breakfast
52,2024/11/20,Wed,Thailand,5 pcs. McPatongko Set,89.00,2.58,Breakfast
53,2024/11/20,Wed,Thailand,Patongko and 2 Chocolate Dip,89.00,2.58,Breakfast
54,2024/11/20,Wed,Thailand,Condensed Milk Dip,12.00,0.35,Breakfast
55,2024/11/20,Wed,Thailand,Hot Americano 8 oz.,65.00,1.88,Breakfast
56,2024/11/20,Wed,Thailand,Hot Latte 8 oz.,85.00,2.46,Breakfast
57,2024/11/20,Wed,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.31,Burgers
58,2024/11/20,Wed,Thailand,Big Mac. (Beef) Set,220.00,6.37,Burgers
59,2024/11/20,Wed,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.02,Burgers
60,2024/11/20,Wed,Thailand,Double Cheeseburger (Beef) Set,210.00,6.08,Burgers
61,2024/11/20,Wed,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.60,Burgers
