,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/10/27,Fri,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.24,New Promotions
2,2023/10/27,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.38,New Promotions
3,2023/10/27,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.73,New Promotions
4,2023/10/27,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.73,New Promotions
5,2023/10/27,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.38,New Promotions
6,2023/10/27,Fri,Thailand,Samurai & Filet Set,289.00,7.96,New Promotions
7,2023/10/27,Fri,Thailand,99 Cheeseburger Set,99.00,2.73,New Promotions
8,2023/10/27,Fri,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.18,New Promotions
9,2023/10/27,Fri,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.13,New Promotions
10,2023/10/27,Fri,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.55,New Promotions
11,2023/10/27,Fri,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.40,New Promotions
12,2023/10/27,Fri,Thailand,McNuggets Combo Set 12 pcs,185.00,5.10,New Promotions
13,2023/10/27,Fri,Thailand,McFlurry made with KITKAT,59.00,1.63,New Promotions
14,2023/10/27,Fri,Thailand,Samurai Burger Cool Value Set (L),199.00,5.48,New Promotions
15,2023/10/27,Fri,Thailand,McFish Cool Value Set (L),199.00,5.48,New Promotions
16,2023/10/27,Fri,Thailand,McChicken Cool Value Set (L),199.00,5.48,New Promotions
17,2023/10/27,Fri,Thailand,Cheese Burger Cool Value Set (L),199.00,5.48,New Promotions
18,2023/10/27,Fri,Thailand,Chocolate Pie made with KITKAT,45.00,1.24,New Promotions
19,2023/10/27,Fri,Thailand,McFried Chicken Max Family Set,419.00,11.55,New Promotions
20,2023/10/27,Fri,Thailand,Truffle Beef Burger A-la-carte,175.00,4.82,New Promotions
21,2023/10/27,Fri,Thailand,Truffle Beef Burger Set,240.00,6.61,New Promotions
22,2023/10/27,Fri,Thailand,Truffle Pork Burger A-la-carte,175.00,4.82,New Promotions
23,2023/10/27,Fri,Thailand,Truffle Pork Burger Set,240.00,6.61,New Promotions
24,2023/10/27,Fri,Thailand,New Sharing Box Set,119.00,3.28,New Promotions
25,2023/10/27,Fri,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.28,New Promotions
26,2023/10/27,Fri,Thailand,Shrimp Cocktail Burger Set,184.00,5.07,New Promotions
27,2023/10/27,Fri,Thailand,Shrimp FOF combo set,319.00,8.79,New Promotions
28,2023/10/27,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.66,New Promotions
29,2023/10/27,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.78,New Promotions
30,2023/10/27,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.79,New Promotions
31,2023/10/27,Fri,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.38,Exclusive Only McDelivery
32,2023/10/27,Fri,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.24,Exclusive Only McDelivery
33,2023/10/27,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.38,Exclusive Only McDelivery
34,2023/10/27,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.73,Exclusive Only McDelivery
35,2023/10/27,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.73,Exclusive Only McDelivery
36,2023/10/27,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.38,Exclusive Only McDelivery
37,2023/10/27,Fri,Thailand,Samurai & Filet Set,289.00,7.96,Exclusive Only McDelivery
38,2023/10/27,Fri,Thailand,99 Cheeseburger Set,99.00,2.73,Exclusive Only McDelivery
39,2023/10/27,Fri,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.18,Exclusive Only McDelivery
40,2023/10/27,Fri,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.13,Exclusive Only McDelivery
41,2023/10/27,Fri,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.55,Exclusive Only McDelivery
42,2023/10/27,Fri,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.40,Exclusive Only McDelivery
43,2023/10/27,Fri,Thailand,McNuggets Combo Set 12 pcs,185.00,5.10,Exclusive Only McDelivery
44,2023/10/27,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.66,Exclusive Only McDelivery
45,2023/10/27,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.78,Exclusive Only McDelivery
46,2023/10/27,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.79,Exclusive Only McDelivery
47,2023/10/27,Fri,Thailand,Fries Party Combo,149.00,4.11,Exclusive Only McDelivery
48,2023/10/27,Fri,Thailand,Cheesy Chicken,65.00,1.79,Exclusive Only McDelivery
49,2023/10/27,Fri,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.24,Breakfast
50,2023/10/27,Fri,Thailand,5 pcs. McPatongko Set,69.00,1.90,Breakfast
51,2023/10/27,Fri,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
52,2023/10/27,Fri,Thailand,Hot Americano 8 oz.,65.00,1.79,Breakfast
53,2023/10/27,Fri,Thailand,Hot Latte 8 oz.,65.00,1.79,Breakfast
54,2023/10/27,Fri,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.27,Burgers
55,2023/10/27,Fri,Thailand,Quarter Pounder with Cheese Set,230.00,6.34,Burgers
56,2023/10/27,Fri,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,5.92,Burgers
57,2023/10/27,Fri,Thailand,Double Quarter Pounder with Cheese Set,290.00,7.99,Burgers
