,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/05/22,Wed,Thailand,Curly Fries,99.00,2.72,New Promotions
2,2024/05/22,Wed,Thailand,Curly Fries Party Size,179.00,4.92,New Promotions
3,2024/05/22,Wed,Thailand,Truffle Beef Burger A-la-carte,179.00,4.92,New Promotions
4,2024/05/22,Wed,Thailand,Truffle Beef Burger Set,240.00,6.60,New Promotions
5,2024/05/22,Wed,Thailand,Truffle Pork Burger A-la-carte,179.00,4.92,New Promotions
6,2024/05/22,Wed,Thailand,Truffle Pork Burger Set,240.00,6.60,New Promotions
7,2024/05/22,Wed,Thailand,3-Color Bualoy Sundae,45.00,1.24,New Promotions
8,2024/05/22,Wed,Thailand,Taro Coconut Pie,39.00,1.07,New Promotions
9,2024/05/22,Wed,Thailand,3-Color Bualoy A-La-Mode (Taro Coconut Pie),69.00,1.90,New Promotions
10,2024/05/22,Wed,Thailand,3-Color Bualoy A-La-Mode (Corn Pie),65.00,1.79,New Promotions
11,2024/05/22,Wed,Thailand,Set Picnic Box,550.00,15.11,New Promotions
12,2024/05/22,Wed,Thailand,Stackable Lunch Box,450.00,12.37,New Promotions
13,2024/05/22,Wed,Thailand,WcDonald's 10pcs McNuggets,129.00,3.55,New Promotions
14,2024/05/22,Wed,Thailand,McDonald's Set (10 pieces of McNuggets + medium french fries + 16 ounces Coke),179.00,4.92,New Promotions
15,2024/05/22,Wed,Thailand,WcDonald's 20pcs McNugget,249.00,6.84,New Promotions
16,2024/05/22,Wed,Thailand,WcDonald's 20 pcs McNuggets Set,299.00,8.22,New Promotions
17,2024/05/22,Wed,Thailand,WcDonald's All Star Set,419.00,11.51,New Promotions
18,2024/05/22,Wed,Thailand,BIC New Super Max,319.00,8.77,New Promotions
19,2024/05/22,Wed,Thailand,Duo Fries and Nuggets,99.00,2.72,New Promotions
20,2024/05/22,Wed,Thailand,Duo Bites and Pie,85.00,2.34,New Promotions
21,2024/05/22,Wed,Thailand,Duo Flurry,89.00,2.45,New Promotions
22,2024/05/22,Wed,Thailand,Duo Sundae,69.00,1.90,New Promotions
23,2024/05/22,Wed,Thailand,McDonald's Picnic Box Free Filet-O-Fish,450.00,12.37,New Promotions
24,2024/05/22,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.72,New Promotions
25,2024/05/22,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.72,New Promotions
26,2024/05/22,Wed,Thailand,McFried Chicken Max Family Set,419.00,11.51,New Promotions
27,2024/05/22,Wed,Thailand,McFlurry Kiss,59.00,1.62,New Promotions
28,2024/05/22,Wed,Thailand,Pepper Chicken Burger Duo,99.00,2.72,New Promotions
29,2024/05/22,Wed,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.37,Exclusive Only McDelivery
30,2024/05/22,Wed,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.37,Exclusive Only McDelivery
31,2024/05/22,Wed,Thailand,Samurai & Filet Set,289.00,7.94,Exclusive Only McDelivery
32,2024/05/22,Wed,Thailand,99 Cheeseburger Set,99.00,2.72,Exclusive Only McDelivery
33,2024/05/22,Wed,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,27.45,Exclusive Only McDelivery
34,2024/05/22,Wed,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,54.94,Exclusive Only McDelivery
35,2024/05/22,Wed,Thailand,99 Hamburger Set,99.00,2.72,Exclusive Only McDelivery
36,2024/05/22,Wed,Thailand,99 Pork Burger Set,99.00,2.72,Exclusive Only McDelivery
