,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/12/29,Fri,Taiwan,Parmesan Crispy Chicken Burger  Meal,206.00,6.70,Promotion,Regular
2,2023/12/29,Fri,Taiwan,Parmesan Angus Beef Burger  Meal,206.00,6.70,Promotion,Regular
3,2023/12/29,Fri,Taiwan,Mushroom Crispy Chicken Burger Meal,211.00,6.87,Promotion,Regular
4,2023/12/29,Fri,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.68,Promotion,Regular
5,2023/12/29,Fri,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.75,Promotion,Regular
6,2023/12/29,Fri,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.37,Promotion,Regular
7,2023/12/29,Fri,Taiwan,Late Night Meal - 1 Pc McCrispy & 6 Pc Chicken McNuggets,188.00,6.12,Promotion,Regular
8,2023/12/29,Fri,Taiwan,Late Night Meal - 12 Pc Chicken McNuggets,188.00,6.12,Promotion,Regular
9,2023/12/29,Fri,Taiwan,Sausage McMuffin with Egg and Mushroom Meal,121.00,3.94,Promotion,Breakfast
10,2023/12/29,Fri,Taiwan,Sausage McMuffin with Mushroom Meal,111.00,3.61,Promotion,Breakfast
11,2023/12/29,Fri,Taiwan,Mega McMuffin with Mushroom Meal,141.00,4.59,Promotion,Breakfast
12,2023/12/29,Fri,Taiwan,Egg McMuffin with Mushroom Meal,114.00,3.71,Promotion,Breakfast
13,2023/12/29,Fri,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.80,Promotion,Breakfast
14,2023/12/29,Fri,Taiwan,McCrispy &  McNuggets Happy Sharing Meal (Drumsticks & thighs are distributed randomly),580.00,18.88,Happy Sharing Meal,Regular
15,2023/12/29,Fri,Taiwan,Original McCrispy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.95,Happy Sharing Meal,Regular
16,2023/12/29,Fri,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.68,Happy Sharing Meal,Regular
17,2023/12/29,Fri,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.38,Happy Sharing Meal,Regular
18,2023/12/29,Fri,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.38,Happy Sharing Meal,Regular
19,2023/12/29,Fri,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.75,Happy Sharing Meal,Regular
20,2023/12/29,Fri,Taiwan,2 Burger Combo Meal,319.00,10.38,Happy Sharing Meal,Regular
21,2023/12/29,Fri,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.23,Signature,Regular
22,2023/12/29,Fri,Taiwan,Parmesan Angus Beef Burger,125.00,4.07,Signature,Regular
23,2023/12/29,Fri,Taiwan,Parmesan Crispy Chicken Burger,125.00,4.07,Signature,Regular
24,2023/12/29,Fri,Taiwan,BLT Angus Beef Burger,120.00,3.91,Signature,Regular
25,2023/12/29,Fri,Taiwan,BLT Grilled Chicken Burger,120.00,3.91,Signature,Regular
26,2023/12/29,Fri,Taiwan,Mushroom Angus Beef Burger,130.00,4.23,Signature,Regular
27,2023/12/29,Fri,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.58,Signature,Regular
28,2023/12/29,Fri,Taiwan,Italian Grilled Chicken Salad,110.00,3.58,Signature,Regular
29,2023/12/29,Fri,Taiwan,Late Night Meal - 2 Pc McCrispy & 10 Pc Chicken McNuggets,288.00,9.37,late night item (22:00-03:00),Regular
