,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/05/24,Wed,Indonesia,Special Price 2x PaNas 1,59500.00,4.00,Promotion Menu,Regular
2,2023/05/24,Wed,Indonesia,Big Mac® Free McFlurry Oreo,62500.00,4.20,Promotion Menu,Regular
3,2023/05/24,Wed,Indonesia,Cheeseburger Deluxe Free McFlurry Oreo,54000.00,3.63,Promotion Menu,Regular
4,2023/05/24,Wed,Indonesia,McSpicy Chicken Burger Free McFlurry Oreo,60500.00,4.07,Promotion Menu,Regular
5,2023/05/24,Wed,Indonesia,Fish Fillet Burger Free McFlurry Oreo,52500.00,3.53,Promotion Menu,Regular
6,2023/05/24,Wed,Indonesia,6pcs McNuggets® Free McFlurry Oreo,52500.00,3.53,Promotion Menu,Regular
7,2023/05/24,Wed,Indonesia,PaNas2 with Rice Free McFlurry Oreo,55500.00,3.73,Promotion Menu,Regular
8,2023/05/24,Wed,Indonesia,PaNas Special  Free McFlurry Oreo,51500.00,3.46,Promotion Menu,Regular
9,2023/05/24,Wed,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.58,Promotion Menu,Regular
10,2023/05/24,Wed,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.58,Promotion Menu,Regular
11,2023/05/24,Wed,Indonesia,2x Hershey's McFLurry with Choco Balls,30000.00,2.02,Promotion Menu,Regular
12,2023/05/24,Wed,Indonesia,2x Hershey's McFLurry with Choco Crumbs,30000.00,2.02,Promotion Menu,Regular
13,2023/05/24,Wed,Indonesia,Bundled Hershey's McFLurry,30000.00,2.02,Promotion Menu,Regular
14,2023/05/24,Wed,Indonesia,Paket Hantaran McD,129000.00,8.67,Promotion Menu,Regular
15,2023/05/24,Wed,Indonesia,Special Price 2x PaNas 1,59500.00,4.00,Promotion Menu,Breakfast
16,2023/05/24,Wed,Indonesia,PaNas2 with Rice Free McFlurry Oreo,55500.00,3.73,Promotion Menu,Breakfast
17,2023/05/24,Wed,Indonesia,PaNas Special  Free McFlurry Oreo,51500.00,3.46,Promotion Menu,Breakfast
18,2023/05/24,Wed,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.58,Promotion Menu,Breakfast
19,2023/05/24,Wed,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.58,Promotion Menu,Breakfast
20,2023/05/24,Wed,Indonesia,2x Hershey's McFLurry with Choco Balls,30000.00,2.02,Promotion Menu,Breakfast
21,2023/05/24,Wed,Indonesia,2x Hershey's McFLurry with Choco Crumbs,30000.00,2.02,Promotion Menu,Breakfast
22,2023/05/24,Wed,Indonesia,Bundled Hershey's McFLurry,30000.00,2.02,Promotion Menu,Breakfast
23,2023/05/24,Wed,Indonesia,Paket Hantaran McD,129000.00,8.67,Promotion Menu,Breakfast
24,2023/05/24,Wed,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.12,Ala Carte & Value Meals,Regular
25,2023/05/24,Wed,Indonesia,Korean Soy Garlic Wings,34500.00,2.32,Ala Carte & Value Meals,Regular
26,2023/05/24,Wed,Indonesia,Paket Big Order,562500.00,37.82,Ala Carte & Value Meals,Regular
27,2023/05/24,Wed,Indonesia,Big Mac®,41000.00,2.76,Ala Carte & Value Meals,Regular
28,2023/05/24,Wed,Indonesia,Triple Cheeseburger,60000.00,4.03,Ala Carte & Value Meals,Regular
29,2023/05/24,Wed,Indonesia,Double Cheeseburger,39500.00,2.66,Ala Carte & Value Meals,Regular
30,2023/05/24,Wed,Indonesia,Cheeseburger Deluxe,33000.00,2.22,Ala Carte & Value Meals,Regular
31,2023/05/24,Wed,Indonesia,Cheeseburger,32000.00,2.15,Ala Carte & Value Meals,Regular
32,2023/05/24,Wed,Indonesia,Beef Burger Deluxe,25000.00,1.68,Ala Carte & Value Meals,Regular
33,2023/05/24,Wed,Indonesia,McSpicy™,39500.00,2.66,Ala Carte & Value Meals,Regular
34,2023/05/24,Wed,Indonesia,McChicken®,32000.00,2.15,Ala Carte & Value Meals,Regular
35,2023/05/24,Wed,Indonesia,Chicken Burger Deluxe,25000.00,1.68,Ala Carte & Value Meals,Regular
36,2023/05/24,Wed,Indonesia,Fish Fillet Burger,32000.00,2.15,Ala Carte & Value Meals,Regular
37,2023/05/24,Wed,Indonesia,McNuggets® 6pcs,33000.00,2.22,Ala Carte & Value Meals,Regular
38,2023/05/24,Wed,Indonesia,McNuggets®  9pcs,43500.00,2.92,Ala Carte & Value Meals,Regular
39,2023/05/24,Wed,Indonesia,PaMer 7,180000.00,12.10,Ala Carte & Value Meals,Regular
40,2023/05/24,Wed,Indonesia,PaMer 5,125000.00,8.41,Ala Carte & Value Meals,Regular
41,2023/05/24,Wed,Indonesia,PaNas Spesial,46000.00,3.09,Ala Carte & Value Meals,Regular
42,2023/05/24,Wed,Indonesia,PaNas 1,38000.00,2.56,Ala Carte & Value Meals,Regular
43,2023/05/24,Wed,Indonesia,PaNas 2 with Rice,50000.00,3.36,Ala Carte & Value Meals,Regular
44,2023/05/24,Wed,Indonesia,PaNas 2 with Fries,52000.00,3.50,Ala Carte & Value Meals,Regular
45,2023/05/24,Wed,Indonesia,Nasi Uduk McD,21500.00,1.45,Ala Carte & Value Meals,Regular
46,2023/05/24,Wed,Indonesia,Nasi Uduk McD with Coffee,28000.00,1.88,Ala Carte & Value Meals,Regular
47,2023/05/24,Wed,Indonesia,Apple Pie,12500.00,0.84,Sides,Regular
48,2023/05/24,Wed,Indonesia,Share Box with Spicy BBQ Crunchy Stars & Mentai Sauce,45000.00,3.03,Sides,Regular
49,2023/05/24,Wed,Indonesia,Honey Garlic Fish Rice,22000.00,1.48,Sides,Regular
50,2023/05/24,Wed,Indonesia,Honey Garlic Chicken Rice,22000.00,1.48,Sides,Regular
51,2023/05/24,Wed,Indonesia,Rica Rica Fish Rice,22000.00,1.48,Sides,Regular
52,2023/05/24,Wed,Indonesia,Rica Rica Chicken Rice,22000.00,1.48,Sides,Regular
53,2023/05/24,Wed,Indonesia,Beef Burger,19500.00,1.31,Sides,Regular
54,2023/05/24,Wed,Indonesia,Chicken Burger,19500.00,1.31,Sides,Regular
55,2023/05/24,Wed,Indonesia,Fish Snack Wrap,17500.00,1.18,Sides,Regular
56,2023/05/24,Wed,Indonesia,Chicken Snack Wrap™,17500.00,1.18,Sides,Regular
57,2023/05/24,Wed,Indonesia,McNuggets®  4pcs,25000.00,1.68,Sides,Regular
58,2023/05/24,Wed,Indonesia,Spicy Chicken Bites,13000.00,0.87,Sides,Regular
59,2023/05/24,Wed,Indonesia,Chicken Fingers 5pcs,14500.00,0.97,Sides,Regular
60,2023/05/24,Wed,Indonesia,French Fries,19000.00,1.28,Sides,Regular
61,2023/05/24,Wed,Indonesia,Apple Pie - Menu Receh 1+1,22500.00,1.51,Sides,Regular
62,2023/05/24,Wed,Indonesia,Beefburger – Menu Receh 1+1,25000.00,1.68,Sides,Regular
63,2023/05/24,Wed,Indonesia,Chicken  Burger – Menu Receh 1+1,25000.00,1.68,Sides,Regular
64,2023/05/24,Wed,Indonesia,Chicken Snack Wrap – Menu Receh 1+1,22500.00,1.51,Sides,Regular
65,2023/05/24,Wed,Indonesia,Fish Snack Wrap – Menu Receh 1+1,22500.00,1.51,Sides,Regular
66,2023/05/24,Wed,Indonesia,Spicy Chicken Bites – Menu Receh 1+1,22500.00,1.51,Sides,Regular
67,2023/05/24,Wed,Indonesia,Chicken Fingers – Menu Receh 1+1,22500.00,1.51,Sides,Regular
68,2023/05/24,Wed,Indonesia,Reg Fries – Menu Receh 1+1,22500.00,1.51,Sides,Regular
69,2023/05/24,Wed,Indonesia,Sweet Corn – Menu Receh 1+1,22500.00,1.51,Sides,Regular
70,2023/05/24,Wed,Indonesia,Honey Garlic Chicken McD – Menu Receh 1+1,25000.00,1.68,Sides,Regular
71,2023/05/24,Wed,Indonesia,Rica Chicken Rice McD – Menu Receh 1+1,25000.00,1.68,Sides,Regular
72,2023/05/24,Wed,Indonesia,Rica Fish McD – Menu Receh 1+1,25000.00,1.68,Sides,Regular
73,2023/05/24,Wed,Indonesia,Honey Garlic Fish McD – Menu Receh 1+1,25000.00,1.68,Sides,Regular
74,2023/05/24,Wed,Indonesia,Sweet Corn,12000.00,0.81,Sides,Regular
75,2023/05/24,Wed,Indonesia,Rice,10000.00,0.67,Sides,Regular
76,2023/05/24,Wed,Indonesia,Double Choco Pie,17000.00,1.14,Desserts,Regular
77,2023/05/24,Wed,Indonesia,Double Choco Pie Ala Mode Chocolate,23500.00,1.58,Desserts,Regular
78,2023/05/24,Wed,Indonesia,Double Choco Pie Ala Mode Strawberry,23500.00,1.58,Desserts,Regular
79,2023/05/24,Wed,Indonesia,2x Hershey's McFLurry with Choco Balls,30000.00,2.02,Desserts,Regular
80,2023/05/24,Wed,Indonesia,2x Hershey's McFLurry with Choco Crumbs,30000.00,2.02,Desserts,Regular
81,2023/05/24,Wed,Indonesia,Bundled Hershey's McFLurry,30000.00,2.02,Desserts,Regular
82,2023/05/24,Wed,Indonesia,Hershey's McFlurry with Choco Balls,18000.00,1.21,Desserts,Regular
83,2023/05/24,Wed,Indonesia,Hershey's McFlurry with Choco Crumbs,18000.00,1.21,Desserts,Regular
84,2023/05/24,Wed,Indonesia,McFlurry®  featuring Oreo,13500.00,0.91,Desserts,Regular
85,2023/05/24,Wed,Indonesia,Choco McFlurry®,13500.00,0.91,Desserts,Regular
86,2023/05/24,Wed,Indonesia,Chocolate Sundae,12000.00,0.81,Desserts,Regular
87,2023/05/24,Wed,Indonesia,Strawberry Sundae,12000.00,0.81,Desserts,Regular
88,2023/05/24,Wed,Indonesia,Iced Coffee Caramel Macchiato with Jelly Float,27500.00,1.85,Beverages,Regular
89,2023/05/24,Wed,Indonesia,Iced Lychee Tea,20000.00,1.34,Beverages,Regular
90,2023/05/24,Wed,Indonesia,Iced Coffee,19000.00,1.28,Beverages,Regular
91,2023/05/24,Wed,Indonesia,Coca Cola®,9500.00,0.64,Beverages,Regular
92,2023/05/24,Wed,Indonesia,Coke McFloat®,14000.00,0.94,Beverages,Regular
93,2023/05/24,Wed,Indonesia,Fanta®,9500.00,0.64,Beverages,Regular
94,2023/05/24,Wed,Indonesia,Fanta McFloat®,14000.00,0.94,Beverages,Regular
95,2023/05/24,Wed,Indonesia,Sprite®,9500.00,0.64,Beverages,Regular
96,2023/05/24,Wed,Indonesia,Fruit Tea Lemon ,9500.00,0.64,Beverages,Regular
97,2023/05/24,Wed,Indonesia,Fruit Tea Blackcurrant 200ml.,9500.00,0.64,Beverages,Regular
98,2023/05/24,Wed,Indonesia,Tehbotol Sosro® Pack 250ml.,9500.00,0.64,Beverages,Regular
99,2023/05/24,Wed,Indonesia,Tehbotol Sosro® Tawar 350ML,9500.00,0.64,Beverages,Regular
100,2023/05/24,Wed,Indonesia,Milo ,13000.00,0.87,Beverages,Regular
101,2023/05/24,Wed,Indonesia,Premium Roast Coffee,12000.00,0.81,Beverages,Regular
102,2023/05/24,Wed,Indonesia,Hot Tea,12000.00,0.81,Beverages,Regular
103,2023/05/24,Wed,Indonesia,Mineral Water 600ml.,11500.00,0.77,Beverages,Regular
