,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/11/08,Fri,Vietnam,Combo Value Breakfast 45k,45000.00,1.77,Promotions,Breakfast
2,2024/11/08,Fri,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.33,Promotions,Breakfast
3,2024/11/08,Fri,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.72,Promotions,Breakfast
4,2024/11/08,Fri,Vietnam,Iced Americano (4049),25000.00,0.99,Promotions,Breakfast
5,2024/11/08,Fri,Vietnam,Hot Latte (4050),25000.00,0.99,Promotions,Breakfast
6,2024/11/08,Fri,Vietnam,Iced Latte (4051),25000.00,0.99,Promotions,Breakfast
7,2024/11/08,Fri,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.35,Combo,Breakfast
8,2024/11/08,Fri,Vietnam,Big Breakfast,95000.00,3.75,Combo,Breakfast
9,2024/11/08,Fri,Vietnam,Sausage McMuffin Deluxe Value Meal,75000.00,2.96,Combo,Breakfast
10,2024/11/08,Fri,Vietnam,Chicken Muffin Value Meal,75000.00,2.96,Combo,Breakfast
11,2024/11/08,Fri,Vietnam,6pc Happy Chicken Bites Value Meal,79000.00,3.11,Combo,Breakfast
12,2024/11/08,Fri,Vietnam,Filet - O - Fish Value Meal,79000.00,3.11,Combo,Breakfast
13,2024/11/08,Fri,Vietnam,Hash Brown,25000.00,0.99,Main menu,Breakfast
14,2024/11/08,Fri,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.35,Main menu,Breakfast
15,2024/11/08,Fri,Vietnam,Big Breakfast,95000.00,3.75,Main menu,Breakfast
16,2024/11/08,Fri,Vietnam,Muffin Gà Phô Mai,45000.00,1.77,Main menu,Breakfast
17,2024/11/08,Fri,Vietnam,Sausage & Egg McMuffin,53000.00,2.09,Main menu,Breakfast
18,2024/11/08,Fri,Vietnam,Big Breakfast,79000.00,3.11,Main menu,Breakfast
19,2024/11/08,Fri,Vietnam,Sausage McMuffin,39000.00,1.54,Main menu,Breakfast
20,2024/11/08,Fri,Vietnam,Sausage McMuffin Deluxe,45000.00,1.77,Main menu,Breakfast
21,2024/11/08,Fri,Vietnam,Filet - O - Fish,59000.00,2.33,Main menu,Breakfast
22,2024/11/08,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.33,Main menu,Breakfast
23,2024/11/08,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.11,Main menu,Breakfast
24,2024/11/08,Fri,Vietnam,20pc Happy Chicken Bites,129000.00,5.09,Main menu,Breakfast
25,2024/11/08,Fri,Vietnam,4pc Happy Chicken Bites Happy Meal,79000.00,3.11,Happy Meals,Breakfast
26,2024/11/08,Fri,Vietnam,Happy Meal Chicken Muffin,79000.00,3.11,Happy Meals,Breakfast
27,2024/11/08,Fri,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.62,Beverages,Breakfast
28,2024/11/08,Fri,Vietnam,Tall Iced Bac Siu,39000.00,1.54,Beverages,Breakfast
29,2024/11/08,Fri,Vietnam,Pineapple Yogurt,65000.00,2.56,Beverages,Breakfast
30,2024/11/08,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,Beverages,Breakfast
31,2024/11/08,Fri,Vietnam,Coca-Cola,21000.00,0.83,Beverages,Breakfast
32,2024/11/08,Fri,Vietnam,Dasani water,26000.00,1.03,Beverages,Breakfast
33,2024/11/08,Fri,Vietnam,Sprite,21000.00,0.83,Beverages,Breakfast
34,2024/11/08,Fri,Vietnam,Fanta,21000.00,0.83,Beverages,Breakfast
35,2024/11/08,Fri,Vietnam,Peach Tea,59000.00,2.33,Beverages,Breakfast
36,2024/11/08,Fri,Vietnam,Milo,26000.00,1.03,Beverages,Breakfast
37,2024/11/08,Fri,Vietnam,Milk,26000.00,1.03,Beverages,Breakfast
38,2024/11/08,Fri,Vietnam,Iced Vietnamese White Coffee,39000.00,1.54,Beverages,Breakfast
39,2024/11/08,Fri,Vietnam,Iced Vietnamese Black,39000.00,1.54,Beverages,Breakfast
40,2024/11/08,Fri,Vietnam,Milk Cream Tea,59000.00,2.33,Beverages,Breakfast
41,2024/11/08,Fri,Vietnam,Matcha Frappe,89000.00,3.51,Beverages,Breakfast
42,2024/11/08,Fri,Vietnam,Hot Matcha Latte,65000.00,2.56,Beverages,Breakfast
43,2024/11/08,Fri,Vietnam,Lychee Black Tea,59000.00,2.33,Beverages,Breakfast
44,2024/11/08,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,McCAFÉ,Breakfast
45,2024/11/08,Fri,Vietnam,Hot Latte,59000.00,2.33,McCAFÉ,Breakfast
46,2024/11/08,Fri,Vietnam,Iced Latte,65000.00,2.56,McCAFÉ,Breakfast
47,2024/11/08,Fri,Vietnam,Iced Americano,49000.00,1.93,McCAFÉ,Breakfast
48,2024/11/08,Fri,Vietnam,Iced Vietnamese Black,39000.00,1.54,McCAFÉ,Breakfast
49,2024/11/08,Fri,Vietnam,Iced Vietnamese White Coffee,39000.00,1.54,McCAFÉ,Breakfast
50,2024/11/08,Fri,Vietnam,Tall Iced Bac Siu,39000.00,1.54,McCAFÉ,Breakfast
51,2024/11/08,Fri,Vietnam,Yogurt Strawberry,65000.00,2.56,McCAFÉ,Breakfast
52,2024/11/08,Fri,Vietnam,Pineapple Yogurt,65000.00,2.56,McCAFÉ,Breakfast
53,2024/11/08,Fri,Vietnam,Kiwi Yogurt,65000.00,2.56,McCAFÉ,Breakfast
54,2024/11/08,Fri,Vietnam,Iced Mocha,69000.00,2.72,McCAFÉ,Breakfast
55,2024/11/08,Fri,Vietnam,Lychee Black Tea,59000.00,2.33,McCAFÉ,Breakfast
56,2024/11/08,Fri,Vietnam,Peach Tea,59000.00,2.33,McCAFÉ,Breakfast
57,2024/11/08,Fri,Vietnam,Milk Cream Tea,59000.00,2.33,McCAFÉ,Breakfast
58,2024/11/08,Fri,Vietnam,Chocolate Frappe,79000.00,3.11,McCAFÉ,Breakfast
59,2024/11/08,Fri,Vietnam,Matcha Frappe,89000.00,3.51,McCAFÉ,Breakfast
60,2024/11/08,Fri,Vietnam,Hot Matcha Latte,65000.00,2.56,McCAFÉ,Breakfast
61,2024/11/08,Fri,Vietnam,Iced Tea,29000.00,1.14,McCAFÉ,Breakfast
62,2024/11/08,Fri,Vietnam,Caramel Frappe,79000.00,3.11,McCAFÉ,Breakfast
63,2024/11/08,Fri,Vietnam,Cappuccino,59000.00,2.33,McCAFÉ,Breakfast
64,2024/11/08,Fri,Vietnam,Mocha,69000.00,2.72,McCAFÉ,Breakfast
65,2024/11/08,Fri,Vietnam,Hot Chocolate,59000.00,2.33,McCAFÉ,Breakfast
66,2024/11/08,Fri,Vietnam,Tiramisu,55000.00,2.17,Dessert,Breakfast
67,2024/11/08,Fri,Vietnam,Baked CheeseCake,37000.00,1.46,Dessert,Breakfast
68,2024/11/08,Fri,Vietnam,Blueberry Cheese Cake,37000.00,1.46,Dessert,Breakfast
69,2024/11/08,Fri,Vietnam,Banana Muffin,35000.00,1.38,Dessert,Breakfast
70,2024/11/08,Fri,Vietnam,Choco Brownie,35000.00,1.38,Dessert,Breakfast
71,2024/11/08,Fri,Vietnam,Chocolate Chip Cookie,29000.00,1.14,Dessert,Breakfast
72,2024/11/08,Fri,Vietnam,Coconut Macaroons 2Pc,25000.00,0.99,Dessert,Breakfast
73,2024/11/08,Fri,Vietnam,Coconut Macaroon,15000.00,0.59,Dessert,Breakfast
74,2024/11/08,Fri,Vietnam,2 packs of ketchup,4000.00,0.16,Condiment,Breakfast
75,2024/11/08,Fri,Vietnam,2 Packs of Sweet Chili,4000.00,0.16,Condiment,Breakfast
76,2024/11/08,Fri,Vietnam,2 packs of mayonnaise,4000.00,0.16,Condiment,Breakfast
77,2024/11/08,Fri,Vietnam,2 packs of spicy garlic chili sauce,4000.00,0.16,Condiment,Breakfast
78,2024/11/08,Fri,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.66,Promotions,Regular
79,2024/11/08,Fri,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.58,Promotions,Regular
80,2024/11/08,Fri,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.58,Promotions,Regular
81,2024/11/08,Fri,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.58,Promotions,Regular
82,2024/11/08,Fri,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.58,Promotions,Regular
83,2024/11/08,Fri,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.31,HOT and NEWS,Regular
84,2024/11/08,Fri,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.70,HOT and NEWS,Regular
85,2024/11/08,Fri,Vietnam,McRoyal w Cheese (1668),119000.00,4.69,Burger Day,Regular
86,2024/11/08,Fri,Vietnam,Big Mac (1854),119000.00,4.69,Burger Day,Regular
87,2024/11/08,Fri,Vietnam,Double Cheeseburger (1333),104000.00,4.10,Burger Day,Regular
88,2024/11/08,Fri,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.31,BIC w. Korean BBQ & Cheese Sauce,Regular
89,2024/11/08,Fri,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.06,BIC w. Korean BBQ & Cheese Sauce,Regular
90,2024/11/08,Fri,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.24,BIC w. Korean BBQ & Cheese Sauce,Regular
91,2024/11/08,Fri,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.71,BIC w. Korean BBQ & Cheese Sauce,Regular
92,2024/11/08,Fri,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.49,BIC w. Korean BBQ & Cheese Sauce,Regular
93,2024/11/08,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.92,BIC w. Korean BBQ & Cheese Sauce,Regular
94,2024/11/08,Fri,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.43,BIC w. Korean BBQ & Cheese Sauce,Regular
95,2024/11/08,Fri,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.73,BIC w. Korean BBQ & Cheese Sauce,Regular
96,2024/11/08,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.73,BIC w. Korean BBQ & Cheese Sauce,Regular
97,2024/11/08,Fri,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.62,BIC w. Korean BBQ & Cheese Sauce,Regular
98,2024/11/08,Fri,Vietnam,Combo for 2 – A,141000.00,5.56,Combo,Regular
99,2024/11/08,Fri,Vietnam,Combo for 2 – B,189000.00,7.45,Combo,Regular
100,2024/11/08,Fri,Vietnam,Combo for 2 - C,199000.00,7.85,Combo,Regular
101,2024/11/08,Fri,Vietnam,Combo for 3 – A,289000.00,11.39,Combo,Regular
102,2024/11/08,Fri,Vietnam,Combo 3 người - B,299000.00,11.79,Combo,Regular
103,2024/11/08,Fri,Vietnam,Triple Cheeseburger,92000.00,3.63,Secret Menu,Regular
104,2024/11/08,Fri,Vietnam,Double McRoyal w Cheese,116000.00,4.57,Secret Menu,Regular
105,2024/11/08,Fri,Vietnam,Double Filet O Fish,85000.00,3.35,Secret Menu,Regular
106,2024/11/08,Fri,Vietnam,Chicken Burger w Mayo Premium,101000.00,3.98,Secret Menu,Regular
107,2024/11/08,Fri,Vietnam,1 pc Fried Chicken,39000.00,1.54,Fried Chicken,Regular
108,2024/11/08,Fri,Vietnam,1 pc Fried Chicken EVM,73000.00,2.88,Fried Chicken,Regular
109,2024/11/08,Fri,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.90,Fried Chicken,Regular
110,2024/11/08,Fri,Vietnam,3 pcs Fried Chicken,109000.00,4.30,Fried Chicken,Regular
111,2024/11/08,Fri,Vietnam,5 pcs Fried Chicken,179000.00,7.06,Fried Chicken,Regular
112,2024/11/08,Fri,Vietnam,9 pcs Fried Chicken,299000.00,11.79,Fried Chicken,Regular
113,2024/11/08,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.33,Fried Chicken,Regular
114,2024/11/08,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.11,Fried Chicken,Regular
115,2024/11/08,Fri,Vietnam,20pc Happy Chicken Bites,129000.00,5.09,Fried Chicken,Regular
116,2024/11/08,Fri,Vietnam,3pcs Chicken McWings,75000.00,2.96,Fried Chicken,Regular
117,2024/11/08,Fri,Vietnam,6pcs Chicken McWings,135000.00,5.32,Fried Chicken,Regular
118,2024/11/08,Fri,Vietnam,10pcs Chicken McWings,191000.00,7.53,Fried Chicken,Regular
119,2024/11/08,Fri,Vietnam,Cheeseburger Deluxe,59000.00,2.33,Beef Burger,Regular
120,2024/11/08,Fri,Vietnam,Big Mac,79000.00,3.11,Beef Burger,Regular
121,2024/11/08,Fri,Vietnam,Double Cheeseburger,69000.00,2.72,Beef Burger,Regular
122,2024/11/08,Fri,Vietnam,McRoyal Deluxe,92000.00,3.63,Beef Burger,Regular
123,2024/11/08,Fri,Vietnam,McRoyal w Cheese,82000.00,3.23,Beef Burger,Regular
124,2024/11/08,Fri,Vietnam,Cheeseburger,49000.00,1.93,Beef Burger,Regular
125,2024/11/08,Fri,Vietnam,Hamburger,39000.00,1.54,Beef Burger,Regular
126,2024/11/08,Fri,Vietnam,McSpicy Deluxe,92000.00,3.63,Chicken & Fish Burger,Regular
127,2024/11/08,Fri,Vietnam,Filet O Fish,59000.00,2.33,Chicken & Fish Burger,Regular
128,2024/11/08,Fri,Vietnam,Chicken Burger with Mayo Deluxe,79000.00,3.11,Chicken & Fish Burger,Regular
129,2024/11/08,Fri,Vietnam,Cheeseburger Happy Meal,79000.00,3.11,Happy Meals,Regular
