,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/11/30,Sat,Vietnam,Combo Value Breakfast 45k,45000.00,1.78,Promotions,Breakfast
2,2024/11/30,Sat,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.33,Promotions,Breakfast
3,2024/11/30,Sat,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.72,Promotions,Breakfast
4,2024/11/30,Sat,Vietnam,Iced Americano (4049),25000.00,0.99,Promotions,Breakfast
5,2024/11/30,Sat,Vietnam,Hot Latte (4050),25000.00,0.99,Promotions,Breakfast
6,2024/11/30,Sat,Vietnam,Iced Latte (4051),25000.00,0.99,Promotions,Breakfast
7,2024/11/30,Sat,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.35,Combo,Breakfast
8,2024/11/30,Sat,Vietnam,Big Breakfast,95000.00,3.75,Combo,Breakfast
9,2024/11/30,Sat,Vietnam,Sausage McMuffin Deluxe Value Meal,75000.00,2.96,Combo,Breakfast
10,2024/11/30,Sat,Vietnam,Chicken Muffin Value Meal,75000.00,2.96,Combo,Breakfast
11,2024/11/30,Sat,Vietnam,6pc Happy Chicken Bites Value Meal,79000.00,3.12,Combo,Breakfast
12,2024/11/30,Sat,Vietnam,Filet - O - Fish Value Meal,79000.00,3.12,Combo,Breakfast
13,2024/11/30,Sat,Vietnam,Hash Brown,25000.00,0.99,Main menu,Breakfast
14,2024/11/30,Sat,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.35,Main menu,Breakfast
15,2024/11/30,Sat,Vietnam,Big Breakfast,95000.00,3.75,Main menu,Breakfast
16,2024/11/30,Sat,Vietnam,Muffin Gà Phô Mai,45000.00,1.78,Main menu,Breakfast
17,2024/11/30,Sat,Vietnam,Sausage & Egg McMuffin,53000.00,2.09,Main menu,Breakfast
18,2024/11/30,Sat,Vietnam,Big Breakfast,79000.00,3.12,Main menu,Breakfast
19,2024/11/30,Sat,Vietnam,Sausage McMuffin,39000.00,1.54,Main menu,Breakfast
20,2024/11/30,Sat,Vietnam,Sausage McMuffin Deluxe,45000.00,1.78,Main menu,Breakfast
21,2024/11/30,Sat,Vietnam,Filet - O - Fish,59000.00,2.33,Main menu,Breakfast
22,2024/11/30,Sat,Vietnam,6pc Happy Chicken Bites,59000.00,2.33,Main menu,Breakfast
23,2024/11/30,Sat,Vietnam,9pc Happy Chicken Bites,79000.00,3.12,Main menu,Breakfast
24,2024/11/30,Sat,Vietnam,20pc Happy Chicken Bites,129000.00,5.09,Main menu,Breakfast
25,2024/11/30,Sat,Vietnam,4pc Happy Chicken Bites Happy Meal,79000.00,3.12,Happy Meals,Breakfast
26,2024/11/30,Sat,Vietnam,Happy Meal Chicken Muffin,79000.00,3.12,Happy Meals,Breakfast
27,2024/11/30,Sat,Vietnam,Tall Iced Bac Siu,39000.00,1.54,Beverages,Breakfast
28,2024/11/30,Sat,Vietnam,Pineapple Yogurt,65000.00,2.56,Beverages,Breakfast
29,2024/11/30,Sat,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.78,Beverages,Breakfast
30,2024/11/30,Sat,Vietnam,Coca-Cola,21000.00,0.83,Beverages,Breakfast
