,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/05/12,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,8.70,5.51,Brekkie Meals,Breakfast
2,2023/05/12,Fri,New Zealand,Bacon & Egg McMuffin®,9.00,5.70,Brekkie Meals,Breakfast
3,2023/05/12,Fri,New Zealand,Sausage & Egg McMuffin®,9.00,5.70,Brekkie Meals,Breakfast
4,2023/05/12,Fri,New Zealand,Massive McMuffin®,10.50,6.64,Brekkie Meals,Breakfast
5,2023/05/12,Fri,New Zealand,Chicken McMuffin®,7.30,4.62,Brekkie Meals,Breakfast
6,2023/05/12,Fri,New Zealand,Sausage McMuffin®,7.30,4.62,Brekkie Meals,Breakfast
7,2023/05/12,Fri,New Zealand,Big Brekkie Burger,11.80,7.47,Brekkie Meals,Breakfast
8,2023/05/12,Fri,New Zealand,NYC Benedict Bagel®,10.10,6.39,Brekkie Meals,Breakfast
9,2023/05/12,Fri,New Zealand,BLT Bagel,9.60,6.08,Brekkie Meals,Breakfast
10,2023/05/12,Fri,New Zealand,Chicken & Bacon McMuffin®,8.90,5.63,Brekkie Meals,Breakfast
11,2023/05/12,Fri,New Zealand,10pc Chicken McNuggets®,12.50,7.91,All Day Favourites,Breakfast
12,2023/05/12,Fri,New Zealand,Double Cheeseburger,7.70,4.87,All Day Favourites,Breakfast
13,2023/05/12,Fri,New Zealand,Cheeseburger,5.70,3.61,All Day Favourites,Breakfast
14,2023/05/12,Fri,New Zealand,Big Mac®,9.90,6.26,All Day Favourites,Breakfast
15,2023/05/12,Fri,New Zealand,McChicken®,9.70,6.14,All Day Favourites,Breakfast
16,2023/05/12,Fri,New Zealand,6pc Chicken McNuggets®,9.50,6.01,All Day Favourites,Breakfast
17,2023/05/12,Fri,New Zealand,Quarter Pounder®,9.60,6.08,All Day Favourites,Breakfast
18,2023/05/12,Fri,New Zealand,Double Quarter Pounder®,12.40,7.85,All Day Favourites,Breakfast
19,2023/05/12,Fri,New Zealand,Double McChicken®,11.80,7.47,All Day Favourites,Breakfast
20,2023/05/12,Fri,New Zealand,20pc Chicken McNuggets®,20.30,12.85,All Day Favourites,Breakfast
21,2023/05/12,Fri,New Zealand,Double Big Mac®,11.80,7.47,All Day Favourites,Breakfast
22,2023/05/12,Fri,New Zealand,Big Mac Dinner for 2,33.00,20.88,To Share,Breakfast
23,2023/05/12,Fri,New Zealand,The Family Pack,40.00,25.31,To Share,Breakfast
24,2023/05/12,Fri,New Zealand,The Cheeseburger Stack,23.00,14.55,To Share,Breakfast
25,2023/05/12,Fri,New Zealand,Small Fries,5.40,3.42,Sides,Breakfast
26,2023/05/12,Fri,New Zealand,Hash Brown,4.30,2.72,Sides,Breakfast
27,2023/05/12,Fri,New Zealand,6pc Chicken McNuggets® Happy Meal®,11.30,7.15,Happy Meals,Breakfast
28,2023/05/12,Fri,New Zealand,Hotcakes Happy Meal®,9.50,6.01,Happy Meals,Breakfast
29,2023/05/12,Fri,New Zealand,Cheeseburger Happy Meal®,9.50,6.01,Happy Meals,Breakfast
30,2023/05/12,Fri,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.50,6.01,Happy Meals,Breakfast
31,2023/05/12,Fri,New Zealand,Small Flat White McCafe®,5.70,3.61,McCafé® Drinks,Breakfast
32,2023/05/12,Fri,New Zealand,Small Latté  McCafe®,5.70,3.61,McCafé® Drinks,Breakfast
