,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/02/07,Tue,New Zealand,Big Brekkie Burger,11.60,7.30,Brekkie Meals,Breakfast
2,2023/02/07,Tue,New Zealand,NYC Benedict Bagel®,9.90,6.23,Brekkie Meals,Breakfast
3,2023/02/07,Tue,New Zealand,Bacon & Egg McMuffin®,9.00,5.67,Brekkie Meals,Breakfast
4,2023/02/07,Tue,New Zealand,BLT Bagel,9.40,5.92,Brekkie Meals,Breakfast
5,2023/02/07,Tue,New Zealand,Chicken & Bacon McMuffin®,8.90,5.60,Brekkie Meals,Breakfast
6,2023/02/07,Tue,New Zealand,Chicken McMuffin®,7.10,4.47,Brekkie Meals,Breakfast
7,2023/02/07,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.22,Brekkie Meals,Breakfast
8,2023/02/07,Tue,New Zealand,Massive McMuffin®,10.50,6.61,Brekkie Meals,Breakfast
9,2023/02/07,Tue,New Zealand,Sausage & Egg McMuffin®,8.70,5.48,Brekkie Meals,Breakfast
10,2023/02/07,Tue,New Zealand,Sausage McMuffin®,7.30,4.59,Brekkie Meals,Breakfast
11,2023/02/07,Tue,New Zealand,Cheeseburger,5.40,3.40,All Day Favourites,Breakfast
12,2023/02/07,Tue,New Zealand,Big Mac®,9.60,6.04,All Day Favourites,Breakfast
13,2023/02/07,Tue,New Zealand,Quarter Pounder®,9.30,5.85,All Day Favourites,Breakfast
14,2023/02/07,Tue,New Zealand,McChicken®,9.40,5.92,All Day Favourites,Breakfast
15,2023/02/07,Tue,New Zealand,Double Cheeseburger,7.40,4.66,All Day Favourites,Breakfast
16,2023/02/07,Tue,New Zealand,Double Big Mac®,11.80,7.43,All Day Favourites,Breakfast
17,2023/02/07,Tue,New Zealand,Double Quarter Pounder®,12.20,7.68,All Day Favourites,Breakfast
18,2023/02/07,Tue,New Zealand,Double McChicken®,11.50,7.24,All Day Favourites,Breakfast
19,2023/02/07,Tue,New Zealand,6pc Chicken McNuggets®,9.30,5.85,All Day Favourites,Breakfast
20,2023/02/07,Tue,New Zealand,10pc Chicken McNuggets®,12.20,7.68,All Day Favourites,Breakfast
21,2023/02/07,Tue,New Zealand,20pc Chicken McNuggets®,20.00,12.59,All Day Favourites,Breakfast
22,2023/02/07,Tue,New Zealand,Big Mac Dinner for 2,32.00,20.14,To Share,Breakfast
23,2023/02/07,Tue,New Zealand,The Family Pack,39.00,24.55,To Share,Breakfast
24,2023/02/07,Tue,New Zealand,The Cheeseburger Stack,23.00,14.48,To Share,Breakfast
25,2023/02/07,Tue,New Zealand,Hash Brown,4.00,2.52,Sides,Breakfast
26,2023/02/07,Tue,New Zealand,Small Fries,5.20,3.27,Sides,Breakfast
27,2023/02/07,Tue,New Zealand,Hotcakes Happy Meal®,9.20,5.79,Happy Meals,Breakfast
28,2023/02/07,Tue,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.20,5.79,Happy Meals,Breakfast
29,2023/02/07,Tue,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.90,6.86,Happy Meals,Breakfast
