,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
40,2023/05/30,Tue,Sri Lanka,Chocolate flavoured milk,410.00,1.38,Beverages,Regular
41,2023/05/30,Tue,Sri Lanka,Coke zero,310.00,1.04,Beverages,Regular
42,2023/05/30,Tue,Sri Lanka,Coke,370.00,1.25,Beverages,Regular
43,2023/05/30,Tue,Sri Lanka,Fanta,370.00,1.25,Beverages,Regular
44,2023/05/30,Tue,Sri Lanka,Sprite,370.00,1.25,Beverages,Regular
45,2023/05/30,Tue,Sri Lanka,Water,80.00,0.27,Beverages,Regular
46,2023/05/30,Tue,Sri Lanka,Happy Crispy Burger Meal,1490.00,5.02,Happy Meals,Regular
47,2023/05/30,Tue,Sri Lanka,Happy Meal Rice - Chicken,1340.00,4.51,Happy Meals,Regular
48,2023/05/30,Tue,Sri Lanka,Happy Meal Beef,1750.00,5.89,Happy Meals,Regular
49,2023/05/30,Tue,Sri Lanka,Happy Meal Chicken Junior,2550.00,8.59,Happy Meals,Regular
50,2023/05/30,Tue,Sri Lanka,Happy Meal Cheeseburger,1850.00,6.23,Happy Meals,Regular
51,2023/05/30,Tue,Sri Lanka,Happy Meal 4 Nugget,1490.00,5.02,Happy Meals,Regular
52,2023/05/30,Tue,Sri Lanka,Spicy and Crispy  Bundle,3500.00,11.79,Promotion & Bundle Meals,Regular
53,2023/05/30,Tue,Sri Lanka,Wrap and Wings Combo,950.00,3.20,Promotion & Bundle Meals,Regular
54,2023/05/30,Tue,Sri Lanka,Share box Rice Bundles,7720.00,26.00,Promotion & Bundle Meals,Regular
55,2023/05/30,Tue,Sri Lanka,Share box Chicken Bundles,7720.00,26.00,Promotion & Bundle Meals,Regular
56,2023/05/30,Tue,Sri Lanka,Share box Beef Bundles,9080.00,30.58,Promotion & Bundle Meals,Regular
57,2023/05/30,Tue,Sri Lanka,Fries,570.00,1.92,Salads/Sides,Breakfast
58,2023/05/30,Tue,Sri Lanka,Choco Chip McFlurry,940.00,3.17,Desserts,Breakfast
59,2023/05/30,Tue,Sri Lanka,OREO McFLURRY,940.00,3.17,Desserts,Breakfast
60,2023/05/30,Tue,Sri Lanka,Chocolate Sundae,660.00,2.22,Desserts,Breakfast
61,2023/05/30,Tue,Sri Lanka,Strawberry Sundae,660.00,2.22,Desserts,Breakfast
62,2023/05/30,Tue,Sri Lanka,Plain Sundae,580.00,1.95,Desserts,Breakfast
63,2023/05/30,Tue,Sri Lanka,Chocolate flavoured milk,410.00,1.38,Beverages,Breakfast
64,2023/05/30,Tue,Sri Lanka,Coke zero,310.00,1.04,Beverages,Breakfast
65,2023/05/30,Tue,Sri Lanka,Coke,370.00,1.25,Beverages,Breakfast
66,2023/05/30,Tue,Sri Lanka,Fanta,370.00,1.25,Beverages,Breakfast
67,2023/05/30,Tue,Sri Lanka,Sprite,370.00,1.25,Beverages,Breakfast
68,2023/05/30,Tue,Sri Lanka,Water,80.00,0.27,Beverages,Breakfast
69,2023/05/30,Tue,Sri Lanka,Happy Crispy Burger Meal,1490.00,5.02,Happy Meals,Breakfast
70,2023/05/30,Tue,Sri Lanka,Happy Meal Chicken Junior,2550.00,8.59,Happy Meals,Breakfast
