,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2022/07/10,Sun,Sri Lanka,Crispy Chicken 02 PC,870.00,2.41,Ala Carte & Value Meals,Regular
2,2022/07/10,Sun,Sri Lanka,Crispy Chicken 05 PC,2200.00,6.09,Ala Carte & Value Meals,Regular
3,2022/07/10,Sun,Sri Lanka,Spicy chicken footlong,730.00,2.02,Ala Carte & Value Meals,Regular
4,2022/07/10,Sun,Sri Lanka,Crispy Chicken Wrap,600.00,1.66,Ala Carte & Value Meals,Regular
5,2022/07/10,Sun,Sri Lanka,Tandoori Chicken Wrap,380.00,1.05,Ala Carte & Value Meals,Regular
6,2022/07/10,Sun,Sri Lanka,McSpicy Chicken Wrap,1210.00,3.35,Ala Carte & Value Meals,Regular
7,2022/07/10,Sun,Sri Lanka,Crispy Chicken Burger,420.00,1.16,Ala Carte & Value Meals,Regular
8,2022/07/10,Sun,Sri Lanka,Chicken Junior,560.00,1.55,Ala Carte & Value Meals,Regular
9,2022/07/10,Sun,Sri Lanka,Beefburger,740.00,2.05,Ala Carte & Value Meals,Regular
10,2022/07/10,Sun,Sri Lanka,Cheeseburger,850.00,2.35,Ala Carte & Value Meals,Regular
11,2022/07/10,Sun,Sri Lanka,Double Cheeseburger,1340.00,3.71,Ala Carte & Value Meals,Regular
12,2022/07/10,Sun,Sri Lanka,Big Mac,1340.00,3.71,Ala Carte & Value Meals,Regular
13,2022/07/10,Sun,Sri Lanka,McChicken Burger,1210.00,3.35,Ala Carte & Value Meals,Regular
14,2022/07/10,Sun,Sri Lanka,McSpicy Chicken Burger,890.00,2.46,Ala Carte & Value Meals,Regular
15,2022/07/10,Sun,Sri Lanka,Chicken Big Mac,1210.00,3.35,Ala Carte & Value Meals,Regular
16,2022/07/10,Sun,Sri Lanka,Chicken McNuggets 6 PC,1060.00,2.93,Ala Carte & Value Meals,Regular
17,2022/07/10,Sun,Sri Lanka,Chicken McNuggets 9 PC,1500.00,4.15,Ala Carte & Value Meals,Regular
18,2022/07/10,Sun,Sri Lanka,McSpicy Chicken Fillet,880.00,2.44,Ala Carte & Value Meals,Regular
19,2022/07/10,Sun,Sri Lanka,McSpicy Wings 3 PC,410.00,1.14,Ala Carte & Value Meals,Regular
20,2022/07/10,Sun,Sri Lanka,McSpicy Wings 6 PC,760.00,2.10,Ala Carte & Value Meals,Regular
21,2022/07/10,Sun,Sri Lanka,Filet-O-Fish,990.00,2.74,Ala Carte & Value Meals,Regular
22,2022/07/10,Sun,Sri Lanka,Veggie Burger,790.00,2.19,Ala Carte & Value Meals,Regular
23,2022/07/10,Sun,Sri Lanka,Sausage & Egg Burger,420.00,1.16,Breakfast & Value Meals,Breakfast
24,2022/07/10,Sun,Sri Lanka,Egg Burger,310.00,0.86,Breakfast & Value Meals,Breakfast
25,2022/07/10,Sun,Sri Lanka,Omelette Burger,330.00,0.91,Breakfast & Value Meals,Breakfast
26,2022/07/10,Sun,Sri Lanka,Hash Brown,240.00,0.66,Breakfast & Value Meals,Breakfast
27,2022/07/10,Sun,Sri Lanka,Crispy Chicken Wrap,600.00,1.66,Breakfast & Value Meals,Breakfast
28,2022/07/10,Sun,Sri Lanka,Crispy Chicken Burger,420.00,1.16,Breakfast & Value Meals,Breakfast
29,2022/07/10,Sun,Sri Lanka,Chicken Junior,560.00,1.55,Breakfast & Value Meals,Breakfast
30,2022/07/10,Sun,Sri Lanka,McSpicy Chicken Burger,890.00,2.46,Breakfast & Value Meals,Breakfast
31,2022/07/10,Sun,Sri Lanka,Double Chicken Rice meal,830.00,2.30,Rice,Regular
32,2022/07/10,Sun,Sri Lanka,Curry N Rice,400.00,1.11,Rice,Regular
33,2022/07/10,Sun,Sri Lanka,McRice,760.00,2.10,Rice,Regular
34,2022/07/10,Sun,Sri Lanka,McRice - Fish,760.00,2.10,Rice,Regular
35,2022/07/10,Sun,Sri Lanka,McRice - Vegetable,760.00,2.10,Rice,Regular
36,2022/07/10,Sun,Sri Lanka,Mini-Salad,400.00,1.11,Salads/Sides,Regular
37,2022/07/10,Sun,Sri Lanka,Fries,400.00,1.11,Salads/Sides,Regular
38,2022/07/10,Sun,Sri Lanka,Choco Chip McFlurry,570.00,1.58,Desserts,Regular
