,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2023/06/30,Fri,New Zealand,Hotcakes with Whipped Butter & Syrup,8.90,5.41,Brekkie Meals,Breakfast
2,2023/06/30,Fri,New Zealand,Bacon & Egg McMuffin®,9.00,5.47,Brekkie Meals,Breakfast
3,2023/06/30,Fri,New Zealand,Sausage & Egg McMuffin®,9.00,5.47,Brekkie Meals,Breakfast
4,2023/06/30,Fri,New Zealand,Massive McMuffin®,10.70,6.51,Brekkie Meals,Breakfast
5,2023/06/30,Fri,New Zealand,Chicken McMuffin®,7.40,4.50,Brekkie Meals,Breakfast
6,2023/06/30,Fri,New Zealand,Sausage McMuffin®,7.30,4.44,Brekkie Meals,Breakfast
7,2023/06/30,Fri,New Zealand,Big Brekkie Burger,11.80,7.18,Brekkie Meals,Breakfast
8,2023/06/30,Fri,New Zealand,NYC Benedict Bagel®,10.30,6.27,Brekkie Meals,Breakfast
9,2023/06/30,Fri,New Zealand,BLT Bagel,9.60,5.84,Brekkie Meals,Breakfast
10,2023/06/30,Fri,New Zealand,Chicken & Bacon McMuffin®,8.90,5.41,Brekkie Meals,Breakfast
11,2023/06/30,Fri,New Zealand,10pc Chicken McNuggets®,12.80,7.79,All Day Favourites,Breakfast
12,2023/06/30,Fri,New Zealand,Double Cheeseburger,7.90,4.81,All Day Favourites,Breakfast
13,2023/06/30,Fri,New Zealand,Cheeseburger,5.80,3.53,All Day Favourites,Breakfast
14,2023/06/30,Fri,New Zealand,Big Mac®,10.00,6.08,All Day Favourites,Breakfast
15,2023/06/30,Fri,New Zealand,McChicken®,10.00,6.08,All Day Favourites,Breakfast
16,2023/06/30,Fri,New Zealand,6pc Chicken McNuggets®,9.70,5.90,All Day Favourites,Breakfast
17,2023/06/30,Fri,New Zealand,Quarter Pounder®,9.90,6.02,All Day Favourites,Breakfast
18,2023/06/30,Fri,New Zealand,Double Quarter Pounder®,12.80,7.79,All Day Favourites,Breakfast
19,2023/06/30,Fri,New Zealand,Double McChicken®,11.80,7.18,All Day Favourites,Breakfast
20,2023/06/30,Fri,New Zealand,20pc Chicken McNuggets®,20.60,12.53,All Day Favourites,Breakfast
21,2023/06/30,Fri,New Zealand,Double Big Mac®,11.80,7.18,All Day Favourites,Breakfast
22,2023/06/30,Fri,New Zealand,Big Mac Dinner for 2,33.00,20.07,To Share,Breakfast
23,2023/06/30,Fri,New Zealand,The Family Pack,40.00,24.33,To Share,Breakfast
24,2023/06/30,Fri,New Zealand,The Cheeseburger Stack,23.00,13.99,To Share,Breakfast
25,2023/06/30,Fri,New Zealand,Small Fries,5.40,3.28,Sides,Breakfast
