,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2022/10/12,Wed,Singapore,Samurai Beef Special,10.90,7.60,Promotion Meals,Regular Menu
2,2022/10/12,Wed,Singapore,Samurai Beef Extra Value Meal (Double),11.50,8.02,Promotion Meals,Regular Menu
3,2022/10/12,Wed,Singapore,Samurai Beef Extra Value Meal (Single),9.50,6.63,Promotion Meals,Regular Menu
4,2022/10/12,Wed,Singapore,Samurai Chicken Special,10.90,7.60,Promotion Meals,Regular Menu
5,2022/10/12,Wed,Singapore,Samurai Chicken Extra Value Meal (Double),11.50,8.02,Promotion Meals,Regular Menu
6,2022/10/12,Wed,Singapore,Samurai Chicken Extra Value Meal (Single),9.50,6.63,Promotion Meals,Regular Menu
7,2022/10/12,Wed,Singapore,Seaweed Shaker Fries (L),4.20,2.93,Promotion Meals,Regular Menu
8,2022/10/12,Wed,Singapore,Yuzu Cream Cheese Pie,2.40,1.67,Promotion Meals,Regular Menu
9,2022/10/12,Wed,Singapore,2x Value Meal: 2 Samurai Beef LEVM,21.00,14.65,Promotion Meals,Regular Menu
10,2022/10/12,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,15.55,Chicken McCrispy®,Regular Menu
11,2022/10/12,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.49,Chicken McCrispy®,Regular Menu
12,2022/10/12,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.30,15.55,Sharing,Regular Menu
13,2022/10/12,Wed,Singapore,Chicken McNuggets® (20pc),13.70,9.55,Sharing,Regular Menu
14,2022/10/12,Wed,Singapore,Box B: Chicken McNuggets® (6pc) + McWings® (4pc),8.60,6.00,Sharing,Regular Menu
15,2022/10/12,Wed,Singapore,Box A: Chicken McNuggets® (12pc) + McWings® (8pc),14.20,9.90,Sharing,Regular Menu
16,2022/10/12,Wed,Singapore,McWings® 4pc,5.75,4.01,Sharing,Regular Menu
17,2022/10/12,Wed,Singapore,Samurai Beef Extra Value Meal (Double),11.50,8.02,Ala Carte & Value Meals,Regular Menu
18,2022/10/12,Wed,Singapore,Samurai Beef Extra Value Meal (Single),9.50,6.63,Ala Carte & Value Meals,Regular Menu
19,2022/10/12,Wed,Singapore,Samurai Chicken Extra Value Meal (Double),11.50,8.02,Ala Carte & Value Meals,Regular Menu
20,2022/10/12,Wed,Singapore,Samurai Chicken Extra Value Meal (Single),9.50,6.63,Ala Carte & Value Meals,Regular Menu
21,2022/10/12,Wed,Singapore,2pc McCrispy® Spicy Meal Extra Value Meal,9.30,6.49,Ala Carte & Value Meals,Regular Menu
22,2022/10/12,Wed,Singapore,Buttermilk Crispy Chicken Extra Value Meal,9.80,6.83,Ala Carte & Value Meals,Regular Menu
23,2022/10/12,Wed,Singapore,Angus BLT Extra Value Meal,9.95,6.94,Ala Carte & Value Meals,Regular Menu
24,2022/10/12,Wed,Singapore,Original Angus Cheeseburger Extra Value Meal,8.95,6.24,Ala Carte & Value Meals,Regular Menu
25,2022/10/12,Wed,Singapore,Dbl McSpicy® Extra Value Meal,9.80,6.83,Ala Carte & Value Meals,Regular Menu
26,2022/10/12,Wed,Singapore,McSpicy® Extra Value Meal,8.60,6.00,Ala Carte & Value Meals,Regular Menu
27,2022/10/12,Wed,Singapore,Dbl Filet-O-Fish® Extra Value Meal,9.00,6.28,Ala Carte & Value Meals,Regular Menu
28,2022/10/12,Wed,Singapore,Filet-O-Fish® Extra Value Meal,6.85,4.78,Ala Carte & Value Meals,Regular Menu
