,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/12/14,Wed,Brunei,Big Mac (Value Meal) — Medium,6.50,4.82,Regular Value Meal
2,2022/12/14,Wed,Brunei,Big Mac (Value Meal) — Large,7.10,5.27,Regular Value Meal
3,2022/12/14,Wed,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.49,Regular Value Meal
4,2022/12/14,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.68,Regular Value Meal
5,2022/12/14,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.12,Regular Value Meal
6,2022/12/14,Wed,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.60,Regular Value Meal
7,2022/12/14,Wed,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.05,Regular Value Meal
8,2022/12/14,Wed,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.86,Regular Value Meal
9,2022/12/14,Wed,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.97,Regular Value Meal
10,2022/12/14,Wed,Brunei,Big Mac (A La Carte),5.50,4.08,Regular Value Meal
11,2022/12/14,Wed,Brunei,Double Cheeseburger (A La Carte),5.10,3.79,Regular Value Meal
12,2022/12/14,Wed,Brunei,2 Pcs Fish and Fries (A La Carte),5.50,4.08,Regular Value Meal
13,2022/12/14,Wed,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.93,Regular Value Meal
14,2022/12/14,Wed,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.93,Regular Value Meal
15,2022/12/14,Wed,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.16,Regular Value Meal
16,2022/12/14,Wed,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.60,Regular Value Meal
17,2022/12/14,Wed,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.16,Regular Value Meal
18,2022/12/14,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.68,Regular Value Meal
19,2022/12/14,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.12,Regular Value Meal
20,2022/12/14,Wed,Brunei,Filet-O-Fish (A La Carte),3.80,2.82,Regular Value Meal
21,2022/12/14,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.05,Regular Value Meal
22,2022/12/14,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.49,Regular Value Meal
23,2022/12/14,Wed,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.41,Regular Value Meal
24,2022/12/14,Wed,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.53,Regular Value Meal
25,2022/12/14,Wed,Brunei,Chicken McNuggets — 9 Pieces - A la Carte,6.30,4.68,Regular Value Meal
26,2022/12/14,Wed,Brunei,Chicken McNuggets — 9 Pieces - Medium Value Meal,6.80,5.05,Regular Value Meal
27,2022/12/14,Wed,Brunei,Chicken McNuggets — 9 Pieces - Large Value Meal,7.40,5.49,Regular Value Meal
28,2022/12/14,Wed,Brunei,Chicken McNuggets — 20 Pieces - A La Carte,12.60,9.35,Regular Value Meal
29,2022/12/14,Wed,Brunei,McChicken — Ala Carte,5.00,3.71,Regular Value Meal
30,2022/12/14,Wed,Brunei,McChicken — Medium,6.00,4.45,Regular Value Meal
31,2022/12/14,Wed,Brunei,McChicken — Large,6.60,4.90,Regular Value Meal
32,2022/12/14,Wed,Brunei,McChicken Deluxe — Ala Carte,5.20,3.86,Regular Value Meal
33,2022/12/14,Wed,Brunei,McChicken Deluxe — Medium,6.20,4.60,Regular Value Meal
34,2022/12/14,Wed,Brunei,McChicken Deluxe — Large,6.80,5.05,Regular Value Meal
35,2022/12/14,Wed,Brunei,Happy Meal Beefburger,4.90,3.64,Happy Meal
36,2022/12/14,Wed,Brunei,Happy Meal Cheeseburger,5.20,3.86,Happy Meal
37,2022/12/14,Wed,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.86,Happy Meal
38,2022/12/14,Wed,Brunei,Happy Meal Bubur McD (S),5.20,3.86,Happy Meal
39,2022/12/14,Wed,Brunei,Happy meal chicken nugget(4pc),5.50,4.08,Happy Meal
40,2022/12/14,Wed,Brunei,Fish Bites,2.20,1.63,Sides
41,2022/12/14,Wed,Brunei,2pcs Ayam Goreng McD,5.30,3.93,Sides
42,2022/12/14,Wed,Brunei,5pcs Ayam Goreng McD,12.00,8.91,Sides
43,2022/12/14,Wed,Brunei,9pcs Ayam Goreng McD,21.80,16.18,Sides
44,2022/12/14,Wed,Brunei,Rice,0.80,0.59,Sides
45,2022/12/14,Wed,Brunei,French fries — Medium,2.20,1.63,Sides
46,2022/12/14,Wed,Brunei,French fries — Large,2.50,1.86,Sides
47,2022/12/14,Wed,Brunei,Cakoi — 1 Pc,1.50,1.11,Sides
48,2022/12/14,Wed,Brunei,Cakoi — 2 Pc,2.80,2.08,Sides
49,2022/12/14,Wed,Brunei,Bubur McD — Small,3.20,2.38,Sides
50,2022/12/14,Wed,Brunei,Bubur McD — Large,3.70,2.75,Sides
51,2022/12/14,Wed,Brunei,Medium fries,2.20,1.63,Sides
