,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2022/07/08,Fri,India,Triple Cheese American Veg Burger,215.00,2.71,New Launches,Regular
2,2022/07/08,Fri,India,McSpicy Premium Veg Burger,231.00,2.92,New Launches,Regular
3,2022/07/08,Fri,India,Triple Cheese American Chicken Burger,241.00,3.04,New Launches,Regular
4,2022/07/08,Fri,India,McSpicy Premium Chicken Burger,249.00,3.14,New Launches,Regular
5,2022/07/08,Fri,India,McAloo Tikki Burger,55.00,0.69,Trending,Regular
6,2022/07/08,Fri,India,McSpicy Chicken Burger,181.00,2.29,Trending,Regular
7,2022/07/08,Fri,India,McVeggie Burger,125.00,1.58,Trending,Regular
8,2022/07/08,Fri,India,McChicken Burger,131.00,1.65,Trending,Regular
9,2022/07/08,Fri,India,Big Spicy Chicken Wrap,215.00,2.71,Trending,Regular
10,2022/07/08,Fri,India,Filet-O-Fish Burger,170.00,2.15,Trending,Regular
11,2022/07/08,Fri,India,McVeggie Burger + McAloo Tikki Burger,125.00,1.58,Deals,Regular
12,2022/07/08,Fri,India,Pizza Mc Puff + McSpicy Chicken Burger,161.00,2.03,Deals,Regular
13,2022/07/08,Fri,India,2 Iced Coffee,189.00,2.39,Deals,Regular
14,2022/07/08,Fri,India,2 Cappuccino,189.00,2.39,Deals,Regular
15,2022/07/08,Fri,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,139.00,1.75,Deals,Regular
16,2022/07/08,Fri,India,Black Forest Mcflurry (M) BOGO,105.00,1.33,Deals,Regular
17,2022/07/08,Fri,India,Cappuccino (S) + Iced Coffee (S),225.00,2.84,Deals,Regular
18,2022/07/08,Fri,India,McSaver McAloo Tikki Burger Meal,205.00,2.59,Deals,Regular
19,2022/07/08,Fri,India,McChicken Burger + McSpicy Chicken Burger,269.00,3.40,Deals,Regular
20,2022/07/08,Fri,India,2 McAloo Tikki Burger + 2 Fries (L),295.00,3.72,Deals,Regular
21,2022/07/08,Fri,India,McChicken Burger + McVeggie Burger + Fries (L) + 2 Veg Pizza McPuff + Coke,475.00,6.00,Deals,Regular
22,2022/07/08,Fri,India,2 McSpicy Chicken Burger + McNuggets 20 Pcs + Fries (L) + Coke,815.00,10.29,Deals,Regular
23,2022/07/08,Fri,India,4 McAloo Tikki Burger + 2 Fries (M) + 2 Coke,429.00,5.42,Deals,Regular
24,2022/07/08,Fri,India,Veg Maharaja Mac + Chicken Maharaja Mac + Fries (L) + 2 Veg Pizza McPuff + Coke,649.00,8.19,Deals,Regular
