,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
56,2023/07/26,Wed,Hong Kong,Iced Americano,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
57,2023/07/26,Wed,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
58,2023/07/26,Wed,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.51,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
59,2023/07/26,Wed,Hong Kong,Cappuccino(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
60,2023/07/26,Wed,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.51,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
61,2023/07/26,Wed,Hong Kong,Latte(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
62,2023/07/26,Wed,Hong Kong,Americano(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
63,2023/07/26,Wed,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
64,2023/07/26,Wed,Hong Kong,Coca-Cola® (L),18.00,2.31,Beverages.,Regular Menu
65,2023/07/26,Wed,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.31,Beverages.,Regular Menu
66,2023/07/26,Wed,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.31,Beverages.,Regular Menu
67,2023/07/26,Wed,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.31,Beverages.,Regular Menu
68,2023/07/26,Wed,Hong Kong,Minute Maid® Orange Juice (L),17.50,2.24,Beverages.,Regular Menu
69,2023/07/26,Wed,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.07,Beverages.,Regular Menu
70,2023/07/26,Wed,Hong Kong,Hot Chocolate,18.00,2.31,Beverages.,Regular Menu
71,2023/07/26,Wed,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.37,Beverages.,Regular Menu
72,2023/07/26,Wed,Hong Kong,Hot Local Milk Tea  (L),19.50,2.50,Beverages.,Regular Menu
73,2023/07/26,Wed,Hong Kong,Ground Coffee (L),21.50,2.75,Beverages.,Regular Menu
74,2023/07/26,Wed,Hong Kong,Iced Local Milk Tea (L),23.00,2.95,Beverages.,Regular Menu
75,2023/07/26,Wed,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.95,Beverages.,Regular Menu
76,2023/07/26,Wed,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.50,Beverages.,Regular Menu
77,2023/07/26,Wed,Hong Kong,Potato Grids,21.00,2.69,Extra/ Additional Sauce,Regular Menu
78,2023/07/26,Wed,Hong Kong,Extra Large Potato Grids,24.00,3.07,Extra/ Additional Sauce,Regular Menu
79,2023/07/26,Wed,Hong Kong,Fries (M),18.00,2.31,Extra/ Additional Sauce,Regular Menu
80,2023/07/26,Wed,Hong Kong,Fries (Large),21.00,2.69,Extra/ Additional Sauce,Regular Menu
81,2023/07/26,Wed,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.88,Extra/ Additional Sauce,Regular Menu
82,2023/07/26,Wed,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
83,2023/07/26,Wed,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
84,2023/07/26,Wed,Hong Kong,Pineapple Custard Pie,15.00,1.92,Desserts,Regular Menu
85,2023/07/26,Wed,Hong Kong,Apple Pie,14.00,1.79,Desserts,Regular Menu
86,2023/07/26,Wed,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.05,Desserts,Regular Menu
