,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2024/02/18,Sun,Brunei,3 Pcs Hotcakes (Value Meal),6.00,4.45,Breakfast Value Meal
2,2024/02/18,Sun,Brunei,3 Pcs Hotcakes (A La Carte),3.90,2.89,Breakfast Value Meal
3,2024/02/18,Sun,Brunei,Chicken McMuffin (Value Meal),6.20,4.60,Breakfast Value Meal
4,2024/02/18,Sun,Brunei,Filet-O-Fish (Value Meal),5.60,4.16,Breakfast Value Meal
5,2024/02/18,Sun,Brunei,Filet-O-Fish (A La Carte),3.80,2.82,Breakfast Value Meal
6,2024/02/18,Sun,Brunei,Happy Meal Bubur McD,5.20,3.86,Breakfast Happy Meal
7,2024/02/18,Sun,Brunei,Happy Meal 2 Pcs Hotcakes,5.20,3.86,Breakfast Happy Meal
8,2024/02/18,Sun,Brunei,Hashbrowns,1.70,1.26,Breakfast Sides
9,2024/02/18,Sun,Brunei,Corn (5oz.),2.00,1.48,Breakfast Sides
10,2024/02/18,Sun,Brunei,Cakoi — 1 Pc,1.50,1.11,Breakfast Sides
11,2024/02/18,Sun,Brunei,Cakoi — 2 Pc,2.80,2.08,Breakfast Sides
12,2024/02/18,Sun,Brunei,Bubur McD,3.20,2.38,Breakfast Sides
13,2024/02/18,Sun,Brunei,Apple Pie — 1 Pc,1.80,1.34,Breakfast Dessert
14,2024/02/18,Sun,Brunei,Apple Pie — 2 Pc,3.30,2.45,Breakfast Dessert
15,2024/02/18,Sun,Brunei,Sausage McMuffin (Breakfast Meal),5.10,3.79,Breakfast Menu
16,2024/02/18,Sun,Brunei,Sausage McMuffin (ala-carte),2.80,2.08,Breakfast Menu
17,2024/02/18,Sun,Brunei,Sausage McMuffin with Egg (ala-carte),3.80,2.82,Breakfast Menu
18,2024/02/18,Sun,Brunei,Sausage McMuffin with Egg (Breakfast meal),6.00,4.45,Breakfast Menu
19,2024/02/18,Sun,Brunei,Big Breakfast with 1pc Hashbrown (ala-carte),5.00,3.71,Breakfast Menu
20,2024/02/18,Sun,Brunei,Big Breakfast with 1pc Hashbrown (Breakfast meal),6.60,4.90,Breakfast Menu
21,2024/02/18,Sun,Brunei,Scrambled Egg with Sausage (ala-carte),3.50,2.60,Breakfast Menu
22,2024/02/18,Sun,Brunei,Scrambled Egg with Sausage (Breakfast Meal),4.50,3.34,Breakfast Menu
