,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2024/10/15,Tue,Brunei,Big Mac (Value Meal) — Medium,6.50,4.94,Regular Value Meal
2,2024/10/15,Tue,Brunei,Big Mac (Value Meal) — Large,7.10,5.40,Regular Value Meal
3,2024/10/15,Tue,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.71,Regular Value Meal
4,2024/10/15,Tue,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.17,Regular Value Meal
5,2024/10/15,Tue,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.17,Regular Value Meal
6,2024/10/15,Tue,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.62,Regular Value Meal
7,2024/10/15,Tue,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.26,Regular Value Meal
8,2024/10/15,Tue,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.71,Regular Value Meal
9,2024/10/15,Tue,Brunei,Big Mac (A La Carte),5.50,4.18,Regular Value Meal
10,2024/10/15,Tue,Brunei,Double Cheeseburger (A La Carte),5.10,3.88,Regular Value Meal
11,2024/10/15,Tue,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.26,Regular Value Meal
12,2024/10/15,Tue,Brunei,Filet-O-Fish (A La Carte),3.80,2.89,Regular Value Meal
13,2024/10/15,Tue,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.50,Regular Value Meal
14,2024/10/15,Tue,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.64,Regular Value Meal
15,2024/10/15,Tue,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.79,Regular Value Meal
16,2024/10/15,Tue,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,5.17,Regular Value Meal
17,2024/10/15,Tue,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.62,Regular Value Meal
18,2024/10/15,Tue,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.58,Regular Value Meal
19,2024/10/15,Tue,Brunei,McChicken — Ala Carte,5.00,3.80,Regular Value Meal
20,2024/10/15,Tue,Brunei,McChicken — Large,6.60,5.02,Regular Value Meal
21,2024/10/15,Tue,Brunei,Happy Meal Cheeseburger,5.20,3.95,Happy Meal
22,2024/10/15,Tue,Brunei,Happy Meal Beefburger,4.90,3.72,Happy Meal
23,2024/10/15,Tue,Brunei,Happy Meal Bubur McD (S),5.20,3.95,Happy Meal
24,2024/10/15,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.80,Happy Meal
25,2024/10/15,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.57,Happy Meal
26,2024/10/15,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.80,Happy Meal
27,2024/10/15,Tue,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.80,Happy Meal
28,2024/10/15,Tue,Brunei,2pcs Ayam Goreng McD,5.30,4.03,Sides
29,2024/10/15,Tue,Brunei,5pcs Ayam Goreng McD,12.00,9.12,Sides
30,2024/10/15,Tue,Brunei,9pcs Ayam Goreng McD,21.80,16.57,Sides
31,2024/10/15,Tue,Brunei,Rice,0.80,0.61,Sides
32,2024/10/15,Tue,Brunei,BBQ Dipping Sauce,0.50,0.38,Sides
33,2024/10/15,Tue,Brunei,Sweet & Sour Dipping Sauce,0.50,0.38,Sides
34,2024/10/15,Tue,Brunei,French Fries — Medium,2.20,1.67,Sides
35,2024/10/15,Tue,Brunei,French Fries — Large,2.50,1.90,Sides
36,2024/10/15,Tue,Brunei,Bubur McD — Small,3.20,2.43,Sides
37,2024/10/15,Tue,Brunei,Bubur McD — Large,3.70,2.81,Sides
38,2024/10/15,Tue,Brunei,Cakoi — 1 Pc,1.50,1.14,Sides
39,2024/10/15,Tue,Brunei,Cakoi — 2 Pc,2.80,2.13,Sides
40,2024/10/15,Tue,Brunei,Sauces — Tartar Sauce,0.50,0.38,Sides
41,2024/10/15,Tue,Brunei,Sauces — Nasi Lemak McD Sambal,0.50,0.38,Sides
42,2024/10/15,Tue,Brunei,Sundae Chocolate,2.50,1.90,Dessert
43,2024/10/15,Tue,Brunei,Sundae Strawberry,2.50,1.90,Dessert
44,2024/10/15,Tue,Brunei,Oreo Berry McFlurry,4.00,3.04,Dessert
45,2024/10/15,Tue,Brunei,Oreo Mudpie McFlurry,4.00,3.04,Dessert
46,2024/10/15,Tue,Brunei,Oreo McFlurry,2.00,1.52,Dessert
47,2024/10/15,Tue,Brunei,Greentea Oreo McFlurry,4.00,3.04,Dessert
48,2024/10/15,Tue,Brunei,Apple Pie — 1 Pc,1.80,1.37,Dessert
49,2024/10/15,Tue,Brunei,Apple Pie — 2 Pc,3.30,2.51,Dessert
50,2024/10/15,Tue,Brunei,Jimat Meal Filet-O-Fish (S),3.90,2.96,Jimat Meal Promotion
51,2024/10/15,Tue,Brunei,Jimat Meal Cheeseburger (S),3.90,2.96,Jimat Meal Promotion
52,2024/10/15,Tue,Brunei,Jimat Meal McChicken (S),4.90,3.72,Jimat Meal Promotion
53,2024/10/15,Tue,Brunei,Jimat Meal Bubur McD and 1 Piece Cakoi (S),4.90,3.72,Jimat Meal Promotion
