,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2023/03/24,Fri,Fiji,Big Mac (S/R) -Beef,14.00,6.34,Classic McValue Meals,Regular
2,2023/03/24,Fri,Fiji,Cheeseburger (S/R) - Beef,10.20,4.62,Classic McValue Meals,Regular
3,2023/03/24,Fri,Fiji,Double Cheeseburger (S/R) - Beef,12.65,5.73,Classic McValue Meals,Regular
4,2023/03/24,Fri,Fiji,McChicken (S/R),14.00,6.34,Chicken Mcvalue Meals,Regular
5,2023/03/24,Fri,Fiji,2pc Hot And Spicy (S/R),13.55,6.14,Chicken Mcvalue Meals,Regular
6,2023/03/24,Fri,Fiji,3pc Hot And Spicy (S/R),18.60,8.43,Chicken Mcvalue Meals,Regular
7,2023/03/24,Fri,Fiji,5pc Hot And Spicy (S/R),26.30,11.92,Chicken Mcvalue Meals,Regular
8,2023/03/24,Fri,Fiji,6pk McNuggets (S/R),13.00,5.89,Chicken Mcvalue Meals,Regular
9,2023/03/24,Fri,Fiji,10pk McNuggets (S/R),15.80,7.16,Chicken Mcvalue Meals,Regular
10,2023/03/24,Fri,Fiji,Chicken Aioli McWrap (S/R),13.55,6.14,Chicken Mcvalue Meals,Regular
11,2023/03/24,Fri,Fiji,Cheeseburger Happy Meal (Beef),11.45,5.19,Happy Meals,Regular
12,2023/03/24,Fri,Fiji,Junior Burger Happy Meal (Beef),11.45,5.19,Happy Meals,Regular
13,2023/03/24,Fri,Fiji,4pk Chicken McNuggets Happy Meal,11.45,5.19,Happy Meals,Regular
14,2023/03/24,Fri,Fiji,Big Mac (Beef),9.45,4.28,Classic Favourites,Regular
15,2023/03/24,Fri,Fiji,Cheeseburger (Beef),5.45,2.47,Classic Favourites,Regular
16,2023/03/24,Fri,Fiji,Quarter Pounder (Beef),9.35,4.24,Classic Favourites,Regular
17,2023/03/24,Fri,Fiji,McFeast (Beef),12.25,5.55,Classic Favourites,Regular
18,2023/03/24,Fri,Fiji,Double Cheeseburger (Beef),8.95,4.06,Classic Favourites,Regular
19,2023/03/24,Fri,Fiji,Salad Burger,6.95,3.15,Classic Favourites,Regular
20,2023/03/24,Fri,Fiji,Vege McWrap,9.35,4.24,Classic Favourites,Regular
21,2023/03/24,Fri,Fiji,3pc Hot And Spicy Chicken,14.65,6.64,Chicken Favourites,Regular
22,2023/03/24,Fri,Fiji,5pc Hot And Spicy Chicken,22.75,10.31,Chicken Favourites,Regular
23,2023/03/24,Fri,Fiji,6pk McNuggets,7.55,3.42,Chicken Favourites,Regular
24,2023/03/24,Fri,Fiji,10pk McNuggets,11.55,5.23,Chicken Favourites,Regular
25,2023/03/24,Fri,Fiji,Chicken Aioli McWrap,10.75,4.87,Chicken Favourites,Regular
26,2023/03/24,Fri,Fiji,Mc Chicken,9.45,4.28,Chicken Favourites,Regular
27,2023/03/24,Fri,Fiji,Apple Pie,5.95,2.70,Sides And Condiments,Regular
28,2023/03/24,Fri,Fiji,Sweet And Sour Sauce,0.50,0.23,Sides And Condiments,Regular
29,2023/03/24,Fri,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
30,2023/03/24,Fri,Fiji,BBQ Sauce,0.50,0.23,Sides And Condiments,Regular
31,2023/03/24,Fri,Fiji,Fries (S/R),3.90,1.77,Sides And Condiments,Regular
