,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2023/03/26,Sun,Fiji,Big Mac (S/R) -Beef,14.00,6.31,Classic McValue Meals,Regular
2,2023/03/26,Sun,Fiji,Cheeseburger (S/R) - Beef,10.20,4.60,Classic McValue Meals,Regular
3,2023/03/26,Sun,Fiji,Double Cheeseburger (S/R) - Beef,12.65,5.70,Classic McValue Meals,Regular
4,2023/03/26,Sun,Fiji,McChicken (S/R),14.00,6.31,Chicken Mcvalue Meals,Regular
5,2023/03/26,Sun,Fiji,2pc Hot And Spicy (S/R),13.55,6.11,Chicken Mcvalue Meals,Regular
6,2023/03/26,Sun,Fiji,3pc Hot And Spicy (S/R),18.60,8.39,Chicken Mcvalue Meals,Regular
7,2023/03/26,Sun,Fiji,5pc Hot And Spicy (S/R),26.30,11.86,Chicken Mcvalue Meals,Regular
8,2023/03/26,Sun,Fiji,6pk McNuggets (S/R),13.00,5.86,Chicken Mcvalue Meals,Regular
9,2023/03/26,Sun,Fiji,10pk McNuggets (S/R),15.80,7.12,Chicken Mcvalue Meals,Regular
10,2023/03/26,Sun,Fiji,Chicken Aioli McWrap (S/R),13.55,6.11,Chicken Mcvalue Meals,Regular
11,2023/03/26,Sun,Fiji,Cheeseburger Happy Meal (Beef),11.45,5.16,Happy Meals,Regular
12,2023/03/26,Sun,Fiji,Junior Burger Happy Meal (Beef),11.45,5.16,Happy Meals,Regular
13,2023/03/26,Sun,Fiji,4pk Chicken McNuggets Happy Meal,11.45,5.16,Happy Meals,Regular
14,2023/03/26,Sun,Fiji,Big Mac (Beef),9.45,4.26,Classic Favourites,Regular
15,2023/03/26,Sun,Fiji,Cheeseburger (Beef),5.45,2.46,Classic Favourites,Regular
16,2023/03/26,Sun,Fiji,Quarter Pounder (Beef),9.35,4.22,Classic Favourites,Regular
17,2023/03/26,Sun,Fiji,McFeast (Beef),12.25,5.52,Classic Favourites,Regular
18,2023/03/26,Sun,Fiji,Double Cheeseburger (Beef),8.95,4.03,Classic Favourites,Regular
19,2023/03/26,Sun,Fiji,Salad Burger,6.95,3.13,Classic Favourites,Regular
20,2023/03/26,Sun,Fiji,Vege McWrap,9.35,4.22,Classic Favourites,Regular
21,2023/03/26,Sun,Fiji,3pc Hot And Spicy Chicken,14.65,6.60,Chicken Favourites,Regular
22,2023/03/26,Sun,Fiji,5pc Hot And Spicy Chicken,22.75,10.26,Chicken Favourites,Regular
23,2023/03/26,Sun,Fiji,6pk McNuggets,7.55,3.40,Chicken Favourites,Regular
24,2023/03/26,Sun,Fiji,10pk McNuggets,11.55,5.21,Chicken Favourites,Regular
25,2023/03/26,Sun,Fiji,Chicken Aioli McWrap,10.75,4.85,Chicken Favourites,Regular
26,2023/03/26,Sun,Fiji,Mc Chicken,9.45,4.26,Chicken Favourites,Regular
27,2023/03/26,Sun,Fiji,Apple Pie,5.95,2.68,Sides And Condiments,Regular
28,2023/03/26,Sun,Fiji,Sweet And Sour Sauce,0.50,0.23,Sides And Condiments,Regular
29,2023/03/26,Sun,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
30,2023/03/26,Sun,Fiji,BBQ Sauce,0.50,0.23,Sides And Condiments,Regular
31,2023/03/26,Sun,Fiji,Fries (S/R),3.90,1.76,Sides And Condiments,Regular
