,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/09/21,Thu,Australia,Hash Brown,3.40,2.20,Most Popular,Breakfast Menu
2,2023/09/21,Thu,Australia,Mighty McMuffin,8.45,5.48,Most Popular,Breakfast Menu
3,2023/09/21,Thu,Australia,Bacon & Egg McMuffin,6.35,4.12,Most Popular,Breakfast Menu
4,2023/09/21,Thu,Australia,Sausage & Egg McMuffin,6.75,4.38,Most Popular,Breakfast Menu
5,2023/09/21,Thu,Australia,Brekkie Bundle,29.95,19.42,Most Popular,Breakfast Menu
6,2023/09/21,Thu,Australia,Hotcakes with Butter & Syrup,7.50,4.86,Most Popular,Breakfast Menu
7,2023/09/21,Thu,Australia,Monopoly Hotcakes Bundle,13.55,8.79,Monopoly Bundles,Breakfast Menu
8,2023/09/21,Thu,Australia,Monopoly 20pc McNugget Bundle,28.90,18.74,Monopoly Bundles,Breakfast Menu
9,2023/09/21,Thu,Australia,Monopoly 10pc Chicken McNuggets Bundle,22.80,14.78,Monopoly Bundles,Breakfast Menu
10,2023/09/21,Thu,Australia,Hash Brown,3.40,2.20,Monopoly Bundles,Breakfast Menu
11,2023/09/21,Thu,Australia,Large Fries,4.65,3.01,Monopoly Bundles,Breakfast Menu
12,2023/09/21,Thu,Australia,Big Mac,8.20,5.32,All Day Menu,Breakfast Menu
13,2023/09/21,Thu,Australia,Cheeseburger,4.90,3.18,All Day Menu,Breakfast Menu
14,2023/09/21,Thu,Australia,Double Cheeseburger,6.40,4.15,All Day Menu,Breakfast Menu
15,2023/09/21,Thu,Australia,Small Fries,3.60,2.33,All Day Menu,Breakfast Menu
16,2023/09/21,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.50,All Day Menu,Breakfast Menu
17,2023/09/21,Thu,Australia,Chicken McNuggets - 6pc,8.40,5.45,All Day Menu,Breakfast Menu
18,2023/09/21,Thu,Australia,Chicken McNuggets - 20pc,15.65,10.15,All Day Menu,Breakfast Menu
19,2023/09/21,Thu,Australia,Chicken McNuggets - 40pc,29.45,19.09,All Day Menu,Breakfast Menu
20,2023/09/21,Thu,Australia,Mighty McMuffin,8.45,5.48,McMuffins,Breakfast Menu
21,2023/09/21,Thu,Australia,Double Bacon & Egg McMuffin,7.40,4.80,McMuffins,Breakfast Menu
22,2023/09/21,Thu,Australia,Double Sausage & Egg McMuffin,7.90,5.12,McMuffins,Breakfast Menu
23,2023/09/21,Thu,Australia,Bacon & Egg McMuffin,6.35,4.12,McMuffins,Breakfast Menu
24,2023/09/21,Thu,Australia,Sausage & Egg McMuffin,6.75,4.38,McMuffins,Breakfast Menu
25,2023/09/21,Thu,Australia,Sausage McMuffin,6.00,3.89,McMuffins,Breakfast Menu
26,2023/09/21,Thu,Australia,Double Sausage McMuffin,7.50,4.86,McMuffins,Breakfast Menu
27,2023/09/21,Thu,Australia,Big Brekkie Burger,9.80,6.35,McMuffins,Breakfast Menu
28,2023/09/21,Thu,Australia,Brekkie Bundle,29.95,19.42,McMuffins,Breakfast Menu
