,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2022/10/09,Sun,Malaysia,Spicy McCrispy Chicken 40% OFF,6.96,1.50,Promotion,Regular
2,2022/10/09,Sun,Malaysia,Double Spicy McCrispy Chicken,15.38,3.31,Promotion,Regular
3,2022/10/09,Sun,Malaysia,Spicy Chicken McDeluxe™ 40% OFF,7.75,1.67,Promotion,Regular
4,2022/10/09,Sun,Malaysia,Double Spicy Chicken McDeluxe™,20.05,4.31,Promotion,Regular
5,2022/10/09,Sun,Malaysia,Ice Blended Lychee Berry,8.96,1.93,Promotion,Regular
6,2022/10/09,Sun,Malaysia,Ice Blended Strawberry,8.96,1.93,Promotion,Regular
7,2022/10/09,Sun,Malaysia,Ice Blended Mango Peach,8.96,1.93,Promotion,Regular
8,2022/10/09,Sun,Malaysia,Iced Blended Milo,14.06,3.02,Promotion,Regular
9,2022/10/09,Sun,Malaysia,Ice Blended Mocha,12.74,2.74,Promotion,Regular
10,2022/10/09,Sun,Malaysia,Ice Blended Chocolate,12.74,2.74,Promotion,Regular
11,2022/10/09,Sun,Malaysia,Ice Blended Latte,12.74,2.74,Promotion,Regular
12,2022/10/09,Sun,Malaysia,Apple Pie,4.67,1.00,Promotion,Regular
13,2022/10/09,Sun,Malaysia,Oreo McFlurry 40%OFF,4.25,0.91,Promotion,Regular
14,2022/10/09,Sun,Malaysia,Minions Carrier,30.00,6.45,Promotion,Regular
15,2022/10/09,Sun,Malaysia,Sausage McMuffin with Egg,5.65,1.21,Promotion,Breakfast
16,2022/10/09,Sun,Malaysia,Nasi Lemak McD™,5.65,1.21,Promotion,Breakfast
17,2022/10/09,Sun,Malaysia,Ice Blended Lychee Berry,8.96,1.93,Promotion,Breakfast
18,2022/10/09,Sun,Malaysia,Ice Blended Strawberry,8.96,1.93,Promotion,Breakfast
19,2022/10/09,Sun,Malaysia,Ice Blended Mango Peach,8.96,1.93,Promotion,Breakfast
20,2022/10/09,Sun,Malaysia,Iced Blended Milo,14.06,3.02,Promotion,Breakfast
21,2022/10/09,Sun,Malaysia,Ice Blended Mocha,12.74,2.74,Promotion,Breakfast
22,2022/10/09,Sun,Malaysia,Ice Blended Chocolate,12.74,2.74,Promotion,Breakfast
23,2022/10/09,Sun,Malaysia,Ice Blended Latte,12.74,2.74,Promotion,Breakfast
24,2022/10/09,Sun,Malaysia,Apple Pie,4.67,1.00,Promotion,Breakfast
25,2022/10/09,Sun,Malaysia,Oreo McFlurry 40%OFF,4.25,0.91,Promotion,Breakfast
26,2022/10/09,Sun,Malaysia,Minions Carrier,30.00,6.45,Promotion,Breakfast
27,2022/10/09,Sun,Malaysia,2x Ayam Goreng McD™ (2pcs) (M),25.00,5.38,Crazy Hour,Regular
28,2022/10/09,Sun,Malaysia,2x Ayam Goreng McD™ (3pcs) (M),33.96,7.30,Crazy Hour,Regular
29,2022/10/09,Sun,Malaysia,2x Spicy McCrispy Chicken (M),19.81,4.26,Crazy Hour,Regular
30,2022/10/09,Sun,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.64,Crazy Hour,Regular
31,2022/10/09,Sun,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.64,Crazy Hour,Regular
32,2022/10/09,Sun,Malaysia,2x Spicy Double Beef (M),18.87,4.06,Crazy Hour,Regular
33,2022/10/09,Sun,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.40,Crazy Hour,Regular
34,2022/10/09,Sun,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.40,Crazy Hour,Regular
35,2022/10/09,Sun,Malaysia,2x McChicken (M),16.98,3.65,Crazy Hour,Regular
