,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
37,2024/11/22,Fri,Taiwan,BLT Angus Beef Burger,125.00,3.84,Signature,Regular
38,2024/11/22,Fri,Taiwan,BLT Grilled Chicken Burger,125.00,3.84,Signature,Regular
39,2024/11/22,Fri,Taiwan,Mushroom Angus Beef Burger,135.00,4.15,Signature,Regular
40,2024/11/22,Fri,Taiwan,Quinoa Salad,112.00,3.44,Signature,Regular
41,2024/11/22,Fri,Taiwan,Quinoa Salad w/Fish,142.00,4.36,Signature,Regular
42,2024/11/22,Fri,Taiwan,Quinoa Salad w/Grilled Chicken,142.00,4.36,Signature,Regular
43,2024/11/22,Fri,Taiwan,Quinoa Salad w/Spicy Fried Chicken,142.00,4.36,Signature,Regular
44,2024/11/22,Fri,Taiwan,Late Night Meal - Spicy McNuggets mala flavormala flavor (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.78,late night item (22:00-03:00),Regular
45,2024/11/22,Fri,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),294.00,9.03,late night item (22:00-03:00),Regular
46,2024/11/22,Fri,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.78,late night item (22:00-03:00),Regular
47,2024/11/22,Fri,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,5.78,late night item (22:00-03:00),Regular
48,2024/11/22,Fri,Taiwan,Spicy McNuggets mala flavormala flavor (6pcs),69.00,2.12,Ala Carte & Value Meals,Regular
49,2024/11/22,Fri,Taiwan,Spicy McNuggets mala flavormala flavor (10pcs),110.00,3.38,Ala Carte & Value Meals,Regular
50,2024/11/22,Fri,Taiwan,Double Classic Angus Beef Burger,135.00,4.15,Ala Carte & Value Meals,Regular
51,2024/11/22,Fri,Taiwan,Classic Angus Beef Burger,95.00,2.92,Ala Carte & Value Meals,Regular
52,2024/11/22,Fri,Taiwan,Big Mac,81.00,2.49,Ala Carte & Value Meals,Regular
53,2024/11/22,Fri,Taiwan,Double Cheeseburger,75.00,2.30,Ala Carte & Value Meals,Regular
54,2024/11/22,Fri,Taiwan,Grilled BBQ Chicken Burger,86.00,2.64,Ala Carte & Value Meals,Regular
55,2024/11/22,Fri,Taiwan,Original / Spicy Chicken McCrispy (2pcs) (Drumsticks &thighs are distributed randomly),129.00,3.96,Ala Carte & Value Meals,Regular
56,2024/11/22,Fri,Taiwan,Chicken McNuggets (10pcs),110.00,3.38,Ala Carte & Value Meals,Regular
57,2024/11/22,Fri,Taiwan,Chicken McNuggets (6pcs),69.00,2.12,Ala Carte & Value Meals,Regular
58,2024/11/22,Fri,Taiwan,Spicy Chicken Filet,81.00,2.49,Ala Carte & Value Meals,Regular
59,2024/11/22,Fri,Taiwan,Double McChicken Burger,81.00,2.49,Ala Carte & Value Meals,Regular
60,2024/11/22,Fri,Taiwan,McChicken,51.00,1.57,Ala Carte & Value Meals,Regular
61,2024/11/22,Fri,Taiwan,Filet-O-Fish,60.00,1.84,Ala Carte & Value Meals,Regular
62,2024/11/22,Fri,Taiwan,Colombia Single Origin (Hot),75.00,2.30,McCafé,Regular
63,2024/11/22,Fri,Taiwan,Colombia Single Origin Latte (Hot),95.00,2.92,McCafé,Regular
64,2024/11/22,Fri,Taiwan,Colombia Single Origin (Iced),75.00,2.30,McCafé,Regular
65,2024/11/22,Fri,Taiwan,Colombia Single Origin Latte (Iced),95.00,2.92,McCafé,Regular
66,2024/11/22,Fri,Taiwan,Caramel Milk Tea (Iced),69.00,2.12,McCafé,Regular
67,2024/11/22,Fri,Taiwan,Honey Milk Tea (Iced),69.00,2.12,McCafé,Regular
68,2024/11/22,Fri,Taiwan,Honey Black Tea (Iced),59.00,1.81,McCafé,Regular
69,2024/11/22,Fri,Taiwan,Honey Milk Tea (Hot),69.00,2.12,McCafé,Regular
70,2024/11/22,Fri,Taiwan,Latte (Iced) (No sugar),78.00,2.40,McCafé,Regular
71,2024/11/22,Fri,Taiwan,Americano (Iced)(No sugar),65.00,2.00,McCafé,Regular
72,2024/11/22,Fri,Taiwan,Latte (Hot),78.00,2.40,McCafé,Regular
73,2024/11/22,Fri,Taiwan,Americano (Hot),65.00,2.00,McCafé,Regular
74,2024/11/22,Fri,Taiwan,Chocolate (Hot),70.00,2.15,McCafé,Regular
75,2024/11/22,Fri,Taiwan,Evian Water,51.00,1.57,McCafé,Regular
76,2024/11/22,Fri,Taiwan,Coke(M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
77,2024/11/22,Fri,Taiwan,Sprite (M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
78,2024/11/22,Fri,Taiwan,Lemon Tea(M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
79,2024/11/22,Fri,Taiwan,Sugar-free Iced Green Tea (M) Buy 1 get 1 free,44.00,1.35,Beverage,Regular
80,2024/11/22,Fri,Taiwan,Coke Zero(M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
81,2024/11/22,Fri,Taiwan,Caramel Milk Tea (Iced),69.00,2.12,Beverage,Regular
82,2024/11/22,Fri,Taiwan,Taiwan Fresh Orange Juice,69.00,2.12,Beverage,Regular
83,2024/11/22,Fri,Taiwan,Milk Tea (Hot),51.00,1.57,Beverage,Regular
84,2024/11/22,Fri,Taiwan,Black Tea (Hot),38.00,1.17,Beverage,Regular
85,2024/11/22,Fri,Taiwan,Milk Tea (Iced),51.00,1.57,Beverage,Regular
86,2024/11/22,Fri,Taiwan,Milk,33.00,1.01,Beverage,Regular
87,2024/11/22,Fri,Taiwan,Sugar-free Black Tea (Iced),44.00,1.35,Beverage,Regular
88,2024/11/22,Fri,Taiwan,Coca-Cola(M),38.00,1.17,Beverage,Regular
89,2024/11/22,Fri,Taiwan,Lemon Flavored Black Tea (Iced),38.00,1.17,Beverage,Regular
90,2024/11/22,Fri,Taiwan,Sprite(M),38.00,1.17,Beverage,Regular
91,2024/11/22,Fri,Taiwan,Zero Coke(M),38.00,1.17,Beverage,Regular
92,2024/11/22,Fri,Taiwan,Sugar-free Green Tea (Iced),44.00,1.35,Beverage,Regular
93,2024/11/22,Fri,Taiwan,Sweet Potato Bites,49.00,1.51,Desserts,Regular
94,2024/11/22,Fri,Taiwan,Spicy McNuggets mala flavormala flavor (4pcs),49.00,1.51,Desserts,Regular
95,2024/11/22,Fri,Taiwan,Spicy Chicken Wings (6pcs),131.00,4.02,Desserts,Regular
96,2024/11/22,Fri,Taiwan,Original / Spicy Chicken McCrispy (2pcs) (Drumsticks & thighs are distributed randomly),129.00,3.96,Desserts,Regular
97,2024/11/22,Fri,Taiwan,Original / Spicy Chicken McCrispy (1pc) (Drumsticks & thighs are distributed randomly),69.00,2.12,Desserts,Regular
98,2024/11/22,Fri,Taiwan,Spicy Chicken Wings (2pcs),50.00,1.54,Desserts,Regular
99,2024/11/22,Fri,Taiwan,Chicken McNuggets (4pcs),49.00,1.51,Desserts,Regular
100,2024/11/22,Fri,Taiwan,McFlurry(OREO) x2,120.00,3.69,Desserts,Regular
101,2024/11/22,Fri,Taiwan,McFlurry (Double OREO),66.00,2.03,Desserts,Regular
102,2024/11/22,Fri,Taiwan,McFlurry(OREO),60.00,1.84,Desserts,Regular
103,2024/11/22,Fri,Taiwan,French Fries,50.00,1.54,Desserts,Regular
104,2024/11/22,Fri,Taiwan,French Fries(L),66.00,2.03,Desserts,Regular
105,2024/11/22,Fri,Taiwan,Apple Pie,41.00,1.26,Desserts,Regular
106,2024/11/22,Fri,Taiwan,Corn Soup,46.00,1.41,Desserts,Regular
107,2024/11/22,Fri,Taiwan,Fruit Bag (Apple),43.00,1.32,Desserts,Regular
108,2024/11/22,Fri,Taiwan,Salad,56.00,1.72,Desserts,Regular
109,2024/11/22,Fri,Taiwan,Happy Meal – Spicy McNuggets mala flavormala flavor (4pcs),99.00,3.04,Happy Meal,Regular
110,2024/11/22,Fri,Taiwan,Happy Meal – Chicken McNuggets (4pcs),99.00,3.04,Happy Meal,Regular
111,2024/11/22,Fri,Taiwan,Happy Meal - Ham burger,99.00,3.04,Happy Meal,Regular
112,2024/11/22,Fri,Taiwan,Happy Meal - McFish,99.00,3.04,Happy Meal,Regular
113,2024/11/22,Fri,Taiwan,Grand Breakfast,115.00,3.53,Breakfast Platters,Breakfast
114,2024/11/22,Fri,Taiwan,Hotcakes w/Sausage,73.00,2.24,Breakfast Platters,Breakfast
115,2024/11/22,Fri,Taiwan,Hotcakes,59.00,1.81,Breakfast Platters,Breakfast
116,2024/11/22,Fri,Taiwan,Spicy mala Grand Breakfast,115.00,3.53,Breakfast Platters,Breakfast
117,2024/11/22,Fri,Taiwan,Spicy McNuggets mala flavormala flavor (6pcs),69.00,2.12,Breakfast & Value Meals,Breakfast
118,2024/11/22,Fri,Taiwan,Spicy McNuggets mala flavormala flavor (10pcs),110.00,3.38,Breakfast & Value Meals,Breakfast
119,2024/11/22,Fri,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.42,Breakfast & Value Meals,Breakfast
120,2024/11/22,Fri,Taiwan,Mushroom Bagel Sandwich,93.00,2.86,Breakfast & Value Meals,Breakfast
121,2024/11/22,Fri,Taiwan,McNuggets(10),110.00,3.38,Breakfast & Value Meals,Breakfast
122,2024/11/22,Fri,Taiwan,6pcs Chicken McNuggets,69.00,2.12,Breakfast & Value Meals,Breakfast
123,2024/11/22,Fri,Taiwan,Tomato Bagel Sandwich,73.00,2.24,Breakfast & Value Meals,Breakfast
124,2024/11/22,Fri,Taiwan,Mega Sausage McMuffin,82.00,2.52,Breakfast & Value Meals,Breakfast
125,2024/11/22,Fri,Taiwan,Sausage McMuffin w/Egg,62.00,1.90,Breakfast & Value Meals,Breakfast
126,2024/11/22,Fri,Taiwan,Plain Bagel,59.00,1.81,Breakfast & Value Meals,Breakfast
127,2024/11/22,Fri,Taiwan,Sausage McMuffin,52.00,1.60,Breakfast & Value Meals,Breakfast
128,2024/11/22,Fri,Taiwan,Egg McMuffin,54.00,1.66,Breakfast & Value Meals,Breakfast
129,2024/11/22,Fri,Taiwan,Filet-O-Fish,60.00,1.84,Breakfast & Value Meals,Breakfast
130,2024/11/22,Fri,Taiwan,Egg Burger w/Sausage,66.00,2.03,Breakfast & Value Meals,Breakfast
131,2024/11/22,Fri,Taiwan,Egg Burger w/Ham,54.00,1.66,Breakfast & Value Meals,Breakfast
132,2024/11/22,Fri,Taiwan,Egg Burger w/Cheese,38.00,1.17,Breakfast & Value Meals,Breakfast
133,2024/11/22,Fri,Taiwan,Colombia Single Origin (Hot),75.00,2.30,McCafé,Breakfast
134,2024/11/22,Fri,Taiwan,Colombia Single Origin Latte (Hot),95.00,2.92,McCafé,Breakfast
135,2024/11/22,Fri,Taiwan,Colombia Single Origin (Iced),75.00,2.30,McCafé,Breakfast
136,2024/11/22,Fri,Taiwan,Colombia Single Origin Latte (Iced),95.00,2.92,McCafé,Breakfast
137,2024/11/22,Fri,Taiwan,Caramel Milk Tea (Iced),69.00,2.12,McCafé,Breakfast
138,2024/11/22,Fri,Taiwan,Honey Milk Tea (Iced),69.00,2.12,McCafé,Breakfast
139,2024/11/22,Fri,Taiwan,Honey Black Tea (Iced),59.00,1.81,McCafé,Breakfast
140,2024/11/22,Fri,Taiwan,Honey Milk Tea (Hot),69.00,2.12,McCafé,Breakfast
141,2024/11/22,Fri,Taiwan,Latte (Iced) (No sugar),78.00,2.40,McCafé,Breakfast
142,2024/11/22,Fri,Taiwan,Americano (Iced)(No sugar),65.00,2.00,McCafé,Breakfast
143,2024/11/22,Fri,Taiwan,Latte (Hot),78.00,2.40,McCafé,Breakfast
144,2024/11/22,Fri,Taiwan,Americano (Hot),65.00,2.00,McCafé,Breakfast
145,2024/11/22,Fri,Taiwan,Chocolate (Hot),70.00,2.15,McCafé,Breakfast
146,2024/11/22,Fri,Taiwan,Evian Water,51.00,1.57,McCafé,Breakfast
147,2024/11/22,Fri,Taiwan,Coke(M) Buy 1 get 1 free,38.00,1.17,Beverage,Breakfast
148,2024/11/22,Fri,Taiwan,Sprite (M) Buy 1 get 1 free,38.00,1.17,Beverage,Breakfast
149,2024/11/22,Fri,Taiwan,Lemon Tea(M) Buy 1 get 1 free,38.00,1.17,Beverage,Breakfast
150,2024/11/22,Fri,Taiwan,Sugar-free Iced Green Tea (M) Buy 1 get 1 free,44.00,1.35,Beverage,Breakfast
151,2024/11/22,Fri,Taiwan,Coke Zero(M) Buy 1 get 1 free,38.00,1.17,Beverage,Breakfast
152,2024/11/22,Fri,Taiwan,Caramel Milk Tea (Iced),69.00,2.12,Beverage,Breakfast
153,2024/11/22,Fri,Taiwan,Taiwan Fresh Orange Juice,69.00,2.12,Beverage,Breakfast
154,2024/11/22,Fri,Taiwan,Black Tea (Hot),38.00,1.17,Beverage,Breakfast
155,2024/11/22,Fri,Taiwan,Milk Tea (Hot),51.00,1.57,Beverage,Breakfast
156,2024/11/22,Fri,Taiwan,Milk Tea (Iced),51.00,1.57,Beverage,Breakfast
157,2024/11/22,Fri,Taiwan,Milk,33.00,1.01,Beverage,Breakfast
158,2024/11/22,Fri,Taiwan,Sugar-free Black Tea (Iced),44.00,1.35,Beverage,Breakfast
159,2024/11/22,Fri,Taiwan,Coca-Cola(M),38.00,1.17,Beverage,Breakfast
160,2024/11/22,Fri,Taiwan,Lemon Flavored Black Tea (Iced),38.00,1.17,Beverage,Breakfast
161,2024/11/22,Fri,Taiwan,Sprite(M),38.00,1.17,Beverage,Breakfast
162,2024/11/22,Fri,Taiwan,Zero Coke(M),38.00,1.17,Beverage,Breakfast
163,2024/11/22,Fri,Taiwan,Sugar-free Green Tea (Iced),44.00,1.35,Beverage,Breakfast
164,2024/11/22,Fri,Taiwan,Spicy McNuggets mala flavormala flavor (4pcs),49.00,1.51,Desserts,Breakfast
165,2024/11/22,Fri,Taiwan,4pcs Nuggets,49.00,1.51,Desserts,Breakfast
166,2024/11/22,Fri,Taiwan,Hash Browns,37.00,1.14,Desserts,Breakfast
167,2024/11/22,Fri,Taiwan,Apple Pie,41.00,1.26,Desserts,Breakfast
168,2024/11/22,Fri,Taiwan,Corn Soup,46.00,1.41,Desserts,Breakfast
169,2024/11/22,Fri,Taiwan,Fruit Bag (Apple),43.00,1.32,Desserts,Breakfast
