,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/10/20,Sun,Taiwan,Korean Sweet and Spicy Chicken Burger Meal,210.00,6.54,Promotion,Regular
2,2024/10/20,Sun,Taiwan,Korean Sweet and Spicy Fried Chicken Meal (2pcs) (Drumsticks &thighs are distributed randomly),221.00,6.89,Promotion,Regular
3,2024/10/20,Sun,Taiwan,Korean Sweet and Spicy Chicken Burger Sharing Box,520.00,16.20,Promotion,Regular
4,2024/10/20,Sun,Taiwan,Chicken McNuggets & Korean Sweet and Spicy Fried Chicken Happy Sharing Meal(Drumsticks & thighs are distributed randomly),532.00,16.58,Promotion,Regular
5,2024/10/20,Sun,Taiwan,Ovaltine Crunchy McFlurry,69.00,2.15,Promotion,Regular
6,2024/10/20,Sun,Taiwan,Taro Pie,40.00,1.25,Promotion,Regular
7,2024/10/20,Sun,Taiwan,Colombia Single Origin (Hot),75.00,2.34,Promotion,Regular
8,2024/10/20,Sun,Taiwan,Colombia Single Origin Latte (Hot),95.00,2.96,Promotion,Regular
9,2024/10/20,Sun,Taiwan,Colombia Single Origin (Iced),75.00,2.34,Promotion,Regular
10,2024/10/20,Sun,Taiwan,Colombia Single Origin Latte (Iced),95.00,2.96,Promotion,Regular
11,2024/10/20,Sun,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.51,Promotion,Breakfast
12,2024/10/20,Sun,Taiwan,Colombia Single Origin (Hot),75.00,2.34,Promotion,Breakfast
13,2024/10/20,Sun,Taiwan,Colombia Single Origin Latte (Hot),95.00,2.96,Promotion,Breakfast
14,2024/10/20,Sun,Taiwan,Colombia Single Origin (Iced),75.00,2.34,Promotion,Breakfast
15,2024/10/20,Sun,Taiwan,Colombia Single Origin Latte (Iced),95.00,2.96,Promotion,Breakfast
16,2024/10/20,Sun,Taiwan,Korean Sweet and Spicy Chicken Burger Sharing Box,520.00,16.20,Happy Sharing Meal,Regular
17,2024/10/20,Sun,Taiwan,Chicken McNuggets & Korean Sweet and Spicy Fried Chicken Happy Sharing Meal(Drumsticks & thighs are distributed randomly),532.00,16.58,Happy Sharing Meal,Regular
18,2024/10/20,Sun,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,18.07,Happy Sharing Meal,Regular
19,2024/10/20,Sun,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.27,Happy Sharing Meal,Regular
20,2024/10/20,Sun,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,11.19,Happy Sharing Meal,Regular
21,2024/10/20,Sun,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.94,Happy Sharing Meal,Regular
22,2024/10/20,Sun,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.38,Happy Sharing Meal,Regular
23,2024/10/20,Sun,Taiwan,2 Burger Combo Meal,319.00,9.94,Happy Sharing Meal,Regular
24,2024/10/20,Sun,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.05,Signature,Regular
25,2024/10/20,Sun,Taiwan,Parmesan Angus Beef Burger,125.00,3.90,Signature,Regular
26,2024/10/20,Sun,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.90,Signature,Regular
27,2024/10/20,Sun,Taiwan,BLT Angus Beef Burger,120.00,3.74,Signature,Regular
28,2024/10/20,Sun,Taiwan,BLT Grilled Chicken Burger,120.00,3.74,Signature,Regular
29,2024/10/20,Sun,Taiwan,Mushroom Angus Beef Burger,130.00,4.05,Signature,Regular
30,2024/10/20,Sun,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.43,Signature,Regular
