,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/07/15,Mon,Taiwan,Korean Double Beef Squid Burger Meal,210.00,6.46,Promotion,Regular
2,2024/07/15,Mon,Taiwan,Korean Squid Burger Meal,185.00,5.69,Promotion,Regular
3,2024/07/15,Mon,Taiwan,McShaker Fries,69.00,2.12,Promotion,Regular
4,2024/07/15,Mon,Taiwan,Tai's Special Meal,219.00,6.73,Promotion,Regular
5,2024/07/15,Mon,Taiwan,Squid Burger Sharing Meal,520.00,15.99,Promotion,Regular
6,2024/07/15,Mon,Taiwan,R&F Eco Bag (Ronald/Birdie),59.00,1.81,Promotion,Regular
7,2024/07/15,Mon,Taiwan,R&F Eco Bag (Hamburglar/Grimace),59.00,1.81,Promotion,Regular
8,2024/07/15,Mon,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.43,Promotion,Breakfast
9,2024/07/15,Mon,Taiwan,R&F Eco Bag (Ronald/Birdie),59.00,1.81,Promotion,Breakfast
10,2024/07/15,Mon,Taiwan,R&F Eco Bag (Hamburglar/Grimace),59.00,1.81,Promotion,Breakfast
11,2024/07/15,Mon,Taiwan,Squid Burger Sharing Meal,520.00,15.99,Happy Sharing Meal,Regular
12,2024/07/15,Mon,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.83,Happy Sharing Meal,Regular
13,2024/07/15,Mon,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.06,Happy Sharing Meal,Regular
14,2024/07/15,Mon,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,11.04,Happy Sharing Meal,Regular
15,2024/07/15,Mon,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.81,Happy Sharing Meal,Regular
16,2024/07/15,Mon,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.27,Happy Sharing Meal,Regular
17,2024/07/15,Mon,Taiwan,2 Burger Combo Meal,319.00,9.81,Happy Sharing Meal,Regular
18,2024/07/15,Mon,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.00,Signature,Regular
19,2024/07/15,Mon,Taiwan,Parmesan Angus Beef Burger,125.00,3.84,Signature,Regular
20,2024/07/15,Mon,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.84,Signature,Regular
21,2024/07/15,Mon,Taiwan,BLT Angus Beef Burger,120.00,3.69,Signature,Regular
22,2024/07/15,Mon,Taiwan,BLT Grilled Chicken Burger,120.00,3.69,Signature,Regular
23,2024/07/15,Mon,Taiwan,Mushroom Angus Beef Burger,130.00,4.00,Signature,Regular
24,2024/07/15,Mon,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.38,Signature,Regular
25,2024/07/15,Mon,Taiwan,Italian Grilled Chicken Salad,110.00,3.38,Signature,Regular
26,2024/07/15,Mon,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),288.00,8.85,late night item (22:00-03:00),Regular
27,2024/07/15,Mon,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.78,late night item (22:00-03:00),Regular
28,2024/07/15,Mon,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,5.78,late night item (22:00-03:00),Regular
29,2024/07/15,Mon,Taiwan,Korean Double Beef Squid Burger,129.00,3.97,Ala Carte & Value Meals,Regular
30,2024/07/15,Mon,Taiwan,Korean Squid Burger,104.00,3.20,Ala Carte & Value Meals,Regular
31,2024/07/15,Mon,Taiwan,Tai's Special Meal,219.00,6.73,Ala Carte & Value Meals,Regular
32,2024/07/15,Mon,Taiwan,Filet-O-Fish,60.00,1.84,Ala Carte & Value Meals,Regular
33,2024/07/15,Mon,Taiwan,Double Classic Angus Beef Burger,135.00,4.15,Ala Carte & Value Meals,Regular
34,2024/07/15,Mon,Taiwan,Classic Angus Beef Burger,90.00,2.77,Ala Carte & Value Meals,Regular
35,2024/07/15,Mon,Taiwan,Big Mac,80.00,2.46,Ala Carte & Value Meals,Regular
