,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/09/17,Tue,Taiwan,Double Classic Angus Beef Burger Meal,216.00,6.78,Promotion,Regular
2,2024/09/17,Tue,Taiwan,Classic Angus Beef Burger Meal,171.00,5.36,Promotion,Regular
3,2024/09/17,Tue,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.56,Promotion,Breakfast
4,2024/09/17,Tue,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,18.20,Happy Sharing Meal,Regular
5,2024/09/17,Tue,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.37,Happy Sharing Meal,Regular
6,2024/09/17,Tue,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,11.26,Happy Sharing Meal,Regular
7,2024/09/17,Tue,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,10.01,Happy Sharing Meal,Regular
8,2024/09/17,Tue,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.44,Happy Sharing Meal,Regular
9,2024/09/17,Tue,Taiwan,2 Burger Combo Meal,319.00,10.01,Happy Sharing Meal,Regular
10,2024/09/17,Tue,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.08,Signature,Regular
11,2024/09/17,Tue,Taiwan,Parmesan Angus Beef Burger,125.00,3.92,Signature,Regular
12,2024/09/17,Tue,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.92,Signature,Regular
13,2024/09/17,Tue,Taiwan,BLT Angus Beef Burger,120.00,3.76,Signature,Regular
14,2024/09/17,Tue,Taiwan,BLT Grilled Chicken Burger,120.00,3.76,Signature,Regular
15,2024/09/17,Tue,Taiwan,Mushroom Angus Beef Burger,130.00,4.08,Signature,Regular
16,2024/09/17,Tue,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.45,Signature,Regular
17,2024/09/17,Tue,Taiwan,Italian Grilled Chicken Salad,110.00,3.45,Signature,Regular
18,2024/09/17,Tue,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),288.00,9.04,late night item (22:00-03:00),Regular
19,2024/09/17,Tue,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.90,late night item (22:00-03:00),Regular
20,2024/09/17,Tue,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,5.90,late night item (22:00-03:00),Regular
21,2024/09/17,Tue,Taiwan,Double Classic Angus Beef Burger,135.00,4.24,Ala Carte & Value Meals,Regular
22,2024/09/17,Tue,Taiwan,Classic Angus Beef Burger,90.00,2.82,Ala Carte & Value Meals,Regular
23,2024/09/17,Tue,Taiwan,Big Mac,80.00,2.51,Ala Carte & Value Meals,Regular
24,2024/09/17,Tue,Taiwan,Double Cheeseburger,75.00,2.35,Ala Carte & Value Meals,Regular
25,2024/09/17,Tue,Taiwan,Grilled BBQ Chicken Burger,80.00,2.51,Ala Carte & Value Meals,Regular
26,2024/09/17,Tue,Taiwan,Original / Spicy Chicken McCrispy (2pcs) (Drumsticks &thighs are distributed randomly),125.00,3.92,Ala Carte & Value Meals,Regular
27,2024/09/17,Tue,Taiwan,Chicken McNuggets (10pcs),109.00,3.42,Ala Carte & Value Meals,Regular
28,2024/09/17,Tue,Taiwan,Chicken McNuggets (6pcs),69.00,2.16,Ala Carte & Value Meals,Regular
29,2024/09/17,Tue,Taiwan,Spicy Chicken Filet,80.00,2.51,Ala Carte & Value Meals,Regular
30,2024/09/17,Tue,Taiwan,Double McChicken Burger,79.00,2.48,Ala Carte & Value Meals,Regular
