,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/05/17,Wed,Brunei,Big Mac (Value Meal) — Medium,6.50,4.85,Regular Value Meal
2,2023/05/17,Wed,Brunei,Big Mac (Value Meal) — Large,7.10,5.30,Regular Value Meal
3,2023/05/17,Wed,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.63,Regular Value Meal
4,2023/05/17,Wed,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.07,Regular Value Meal
5,2023/05/17,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.07,Regular Value Meal
6,2023/05/17,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.52,Regular Value Meal
7,2023/05/17,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.70,Regular Value Meal
8,2023/05/17,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.15,Regular Value Meal
9,2023/05/17,Wed,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.18,Regular Value Meal
10,2023/05/17,Wed,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.63,Regular Value Meal
11,2023/05/17,Wed,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.00,Regular Value Meal
12,2023/05/17,Wed,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.88,Regular Value Meal
13,2023/05/17,Wed,Brunei,Big Mac (A La Carte),5.50,4.10,Regular Value Meal
14,2023/05/17,Wed,Brunei,Double Cheeseburger (A La Carte),5.10,3.80,Regular Value Meal
15,2023/05/17,Wed,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.18,Regular Value Meal
16,2023/05/17,Wed,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.95,Regular Value Meal
17,2023/05/17,Wed,Brunei,Filet-O-Fish (A La Carte),3.80,2.83,Regular Value Meal
18,2023/05/17,Wed,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.43,Regular Value Meal
19,2023/05/17,Wed,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.55,Regular Value Meal
20,2023/05/17,Wed,Brunei,Happy Meal Cheeseburger,5.20,3.88,Happy Meal
21,2023/05/17,Wed,Brunei,Happy Meal Beefburger,4.90,3.66,Happy Meal
22,2023/05/17,Wed,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.73,Happy Meal
23,2023/05/17,Wed,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.51,Happy Meal
24,2023/05/17,Wed,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.73,Happy Meal
25,2023/05/17,Wed,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.73,Happy Meal
26,2023/05/17,Wed,Brunei,Happy Meal with Fruit Tea — Happy Meal Fish Nuggets,5.00,3.73,Happy Meal
27,2023/05/17,Wed,Brunei,Fish Bites,2.20,1.64,Sides
28,2023/05/17,Wed,Brunei,2pcs Ayam Goreng McD,5.30,3.95,Sides
29,2023/05/17,Wed,Brunei,5pcs Ayam Goreng McD,12.00,8.95,Sides
30,2023/05/17,Wed,Brunei,9pcs Ayam Goreng McD,21.80,16.26,Sides
31,2023/05/17,Wed,Brunei,Rice,0.80,0.60,Sides
32,2023/05/17,Wed,Brunei,BBQ Dipping Sauce,0.50,0.37,Sides
33,2023/05/17,Wed,Brunei,French Fries — Medium,2.20,1.64,Sides
34,2023/05/17,Wed,Brunei,French Fries — Large,2.50,1.87,Sides
35,2023/05/17,Wed,Brunei,Bubur McD — Small,3.20,2.39,Sides
36,2023/05/17,Wed,Brunei,Bubur McD — Large,3.70,2.76,Sides
37,2023/05/17,Wed,Brunei,Cakoi — 1 Pc,1.50,1.12,Sides
38,2023/05/17,Wed,Brunei,Cakoi — 2 Pc,2.80,2.09,Sides
39,2023/05/17,Wed,Brunei,Sundae Chocolate,2.50,1.87,Dessert
40,2023/05/17,Wed,Brunei,Sundae Strawberry,2.50,1.87,Dessert
41,2023/05/17,Wed,Brunei,Hershey Chocolate Sundae,2.50,1.87,Dessert
42,2023/05/17,Wed,Brunei,Hershey Strawberry Sundae,2.50,1.87,Dessert
43,2023/05/17,Wed,Brunei,Oreo Berry McFlurry,4.00,2.98,Dessert
44,2023/05/17,Wed,Brunei,Oreo Mudpie McFlurry,4.00,2.98,Dessert
45,2023/05/17,Wed,Brunei,Oreo McFlurry,3.50,2.61,Dessert
46,2023/05/17,Wed,Brunei,Greentea Oreo McFlurry,4.00,2.98,Dessert
47,2023/05/17,Wed,Brunei,Double Chocolate Oreo McFlurry,3.00,2.24,Dessert
48,2023/05/17,Wed,Brunei,Apple Pie — 1 Pc,1.80,1.34,Dessert
49,2023/05/17,Wed,Brunei,Apple Pie — 2 Pc,3.30,2.46,Dessert
50,2023/05/17,Wed,Brunei,Horlicks McFlurry — 1 Horlicks McFlurry,4.00,2.98,Dessert
51,2023/05/17,Wed,Brunei,Horlicks McFlurry — 2 Horlicks McFlurry,6.00,4.48,Dessert
