,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/05/28,Sun,Brunei,Big Mac (Value Meal) — Medium,6.50,4.81,Regular Value Meal
2,2023/05/28,Sun,Brunei,Big Mac (Value Meal) — Large,7.10,5.25,Regular Value Meal
3,2023/05/28,Sun,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.66,Regular Value Meal
4,2023/05/28,Sun,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.11,Regular Value Meal
5,2023/05/28,Sun,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.59,Regular Value Meal
6,2023/05/28,Sun,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.03,Regular Value Meal
7,2023/05/28,Sun,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.85,Regular Value Meal
8,2023/05/28,Sun,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.96,Regular Value Meal
9,2023/05/28,Sun,Brunei,Big Mac (A La Carte),5.50,4.07,Regular Value Meal
10,2023/05/28,Sun,Brunei,Double Cheeseburger (A La Carte),5.10,3.77,Regular Value Meal
11,2023/05/28,Sun,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.92,Regular Value Meal
12,2023/05/28,Sun,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.92,Regular Value Meal
13,2023/05/28,Sun,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.14,Regular Value Meal
14,2023/05/28,Sun,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.59,Regular Value Meal
15,2023/05/28,Sun,Brunei,Chicken Sandwich (Value Meal),7.30,5.40,Regular Value Meal
16,2023/05/28,Sun,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.14,Regular Value Meal
17,2023/05/28,Sun,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.66,Regular Value Meal
18,2023/05/28,Sun,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.11,Regular Value Meal
19,2023/05/28,Sun,Brunei,Filet-O-Fish (A La Carte),3.80,2.81,Regular Value Meal
20,2023/05/28,Sun,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.03,Regular Value Meal
21,2023/05/28,Sun,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.48,Regular Value Meal
22,2023/05/28,Sun,Brunei,Chicken Sandwich (A La Carte),5.50,4.07,Regular Value Meal
23,2023/05/28,Sun,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.40,Regular Value Meal
24,2023/05/28,Sun,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.51,Regular Value Meal
25,2023/05/28,Sun,Brunei,Chicken Nuggets — 6 Pieces - A la carte,4.60,3.40,Regular Value Meal
26,2023/05/28,Sun,Brunei,Chicken Nuggets — 6 Pieces - Medium Value Meal,6.10,4.51,Regular Value Meal
27,2023/05/28,Sun,Brunei,Fish Bites,2.20,1.63,Sides
28,2023/05/28,Sun,Brunei,2pcs Ayam Goreng McD,5.30,3.92,Sides
29,2023/05/28,Sun,Brunei,5pcs Ayam Goreng McD,12.00,8.88,Sides
30,2023/05/28,Sun,Brunei,9pcs Ayam Goreng McD,21.80,16.13,Sides
31,2023/05/28,Sun,Brunei,Rice,0.80,0.59,Sides
32,2023/05/28,Sun,Brunei,French Fries — Medium,2.20,1.63,Sides
33,2023/05/28,Sun,Brunei,French Fries — Large,2.50,1.85,Sides
34,2023/05/28,Sun,Brunei,Sauces — Tartar Sauce,0.50,0.37,Sides
35,2023/05/28,Sun,Brunei,Sauces — Ayam Goreng McD Gravy,0.50,0.37,Sides
36,2023/05/28,Sun,Brunei,Sauces — Nasi Lemak McD Sambal,0.50,0.37,Sides
