,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2022/11/27,Sun,Brunei,Big Mac (Value Meal) — Medium,6.50,4.73,Regular Value Meal
2,2022/11/27,Sun,Brunei,Big Mac (Value Meal) — Large,7.10,5.16,Regular Value Meal
3,2022/11/27,Sun,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.51,Regular Value Meal
4,2022/11/27,Sun,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,4.94,Regular Value Meal
5,2022/11/27,Sun,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,4.94,Regular Value Meal
6,2022/11/27,Sun,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.38,Regular Value Meal
7,2022/11/27,Sun,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.58,Regular Value Meal
8,2022/11/27,Sun,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.02,Regular Value Meal
9,2022/11/27,Sun,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.58,Regular Value Meal
10,2022/11/27,Sun,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.02,Regular Value Meal
11,2022/11/27,Sun,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.07,Regular Value Meal
12,2022/11/27,Sun,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.51,Regular Value Meal
13,2022/11/27,Sun,Brunei,2 Pcs Fish and Fries (Value Meal) — Large,7.40,5.38,Regular Value Meal
14,2022/11/27,Sun,Brunei,6 Pcs Fish Nuggets (Value Meal) — Medium,5.80,4.22,Regular Value Meal
15,2022/11/27,Sun,Brunei,6 Pcs Fish Nuggets (Value Meal) — Large,6.40,4.65,Regular Value Meal
16,2022/11/27,Sun,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.87,Regular Value Meal
17,2022/11/27,Sun,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.78,Regular Value Meal
18,2022/11/27,Sun,Brunei,Nasi Lemak Set C,3.50,2.54,Regular Value Meal
19,2022/11/27,Sun,Brunei,Big Mac (A La Carte),5.50,4.00,Regular Value Meal
20,2022/11/27,Sun,Brunei,Double Cheeseburger (A La Carte),5.10,3.71,Regular Value Meal
21,2022/11/27,Sun,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.07,Regular Value Meal
22,2022/11/27,Sun,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.85,Regular Value Meal
23,2022/11/27,Sun,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.85,Regular Value Meal
24,2022/11/27,Sun,Brunei,Filet-O-Fish (A La Carte),3.80,2.76,Regular Value Meal
25,2022/11/27,Sun,Brunei,2 Pcs Fish and Fries (A La Carte),5.50,4.00,Regular Value Meal
26,2022/11/27,Sun,Brunei,6 Pcs Fish Nuggets (A La Carte),4.30,3.13,Regular Value Meal
27,2022/11/27,Sun,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.34,Regular Value Meal
28,2022/11/27,Sun,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.43,Regular Value Meal
29,2022/11/27,Sun,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.58,Regular Value Meal
30,2022/11/27,Sun,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,4.94,Regular Value Meal
31,2022/11/27,Sun,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.38,Regular Value Meal
32,2022/11/27,Sun,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.16,Regular Value Meal
33,2022/11/27,Sun,Brunei,McChicken — Ala Carte,5.00,3.63,Regular Value Meal
34,2022/11/27,Sun,Brunei,McChicken — Large,6.60,4.80,Regular Value Meal
35,2022/11/27,Sun,Brunei,McChicken Deluxe — Ala Carte,5.20,3.78,Regular Value Meal
36,2022/11/27,Sun,Brunei,McChicken Deluxe — Medium,6.20,4.51,Regular Value Meal
37,2022/11/27,Sun,Brunei,McChicken Deluxe — Large,6.80,4.94,Regular Value Meal
38,2022/11/27,Sun,Brunei,Happy Meal Cheeseburger,5.20,3.78,Happy Meal
39,2022/11/27,Sun,Brunei,Happy Meal Beefburger,4.90,3.56,Happy Meal
40,2022/11/27,Sun,Brunei,Happy Meal Fish Nuggets (4pcs),5.20,3.78,Happy Meal
41,2022/11/27,Sun,Brunei,Happy Meal Bubur McD (S),5.20,3.78,Happy Meal
42,2022/11/27,Sun,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.78,Happy Meal
43,2022/11/27,Sun,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.63,Happy Meal
44,2022/11/27,Sun,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.42,Happy Meal
45,2022/11/27,Sun,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.63,Happy Meal
46,2022/11/27,Sun,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.63,Happy Meal
47,2022/11/27,Sun,Brunei,Happy Meal with Fruit Tea — Happy Meal Fish Nuggets,5.00,3.63,Happy Meal
48,2022/11/27,Sun,Brunei,6 Pcs Fish Nuggets,4.30,3.13,Sides
49,2022/11/27,Sun,Brunei,9 Pcs Fish Nuggets,6.00,4.36,Sides
50,2022/11/27,Sun,Brunei,20 Pcs Fish Nuggets,11.90,8.65,Sides
51,2022/11/27,Sun,Brunei,Fish Bites,2.20,1.60,Sides
52,2022/11/27,Sun,Brunei,2pcs Ayam Goreng McD,5.30,3.85,Sides
53,2022/11/27,Sun,Brunei,5pcs Ayam Goreng McD,12.00,8.72,Sides
54,2022/11/27,Sun,Brunei,9pcs Ayam Goreng McD,21.80,15.85,Sides
55,2022/11/27,Sun,Brunei,Rice,0.80,0.58,Sides
56,2022/11/27,Sun,Brunei,BBQ Dipping Sauce,0.50,0.36,Sides
57,2022/11/27,Sun,Brunei,Sweet & Sour Dipping Sauce,0.50,0.36,Sides
58,2022/11/27,Sun,Brunei,French Fries — Medium,2.20,1.60,Sides
59,2022/11/27,Sun,Brunei,French Fries — Large,2.50,1.82,Sides
60,2022/11/27,Sun,Brunei,Bubur McD — Small,3.20,2.33,Sides
61,2022/11/27,Sun,Brunei,Bubur McD — Large,3.70,2.69,Sides
62,2022/11/27,Sun,Brunei,Cakoi — 1 Pc,1.50,1.09,Sides
63,2022/11/27,Sun,Brunei,Cakoi — 2 Pc,2.80,2.04,Sides
64,2022/11/27,Sun,Brunei,Sundae Chocolate,2.50,1.82,Dessert
65,2022/11/27,Sun,Brunei,Sundae Strawberry,2.50,1.82,Dessert
66,2022/11/27,Sun,Brunei,Oreo Berry McFlurry,4.00,2.91,Dessert
67,2022/11/27,Sun,Brunei,Oreo Mudpie McFlurry,4.00,2.91,Dessert
68,2022/11/27,Sun,Brunei,Oreo McFlurry,3.50,2.54,Dessert
69,2022/11/27,Sun,Brunei,Greentea Oreo McFlurry,4.00,2.91,Dessert
70,2022/11/27,Sun,Brunei,Apple Pie — 1 Pc,1.80,1.31,Dessert
71,2022/11/27,Sun,Brunei,Apple Pie — 2 Pc,3.30,2.40,Dessert
72,2022/11/27,Sun,Brunei,Double Spicy Chicken McDeluxe (Ala Carte),7.80,5.67,Promotion : McDonald's Double
73,2022/11/27,Sun,Brunei,Double Spicy Chicken McDeluxe (Medium),9.30,6.76,Promotion : McDonald's Double
74,2022/11/27,Sun,Brunei,Double Spicy Chicken McDeluxe (Large),9.90,7.20,Promotion : McDonald's Double
