,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
46,2023/07/15,Sat,South Korea,McWings™ 2pc,4000.00,3.15,Snacks & Sides,Regular Menu
47,2023/07/15,Sat,South Korea,McWings™ 4pc,6700.00,5.28,Snacks & Sides,Regular Menu
48,2023/07/15,Sat,South Korea,McWings™ 8pc,12300.00,9.70,Snacks & Sides,Regular Menu
49,2023/07/15,Sat,South Korea,McWings™ 2 pc Combo,4800.00,3.79,Snacks & Sides,Regular Menu
50,2023/07/15,Sat,South Korea,McWings™ 4 pc Combo,7500.00,5.91,Snacks & Sides,Regular Menu
51,2023/07/15,Sat,South Korea,Cajun Beef Snack Wrap,3200.00,2.52,Snacks & Sides,Regular Menu
52,2023/07/15,Sat,South Korea,Shanghai chicken snack wrap,3500.00,2.76,Snacks & Sides,Regular Menu
53,2023/07/15,Sat,South Korea,Coleslaw,2700.00,2.13,Snacks & Sides,Regular Menu
54,2023/07/15,Sat,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.94,Snacks & Sides,Regular Menu
55,2023/07/15,Sat,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.60,Snacks & Sides,Regular Menu
56,2023/07/15,Sat,South Korea,McNuggets® 10pc,5500.00,4.34,Snacks & Sides,Regular Menu
57,2023/07/15,Sat,South Korea,McNuggets® 6pc,4300.00,3.39,Snacks & Sides,Regular Menu
58,2023/07/15,Sat,South Korea,McNuggets® 4pc,3300.00,2.60,Snacks & Sides,Regular Menu
59,2023/07/15,Sat,South Korea,McSpicy® Chicken Tenders 4pc,5800.00,4.57,Snacks & Sides,Regular Menu
60,2023/07/15,Sat,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.76,Snacks & Sides,Regular Menu
61,2023/07/15,Sat,South Korea,French Fries,2800.00,2.21,Snacks & Sides,Regular Menu
62,2023/07/15,Sat,South Korea,McShaker Honey Butter Ingeolmi-Seasoning,700.00,0.55,Snacks & Sides,Regular Menu
63,2023/07/15,Sat,South Korea,Add Sweet Sour Sauce,300.00,0.24,Snacks & Sides,Regular Menu
64,2023/07/15,Sat,South Korea,Add Sweet Chili Sauce,300.00,0.24,Snacks & Sides,Regular Menu
65,2023/07/15,Sat,South Korea,Add Cajun Sauce,300.00,0.24,Snacks & Sides,Regular Menu
66,2023/07/15,Sat,South Korea,7 Mixed Grain Shake,3900.00,3.08,Beverages,Regular Menu
67,2023/07/15,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Beverages,Regular Menu
68,2023/07/15,Sat,South Korea,Plum Peach Chiller,3700.00,2.92,Beverages,Regular Menu
69,2023/07/15,Sat,South Korea,Coca-Cola,2400.00,1.89,Beverages,Regular Menu
70,2023/07/15,Sat,South Korea,Coca-Cola Zero,2400.00,1.89,Beverages,Regular Menu
71,2023/07/15,Sat,South Korea,Sprite,2400.00,1.89,Beverages,Regular Menu
72,2023/07/15,Sat,South Korea,Fanta,2400.00,1.89,Beverages,Regular Menu
73,2023/07/15,Sat,South Korea,Vanilla Latte,4500.00,3.55,Beverages,Regular Menu
74,2023/07/15,Sat,South Korea,Café Latte,4000.00,3.15,Beverages,Regular Menu
75,2023/07/15,Sat,South Korea,Cappuccino,4000.00,3.15,Beverages,Regular Menu
76,2023/07/15,Sat,South Korea,Americano,3300.00,2.60,Beverages,Regular Menu
77,2023/07/15,Sat,South Korea,Drip Coffee,2700.00,2.13,Beverages,Regular Menu
78,2023/07/15,Sat,South Korea,Iced Vanilla Latte,4500.00,3.55,Beverages,Regular Menu
79,2023/07/15,Sat,South Korea,Iced Café Latte (No Syrup),4000.00,3.15,Beverages,Regular Menu
80,2023/07/15,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.60,Beverages,Regular Menu
81,2023/07/15,Sat,South Korea,Iced Drip Coffee (No Syrup),2500.00,1.97,Beverages,Regular Menu
82,2023/07/15,Sat,South Korea,Decaffeine Vanilla Latte,4700.00,3.71,Beverages,Regular Menu
83,2023/07/15,Sat,South Korea,Decaffeine Café Latte,4200.00,3.31,Beverages,Regular Menu
84,2023/07/15,Sat,South Korea,Decaffeine Cappuccino,4200.00,3.31,Beverages,Regular Menu
85,2023/07/15,Sat,South Korea,Decaffeine Americano,3500.00,2.76,Beverages,Regular Menu
86,2023/07/15,Sat,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.71,Beverages,Regular Menu
87,2023/07/15,Sat,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.31,Beverages,Regular Menu
88,2023/07/15,Sat,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.76,Beverages,Regular Menu
89,2023/07/15,Sat,South Korea,Vanilla Shake,3500.00,2.76,Beverages,Regular Menu
90,2023/07/15,Sat,South Korea,Strawberry Shake,3500.00,2.76,Beverages,Regular Menu
91,2023/07/15,Sat,South Korea,Chocolate Shake,3500.00,2.76,Beverages,Regular Menu
92,2023/07/15,Sat,South Korea,Mineral Water,2000.00,1.58,Beverages,Regular Menu
93,2023/07/15,Sat,South Korea,7 Mixed Grain Shake,3900.00,3.08,Desserts,Regular Menu
94,2023/07/15,Sat,South Korea,Plum Peach Chiller,3700.00,2.92,Desserts,Regular Menu
95,2023/07/15,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Desserts,Regular Menu
96,2023/07/15,Sat,South Korea,Oreo McFlurry,3700.00,2.92,Desserts,Regular Menu
97,2023/07/15,Sat,South Korea,Very Strawberry McFlurry,3700.00,2.92,Desserts,Regular Menu
98,2023/07/15,Sat,South Korea,Vanilla Sundae,2800.00,2.21,Desserts,Regular Menu
99,2023/07/15,Sat,South Korea,Strawberry Sundae,2800.00,2.21,Desserts,Regular Menu
100,2023/07/15,Sat,South Korea,Chocolate Sundae,2800.00,2.21,Desserts,Regular Menu
101,2023/07/15,Sat,South Korea,Vanilla Shake,3500.00,2.76,Desserts,Regular Menu
102,2023/07/15,Sat,South Korea,Strawberry Shake,3500.00,2.76,Desserts,Regular Menu
103,2023/07/15,Sat,South Korea,Chocolate Shake,3500.00,2.76,Desserts,Regular Menu
104,2023/07/15,Sat,South Korea,Bulgogi Burger,5500.00,4.34,Happy Meal®,Regular Menu
105,2023/07/15,Sat,South Korea,McNuggets® 4pc,5500.00,4.34,Happy Meal®,Regular Menu
106,2023/07/15,Sat,South Korea,Hamburger,5500.00,4.34,Happy Meal®,Regular Menu
107,2023/07/15,Sat,South Korea,Bacon Egg McGriddles,4900.00,3.86,Breakfast & Value Meals,Breakfast Menu
108,2023/07/15,Sat,South Korea,Sausage Egg McGriddles,5200.00,4.10,Breakfast & Value Meals,Breakfast Menu
109,2023/07/15,Sat,South Korea,BLT Egg Muffin,4500.00,3.55,Breakfast & Value Meals,Breakfast Menu
110,2023/07/15,Sat,South Korea,Egg McMuffin,3800.00,3.00,Breakfast & Value Meals,Breakfast Menu
111,2023/07/15,Sat,South Korea,Bacon & Egg McMuffin,4200.00,3.31,Breakfast & Value Meals,Breakfast Menu
112,2023/07/15,Sat,South Korea,Sausage & Egg McMuffin,4500.00,3.55,Breakfast & Value Meals,Breakfast Menu
113,2023/07/15,Sat,South Korea,Chicken 'n Cheese Muffin,4400.00,3.47,Breakfast & Value Meals,Breakfast Menu
114,2023/07/15,Sat,South Korea,Shanghai chicken snack wrap,3500.00,2.76,Breakfast & Value Meals,Breakfast Menu
115,2023/07/15,Sat,South Korea,Deluxe Breakfast,6000.00,4.73,Breakfast & Value Meals,Breakfast Menu
116,2023/07/15,Sat,South Korea,Hot Cakes 3pc ,4100.00,3.23,Breakfast & Value Meals,Breakfast Menu
117,2023/07/15,Sat,South Korea,Hot Cakes 2pc,3600.00,2.84,Breakfast & Value Meals,Breakfast Menu
118,2023/07/15,Sat,South Korea,McShaker Honey Butter Ingeolmi-Seasoning,700.00,0.55,Breakfast & Value Meals,Breakfast Menu
119,2023/07/15,Sat,South Korea,Strawberry Jam,200.00,0.16,Breakfast & Value Meals,Breakfast Menu
120,2023/07/15,Sat,South Korea,Add Hot Cake Syrup ,400.00,0.32,Breakfast & Value Meals,Breakfast Menu
121,2023/07/15,Sat,South Korea,Add Hot Cake Butter ,300.00,0.24,Breakfast & Value Meals,Breakfast Menu
122,2023/07/15,Sat,South Korea,Shanghai chicken snack wrap,3500.00,2.76,Snacks & Sides,Breakfast Menu
123,2023/07/15,Sat,South Korea,Coleslaw,2700.00,2.13,Snacks & Sides,Breakfast Menu
124,2023/07/15,Sat,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5000.00,3.94,Snacks & Sides,Breakfast Menu
125,2023/07/15,Sat,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3300.00,2.60,Snacks & Sides,Breakfast Menu
126,2023/07/15,Sat,South Korea,Hash Brown,2100.00,1.66,Snacks & Sides,Breakfast Menu
127,2023/07/15,Sat,South Korea,7 Mixed Grain Shake,3900.00,3.08,Beverages,Breakfast Menu
128,2023/07/15,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Beverages,Breakfast Menu
129,2023/07/15,Sat,South Korea,Plum Peach Chiller,3700.00,2.92,Beverages,Breakfast Menu
130,2023/07/15,Sat,South Korea,Coca-Cola,2400.00,1.89,Beverages,Breakfast Menu
131,2023/07/15,Sat,South Korea,Coca-Cola Zero,2400.00,1.89,Beverages,Breakfast Menu
132,2023/07/15,Sat,South Korea,Sprite,2400.00,1.89,Beverages,Breakfast Menu
133,2023/07/15,Sat,South Korea,Fanta,2400.00,1.89,Beverages,Breakfast Menu
134,2023/07/15,Sat,South Korea,Vanilla Latte,4500.00,3.55,Beverages,Breakfast Menu
135,2023/07/15,Sat,South Korea,Café Latte,4000.00,3.15,Beverages,Breakfast Menu
136,2023/07/15,Sat,South Korea,Cappuccino,4000.00,3.15,Beverages,Breakfast Menu
137,2023/07/15,Sat,South Korea,Americano,3300.00,2.60,Beverages,Breakfast Menu
138,2023/07/15,Sat,South Korea,Drip Coffee,2700.00,2.13,Beverages,Breakfast Menu
139,2023/07/15,Sat,South Korea,Iced Vanilla Latte,4500.00,3.55,Beverages,Breakfast Menu
140,2023/07/15,Sat,South Korea,Iced Café Latte (No Syrup),4000.00,3.15,Beverages,Breakfast Menu
141,2023/07/15,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.60,Beverages,Breakfast Menu
142,2023/07/15,Sat,South Korea,Iced Drip Coffee (No Syrup),2500.00,1.97,Beverages,Breakfast Menu
143,2023/07/15,Sat,South Korea,Decaffeine Vanilla Latte,4700.00,3.71,Beverages,Breakfast Menu
144,2023/07/15,Sat,South Korea,Decaffeine Café Latte,4200.00,3.31,Beverages,Breakfast Menu
145,2023/07/15,Sat,South Korea,Decaffeine Cappuccino,4200.00,3.31,Beverages,Breakfast Menu
146,2023/07/15,Sat,South Korea,Decaffeine Americano,3500.00,2.76,Beverages,Breakfast Menu
147,2023/07/15,Sat,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.71,Beverages,Breakfast Menu
148,2023/07/15,Sat,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.31,Beverages,Breakfast Menu
149,2023/07/15,Sat,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.76,Beverages,Breakfast Menu
150,2023/07/15,Sat,South Korea,Vanilla Shake,3500.00,2.76,Beverages,Breakfast Menu
151,2023/07/15,Sat,South Korea,Strawberry Shake,3500.00,2.76,Beverages,Breakfast Menu
152,2023/07/15,Sat,South Korea,Chocolate Shake,3500.00,2.76,Beverages,Breakfast Menu
153,2023/07/15,Sat,South Korea,Mineral Water,2000.00,1.58,Beverages,Breakfast Menu
154,2023/07/15,Sat,South Korea,7 Mixed Grain Shake,3900.00,3.08,Desserts,Breakfast Menu
155,2023/07/15,Sat,South Korea,Plum Peach Chiller,3700.00,2.92,Desserts,Breakfast Menu
156,2023/07/15,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.92,Desserts,Breakfast Menu
157,2023/07/15,Sat,South Korea,Oreo McFlurry,3700.00,2.92,Desserts,Breakfast Menu
158,2023/07/15,Sat,South Korea,Very Strawberry McFlurry,3700.00,2.92,Desserts,Breakfast Menu
159,2023/07/15,Sat,South Korea,Vanilla Sundae,2800.00,2.21,Desserts,Breakfast Menu
160,2023/07/15,Sat,South Korea,Strawberry Sundae,2800.00,2.21,Desserts,Breakfast Menu
161,2023/07/15,Sat,South Korea,Chocolate Sundae,2800.00,2.21,Desserts,Breakfast Menu
162,2023/07/15,Sat,South Korea,Vanilla Shake,3500.00,2.76,Desserts,Breakfast Menu
163,2023/07/15,Sat,South Korea,Strawberry Shake,3500.00,2.76,Desserts,Breakfast Menu
164,2023/07/15,Sat,South Korea,Chocolate Shake,3500.00,2.76,Desserts,Breakfast Menu
165,2023/07/15,Sat,South Korea,Egg McMuffin,5500.00,4.34,Happy Meal®,Breakfast Menu
166,2023/07/15,Sat,South Korea,Hot Cakes 2pc,5500.00,4.34,Happy Meal®,Breakfast Menu
