,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2023/11/23,Thu,Philippines,McSpaghetti Platter,199.00,3.58,McDelivery Exclusives,Regular
2,2023/11/23,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.91,McDelivery Exclusives,Regular
3,2023/11/23,Thu,Philippines,6-pc. Chicken McShare Box,399.00,7.18,McDelivery Exclusives,All Day
4,2023/11/23,Thu,Philippines,8-pc Chicken McShare Box,519.00,9.34,McDelivery Exclusives,All Day
5,2023/11/23,Thu,Philippines,Double Big Mac Meal,331.00,5.96,McDelivery Exclusives,Regular
6,2023/11/23,Thu,Philippines,Double McChicken Meal,248.00,4.46,McDelivery Exclusives,Regular
7,2023/11/23,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,3.98,McDelivery Exclusives,Breakfast
8,2023/11/23,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,4.01,McDelivery Exclusives,All Day
9,2023/11/23,Thu,Philippines,The BCB Meal,264.00,4.75,McDelivery Exclusives,Regular
10,2023/11/23,Thu,Philippines,Twister Fries Regular,98.00,1.76,Featured,All Day
11,2023/11/23,Thu,Philippines,Twister Fries Sharing,221.00,3.98,Featured,All Day
12,2023/11/23,Thu,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.81,Featured,All Day
13,2023/11/23,Thu,Philippines,Matcha OREO® McFlurry®,85.00,1.53,Featured,All Day
14,2023/11/23,Thu,Philippines,Strawberry OREO® McFlurry®,85.00,1.53,Featured,All Day
15,2023/11/23,Thu,Philippines,Snack Burger McShare,380.00,6.84,Featured,Regular
16,2023/11/23,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.07,Featured,Regular
17,2023/11/23,Thu,Philippines,McShare Bundle for 3,612.00,11.01,Featured,All Day
18,2023/11/23,Thu,Philippines,McShare Bundle for 4,842.00,15.15,Featured,All Day
19,2023/11/23,Thu,Philippines,Big Breakfast Meal,182.00,3.27,Featured,Breakfast
20,2023/11/23,Thu,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.06,Featured,Breakfast
21,2023/11/23,Thu,Philippines,Egg McMuffin Meal,160.00,2.88,Featured,Breakfast
22,2023/11/23,Thu,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.13,Featured,Breakfast
23,2023/11/23,Thu,Philippines,Longganisa w/ Egg Meal,190.00,3.42,Featured,Breakfast
24,2023/11/23,Thu,Philippines,Big Mac and Twister Fries Meal,291.00,5.24,Featured,Regular
25,2023/11/23,Thu,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.79,Featured,All Day
26,2023/11/23,Thu,Philippines,McSpaghetti Platter,199.00,3.58,Group Meals,Regular
27,2023/11/23,Thu,Philippines,20-pc. Chicken McNuggets,350.00,6.30,Group Meals,Regular
28,2023/11/23,Thu,Philippines,Snack Burger McShare,380.00,6.84,Group Meals,Regular
29,2023/11/23,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.91,Group Meals,Regular
30,2023/11/23,Thu,Philippines,BFF Fries N' McFloat Combo,282.00,5.07,Group Meals,Regular
31,2023/11/23,Thu,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.11,Group Meals,All Day
32,2023/11/23,Thu,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.11,Group Meals,All Day
33,2023/11/23,Thu,Philippines,McShare Bundle for 3,612.00,11.01,Group Meals,All Day
34,2023/11/23,Thu,Philippines,McShare Bundle for 4,842.00,15.15,Group Meals,All Day
35,2023/11/23,Thu,Philippines,10-pc. Chicken McNuggets,175.00,3.15,Group Meals,Regular
36,2023/11/23,Thu,Philippines,6-pc. Chicken McShare Box,399.00,7.18,Group Meals,All Day
37,2023/11/23,Thu,Philippines,8-pc Chicken McShare Box,519.00,9.34,Group Meals,All Day
38,2023/11/23,Thu,Philippines,Hash Browns,57.00,1.03,Breakfast,Breakfast
39,2023/11/23,Thu,Philippines,Big Breakfast Meal,182.00,3.27,Breakfast,Breakfast
40,2023/11/23,Thu,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.06,Breakfast,Breakfast
41,2023/11/23,Thu,Philippines,Sausage McMuffin Meal,150.00,2.70,Breakfast,Breakfast
42,2023/11/23,Thu,Philippines,Egg McMuffin Meal,160.00,2.88,Breakfast,Breakfast
43,2023/11/23,Thu,Philippines,Cheesy Eggdesal w/ Sausage Meal,162.00,2.91,Breakfast,Breakfast
44,2023/11/23,Thu,Philippines,Cheesy Eggdesal w/ Ham Meal,154.00,2.77,Breakfast,Breakfast
45,2023/11/23,Thu,Philippines,Cheesy Eggdesal Meal,134.00,2.41,Breakfast,Breakfast
46,2023/11/23,Thu,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.13,Breakfast,Breakfast
47,2023/11/23,Thu,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,212.00,3.81,Breakfast,Breakfast
48,2023/11/23,Thu,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,182.00,3.27,Breakfast,Breakfast
49,2023/11/23,Thu,Philippines,Sausage w/ Egg Meal,190.00,3.42,Breakfast,Breakfast
50,2023/11/23,Thu,Philippines,Longganisa w/ Egg Meal,190.00,3.42,Breakfast,Breakfast
51,2023/11/23,Thu,Philippines,McCrispy Chicken Fillet w/ Egg Meal,174.00,3.13,Breakfast,Breakfast
52,2023/11/23,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,177.00,3.18,Breakfast,Breakfast
53,2023/11/23,Thu,Philippines,1-pc. Chicken McDo w/ Egg Meal,230.00,4.14,Breakfast,Breakfast
54,2023/11/23,Thu,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,236.00,4.25,Breakfast,Breakfast
55,2023/11/23,Thu,Philippines,2-pc. Chicken McDo w/ Egg Meal,282.00,5.07,Breakfast,Breakfast
56,2023/11/23,Thu,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,294.00,5.29,Breakfast,Breakfast
57,2023/11/23,Thu,Philippines,2-pc. Hotcakes with Hashbrown Meal,137.00,2.46,Breakfast,Breakfast
58,2023/11/23,Thu,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.81,Chicken,All Day
59,2023/11/23,Thu,Philippines,20-pc. Chicken McNuggets,350.00,6.30,Chicken,Regular
60,2023/11/23,Thu,Philippines,20-pc. Chicken McNuggets Bundle,495.00,8.91,Chicken,Regular
61,2023/11/23,Thu,Philippines,10-pc. Chicken McNuggets,175.00,3.15,Chicken,Regular
62,2023/11/23,Thu,Philippines,6-pc. Chicken McNuggets,99.00,1.78,Chicken,Regular
63,2023/11/23,Thu,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,219.00,3.94,Chicken,Regular
64,2023/11/23,Thu,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,182.00,3.27,Chicken,Regular
