,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2024/11/19,Tue,Indonesia,PaNas Special Ayam Gulai McD,50000.00,3.16,Promotion,Regular
2,2024/11/19,Tue,Indonesia,PaNas 1 Ayam Gulai McD,42500.00,2.68,Promotion,Regular
3,2024/11/19,Tue,Indonesia,PaNas 2 Ayam Gulai McD,58500.00,3.69,Promotion,Regular
4,2024/11/19,Tue,Indonesia,PaNas 2 Fries Ayam Gulai McD,62500.00,3.95,Promotion,Regular
5,2024/11/19,Tue,Indonesia,PaMer 5 Ayam Gulai McD,151500.00,9.56,Promotion,Regular
6,2024/11/19,Tue,Indonesia,PaMer 7 Ayam Gulai McD,191500.00,12.09,Promotion,Regular
7,2024/11/19,Tue,Indonesia,2 Pcs Ayam McD Gulai (ALC),50000.00,3.16,Promotion,Regular
8,2024/11/19,Tue,Indonesia,Milk Tea McFlurry with Jelly Ball,18000.00,1.14,Promotion,Regular
9,2024/11/19,Tue,Indonesia,Milk Tea McFlurry with OREO,18000.00,1.14,Promotion,Regular
10,2024/11/19,Tue,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.37,Promotion,Regular
11,2024/11/19,Tue,Indonesia,PaNas Special Ayam Gulai McD,50000.00,3.16,Promotion,Breakfast
12,2024/11/19,Tue,Indonesia,PaNas 1 Ayam Gulai McD,42500.00,2.68,Promotion,Breakfast
13,2024/11/19,Tue,Indonesia,PaNas 2 Ayam Gulai McD,58500.00,3.69,Promotion,Breakfast
14,2024/11/19,Tue,Indonesia,PaMer 5 Ayam Gulai McD,151500.00,9.56,Promotion,Breakfast
15,2024/11/19,Tue,Indonesia,PaMer 7 Ayam Gulai McD,191500.00,12.09,Promotion,Breakfast
16,2024/11/19,Tue,Indonesia,2 Pcs Ayam McD Gulai (ALC),50000.00,3.16,Promotion,Breakfast
17,2024/11/19,Tue,Indonesia,Milk Tea McFlurry with Jelly Ball,18000.00,1.14,Promotion,Breakfast
18,2024/11/19,Tue,Indonesia,Milk Tea McFlurry with OREO,18000.00,1.14,Promotion,Breakfast
19,2024/11/19,Tue,Indonesia,Original Hello Kitty Plush Bag Tag,37500.00,2.37,Promotion,Breakfast
20,2024/11/19,Tue,Indonesia,Paket Kenyang,150000.00,9.47,Exclusive Delivery,Regular
21,2024/11/19,Tue,Indonesia,Paket Ngemil,110000.00,6.94,Exclusive Delivery,Regular
22,2024/11/19,Tue,Indonesia,Paket Manis,71500.00,4.51,Exclusive Delivery,Regular
23,2024/11/19,Tue,Indonesia,Big Mac®,44500.00,2.81,Burger & McNuggets,Regular
24,2024/11/19,Tue,Indonesia,Triple Cheeseburger,63500.00,4.01,Burger & McNuggets,Regular
25,2024/11/19,Tue,Indonesia,Double Cheeseburger,42000.00,2.65,Burger & McNuggets,Regular
26,2024/11/19,Tue,Indonesia,Cheeseburger Deluxe,35000.00,2.21,Burger & McNuggets,Regular
27,2024/11/19,Tue,Indonesia,Cheeseburger,33000.00,2.08,Burger & McNuggets,Regular
28,2024/11/19,Tue,Indonesia,Beef Burger Deluxe,27500.00,1.74,Burger & McNuggets,Regular
29,2024/11/19,Tue,Indonesia,McSpicy Chicken Burger,42500.00,2.68,Burger & McNuggets,Regular
30,2024/11/19,Tue,Indonesia,McChicken Burger,33000.00,2.08,Burger & McNuggets,Regular
31,2024/11/19,Tue,Indonesia,Chicken Burger Deluxe,27500.00,1.74,Burger & McNuggets,Regular
32,2024/11/19,Tue,Indonesia,Fish Burger,33500.00,2.11,Burger & McNuggets,Regular
33,2024/11/19,Tue,Indonesia,McNuggets®  9pcs,55000.00,3.47,Burger & McNuggets,Regular
34,2024/11/19,Tue,Indonesia,McNuggets® 6pcs,52500.00,3.31,Burger & McNuggets,Regular
35,2024/11/19,Tue,Indonesia,McNuggets®  4pcs,27000.00,1.70,Burger & McNuggets,Regular
36,2024/11/19,Tue,Indonesia,PaNas 2 with Fries,53500.00,3.38,Ayam McD,Regular
37,2024/11/19,Tue,Indonesia,PaNas 2 with Rice,51500.00,3.25,Ayam McD,Regular
38,2024/11/19,Tue,Indonesia,PaNas Spesial,47000.00,2.97,Ayam McD,Regular
39,2024/11/19,Tue,Indonesia,PaNas 1,39000.00,2.46,Ayam McD,Regular
40,2024/11/19,Tue,Indonesia,PaNas Korean Soy Garlic Wings,45000.00,2.84,Ayam McD,Regular
41,2024/11/19,Tue,Indonesia,PaMer 7,185000.00,11.68,Ayam McD,Regular
42,2024/11/19,Tue,Indonesia,PaMer 5,132500.00,8.36,Ayam McD,Regular
43,2024/11/19,Tue,Indonesia,Paket Berlima,135000.00,8.52,Ayam McD,Regular
44,2024/11/19,Tue,Indonesia,Paket Ber 4,90000.00,5.68,Ayam McD,Regular
45,2024/11/19,Tue,Indonesia,Paket Big Order,587500.00,37.09,Ayam McD,Regular
46,2024/11/19,Tue,Indonesia,Paket Keluarga Seru Tanpa Mainan,75500.00,4.77,Family Package,Regular
47,2024/11/19,Tue,Indonesia,Paket Keluarga Seru Dengan Mainan,94000.00,5.93,Family Package,Regular
48,2024/11/19,Tue,Indonesia,PaMer 5,132500.00,8.36,Family Package,Regular
49,2024/11/19,Tue,Indonesia,PaMer 7,185000.00,11.68,Family Package,Regular
50,2024/11/19,Tue,Indonesia,Paket Berlima,135000.00,8.52,Family Package,Regular
51,2024/11/19,Tue,Indonesia,Paket Ber 4,90000.00,5.68,Family Package,Regular
