,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/04/08,Tue,Thailand,Minecraft McNuggets 10 pcs.,129.00,3.71,New Promotions
2,2025/04/08,Tue,Thailand,Minecraft McNuggets Meal,215.00,6.19,New Promotions
3,2025/04/08,Tue,Thailand,Minecraft McFried Chicken Meal,419.00,12.06,New Promotions
4,2025/04/08,Tue,Thailand,Cheesy Combo Mix Set,329.00,9.47,New Promotions
5,2025/04/08,Tue,Thailand,Super Cheesy Beef Burger A-la-carte,99.00,2.85,New Promotions
6,2025/04/08,Tue,Thailand,Super Cheesy Beef Burger Set,175.00,5.04,New Promotions
7,2025/04/08,Tue,Thailand,Super Cheesy Chicken Burger A-la-carte,99.00,2.85,New Promotions
8,2025/04/08,Tue,Thailand,Super Cheesy Chicken Burger Set,175.00,5.04,New Promotions
9,2025/04/08,Tue,Thailand,Super Cheesy Beef Burger + Dunk Cheese A-la-carte,129.00,3.71,New Promotions
10,2025/04/08,Tue,Thailand,Super Cheesy Beef Burger + Dunk Cheese Set,205.00,5.90,New Promotions
11,2025/04/08,Tue,Thailand,Super Cheesy Chicken Burger + Dunk Cheese A-la-carte,129.00,3.71,New Promotions
12,2025/04/08,Tue,Thailand,Super Cheesy Chicken Burger + Dunk Cheese Set,205.00,5.90,New Promotions
13,2025/04/08,Tue,Thailand,Cheesy Beef Burger Shaker Fries Combo Set,329.00,9.47,New Promotions
14,2025/04/08,Tue,Thailand,Super Cheesy Chicken Burger Shaker Fries Combo Set,329.00,9.47,New Promotions
15,2025/04/08,Tue,Thailand,Dunk Cheese,59.00,1.70,New Promotions
16,2025/04/08,Tue,Thailand,Cheese Stick Shake Truffle Cheese 4 pcs,95.00,2.73,New Promotions
17,2025/04/08,Tue,Thailand,McShaker Fries Truffle Cheese,99.00,2.85,New Promotions
18,2025/04/08,Tue,Thailand,Double Cheesy Beef Burger,139.00,4.00,New Promotions
19,2025/04/08,Tue,Thailand,Double Cheesy Beef Burger + Dunk Cheese,169.00,4.87,New Promotions
20,2025/04/08,Tue,Thailand,Double Cheesy Beef Burger (L),215.00,6.19,New Promotions
21,2025/04/08,Tue,Thailand,Double Cheesy Beef Burger Set + Dunk Cheese,245.00,7.05,New Promotions
22,2025/04/08,Tue,Thailand,Chicken Bites Shake Truffle Cheese 7 pcs,69.00,1.99,New Promotions
23,2025/04/08,Tue,Thailand,Super Cheesy Beef Burger Combo Set,319.00,9.18,New Promotions
24,2025/04/08,Tue,Thailand,Super Cheesy Chicken Burger Combo Set,319.00,9.18,New Promotions
25,2025/04/08,Tue,Thailand,Super Cheesy Burger Mix Combo Set,319.00,9.18,New Promotions
26,2025/04/08,Tue,Thailand,Milo Frappe,89.00,2.56,New Promotions
27,2025/04/08,Tue,Thailand,Mocha Milo Frappe,99.00,2.85,New Promotions
28,2025/04/08,Tue,Thailand,Imm Ku McFried Chicken Set,299.00,8.61,New Promotions
29,2025/04/08,Tue,Thailand,McFried Chicken Sharing Set,669.00,19.26,New Promotions
30,2025/04/08,Tue,Thailand,McFried Chicken Party Set,769.00,22.14,New Promotions
31,2025/04/08,Tue,Thailand,Truffle Beef Burger A-la-carte,179.00,5.15,New Promotions
32,2025/04/08,Tue,Thailand,Truffle Beef Burger Set,240.00,6.91,New Promotions
33,2025/04/08,Tue,Thailand,Truffle Pork Burger A-la-carte,179.00,5.15,New Promotions
34,2025/04/08,Tue,Thailand,Truffle Pork Burger Set,240.00,6.91,New Promotions
35,2025/04/08,Tue,Thailand,Chocolate Brownie Sundae,49.00,1.41,New Promotions
36,2025/04/08,Tue,Thailand,Strawberry Brownie Sundae,49.00,1.41,New Promotions
