,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
19,2025/02/28,Fri,Singapore,Sausage McGriddles® with Egg x MILO® Special,8.90,6.59,Burgers & Muffins,Breakfast Menu
20,2025/02/28,Fri,Singapore,Sausage McGriddles® with Egg Meal,7.90,5.85,Burgers & Muffins,Breakfast Menu
21,2025/02/28,Fri,Singapore,Chicken McGriddles® with Egg,6.70,4.96,Burgers & Muffins,Breakfast Menu
22,2025/02/28,Fri,Singapore,Chicken McGriddles® with Egg x MILO® Special,8.90,6.59,Burgers & Muffins,Breakfast Menu
23,2025/02/28,Fri,Singapore,Chicken McGriddles® with Egg Meal,7.90,5.85,Burgers & Muffins,Breakfast Menu
24,2025/02/28,Fri,Singapore,Sausage McGriddles®,5.80,4.29,Burgers & Muffins,Breakfast Menu
25,2025/02/28,Fri,Singapore,Sausage McGriddles® x MILO® Special,8.00,5.92,Burgers & Muffins,Breakfast Menu
26,2025/02/28,Fri,Singapore,Sausage McGriddles® Meal,7.00,5.18,Burgers & Muffins,Breakfast Menu
27,2025/02/28,Fri,Singapore,Double Sausage Egg McMuffin®,6.70,4.96,Burgers & Muffins,Breakfast Menu
28,2025/02/28,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,6.29,Burgers & Muffins,Breakfast Menu
29,2025/02/28,Fri,Singapore,Sausage Egg McMuffin®,5.30,3.92,Burgers & Muffins,Breakfast Menu
30,2025/02/28,Fri,Singapore,Sausage Egg McMuffin® Meal,7.10,5.25,Burgers & Muffins,Breakfast Menu
31,2025/02/28,Fri,Singapore,Double Sausage McMuffin®,5.70,4.22,Burgers & Muffins,Breakfast Menu
32,2025/02/28,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,5.48,Burgers & Muffins,Breakfast Menu
33,2025/02/28,Fri,Singapore,Scrambled Egg Burger with Sausage,5.50,4.07,Burgers & Muffins,Breakfast Menu
34,2025/02/28,Fri,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,5.33,Burgers & Muffins,Breakfast Menu
35,2025/02/28,Fri,Singapore,Scrambled Egg Burger with Chicken,5.50,4.07,Burgers & Muffins,Breakfast Menu
36,2025/02/28,Fri,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,5.33,Burgers & Muffins,Breakfast Menu
37,2025/02/28,Fri,Singapore,Double Filet-O-Fish®,8.15,6.03,Burgers & Muffins,Breakfast Menu
38,2025/02/28,Fri,Singapore,Double Filet-O-Fish® Meal,10.00,7.40,Burgers & Muffins,Breakfast Menu
39,2025/02/28,Fri,Singapore,Filet-O-Fish®,6.25,4.62,Burgers & Muffins,Breakfast Menu
40,2025/02/28,Fri,Singapore,Filet-O-Fish® Meal,7.60,5.62,Burgers & Muffins,Breakfast Menu
41,2025/02/28,Fri,Singapore,Chicken Muffin with Egg,5.20,3.85,Burgers & Muffins,Breakfast Menu
42,2025/02/28,Fri,Singapore,Chicken Muffin with Egg Meal,7.00,5.18,Burgers & Muffins,Breakfast Menu
43,2025/02/28,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,3.85,Burgers & Muffins,Breakfast Menu
44,2025/02/28,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,4.66,Burgers & Muffins,Breakfast Menu
45,2025/02/28,Fri,Singapore,Sausage McMuffin®,4.30,3.18,Burgers & Muffins,Breakfast Menu
46,2025/02/28,Fri,Singapore,Sausage McMuffin® Meal,6.00,4.44,Burgers & Muffins,Breakfast Menu
47,2025/02/28,Fri,Singapore,Chicken Muffin,4.30,3.18,Burgers & Muffins,Breakfast Menu
48,2025/02/28,Fri,Singapore,Chicken Muffin Meal,6.00,4.44,Burgers & Muffins,Breakfast Menu
49,2025/02/28,Fri,Singapore,Egg McMuffin®,5.20,3.85,Burgers & Muffins,Breakfast Menu
50,2025/02/28,Fri,Singapore,Egg McMuffin® Meal,6.30,4.66,Burgers & Muffins,Breakfast Menu
51,2025/02/28,Fri,Singapore,Breakfast Deluxe,8.15,6.03,Platters,Breakfast Menu
52,2025/02/28,Fri,Singapore,Breakfast Deluxe Meal,9.60,7.10,Platters,Breakfast Menu
53,2025/02/28,Fri,Singapore,Big Breakfast®,7.10,5.25,Platters,Breakfast Menu
54,2025/02/28,Fri,Singapore,Big Breakfast® Meal,8.05,5.96,Platters,Breakfast Menu
55,2025/02/28,Fri,Singapore,Hotcakes with Sausage,7.30,5.40,Platters,Breakfast Menu
56,2025/02/28,Fri,Singapore,Hotcakes with Sausage Meal,8.95,6.62,Platters,Breakfast Menu
57,2025/02/28,Fri,Singapore,Hotcakes,6.30,4.66,Platters,Breakfast Menu
58,2025/02/28,Fri,Singapore,Hotcakes Meal,8.30,6.14,Platters,Breakfast Menu
59,2025/02/28,Fri,Singapore,Breakfast Wrap Sausage,6.40,4.74,Breakfast Wraps,Breakfast Menu
60,2025/02/28,Fri,Singapore,Breakfast Wrap Sausage Meal,8.20,6.07,Breakfast Wraps,Breakfast Menu
61,2025/02/28,Fri,Singapore,Breakfast Wrap Chicken Ham,6.20,4.59,Breakfast Wraps,Breakfast Menu
62,2025/02/28,Fri,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,5.92,Breakfast Wraps,Breakfast Menu
63,2025/02/28,Fri,Singapore,Chicken McNuggets® (20pc),14.95,11.06,McNuggets®,Breakfast Menu
64,2025/02/28,Fri,Singapore,Chicken McNuggets® (9pc),7.80,5.77,McNuggets®,Breakfast Menu
65,2025/02/28,Fri,Singapore,Chicken McNuggets® (6pc),6.35,4.70,McNuggets®,Breakfast Menu
66,2025/02/28,Fri,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,4.29,Happy Meal® and Family Meals,Breakfast Menu
67,2025/02/28,Fri,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,4.29,Happy Meal® and Family Meals,Breakfast Menu
68,2025/02/28,Fri,Singapore,Potato Pops,5.70,4.22,"Sides, Pies & Desserts",Breakfast Menu
69,2025/02/28,Fri,Singapore,Ovaltine® McFlurry®,4.10,3.03,"Sides, Pies & Desserts",Breakfast Menu
70,2025/02/28,Fri,Singapore,Hash Brown,3.20,2.37,"Sides, Pies & Desserts",Breakfast Menu
71,2025/02/28,Fri,Singapore,Apple Pie,1.90,1.41,"Sides, Pies & Desserts",Breakfast Menu
72,2025/02/28,Fri,Singapore,Hot Fudge Sundae,2.90,2.15,"Sides, Pies & Desserts",Breakfast Menu
73,2025/02/28,Fri,Singapore,Strawberry Sundae,2.90,2.15,"Sides, Pies & Desserts",Breakfast Menu
74,2025/02/28,Fri,Singapore,OREO® McFlurry®,3.60,2.66,"Sides, Pies & Desserts",Breakfast Menu
75,2025/02/28,Fri,Singapore,Iced Milo® Medium,4.70,3.48,Drinks,Breakfast Menu
76,2025/02/28,Fri,Singapore,McCafé Iced Latte (No Sugar),4.70,3.48,Drinks,Breakfast Menu
77,2025/02/28,Fri,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,3.48,Drinks,Breakfast Menu
78,2025/02/28,Fri,Singapore,McCafé Latte,4.50,3.33,Drinks,Breakfast Menu
79,2025/02/28,Fri,Singapore,McCafé Cappuccino,4.50,3.33,Drinks,Breakfast Menu
80,2025/02/28,Fri,Singapore,McCafé Premium Roast Coffee Black,3.50,2.59,Drinks,Breakfast Menu
81,2025/02/28,Fri,Singapore,McCafé Premium Roast Coffee with Milk,3.50,2.59,Drinks,Breakfast Menu
82,2025/02/28,Fri,Singapore,Hot Milo®,3.60,2.66,Drinks,Breakfast Menu
83,2025/02/28,Fri,Singapore,Tea Black,3.50,2.59,Drinks,Breakfast Menu
84,2025/02/28,Fri,Singapore,Tea with Milk,3.50,2.59,Drinks,Breakfast Menu
85,2025/02/28,Fri,Singapore,Coke® Zero Sugar Medium,4.20,3.11,Drinks,Breakfast Menu
86,2025/02/28,Fri,Singapore,Coke® Zero Sugar Large,4.50,3.33,Drinks,Breakfast Menu
87,2025/02/28,Fri,Singapore,Coke® Original Taste Less Sugar Medium,4.20,3.11,Drinks,Breakfast Menu
88,2025/02/28,Fri,Singapore,Coke® Original Taste Less Sugar Large,4.50,3.33,Drinks,Breakfast Menu
89,2025/02/28,Fri,Singapore,Sprite® Medium,4.20,3.11,Drinks,Breakfast Menu
90,2025/02/28,Fri,Singapore,Sprite® Large,4.50,3.33,Drinks,Breakfast Menu
91,2025/02/28,Fri,Singapore,Iced Lemon Tea Medium,4.55,3.37,Drinks,Breakfast Menu
92,2025/02/28,Fri,Singapore,Iced Lemon Tea Large,4.75,3.52,Drinks,Breakfast Menu
93,2025/02/28,Fri,Singapore,Jasmine Green Tea Medium,4.55,3.37,Drinks,Breakfast Menu
94,2025/02/28,Fri,Singapore,Mocha Frappé  Small,4.75,3.52,Drinks,Breakfast Menu
95,2025/02/28,Fri,Singapore,Mocha Frappé Medium,5.30,3.92,Drinks,Breakfast Menu
96,2025/02/28,Fri,Singapore,Double Chocolate Frappé Small,4.75,3.52,Drinks,Breakfast Menu
97,2025/02/28,Fri,Singapore,Double Chocolate Frappé Medium,5.30,3.92,Drinks,Breakfast Menu
98,2025/02/28,Fri,Singapore,Caramel Frappé Small,4.75,3.52,Drinks,Breakfast Menu
99,2025/02/28,Fri,Singapore,Caramel Frappé Medium,5.30,3.92,Drinks,Breakfast Menu
100,2025/02/28,Fri,Singapore,Pure Orange Juice Small,4.60,3.40,Drinks,Breakfast Menu
101,2025/02/28,Fri,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,2.37,Drinks,Breakfast Menu
102,2025/02/28,Fri,Singapore,Oatside Original Flavoured Oatmilk,3.20,2.37,Drinks,Breakfast Menu
103,2025/02/28,Fri,Singapore,Kiyo Grape Juice,2.50,1.85,Drinks,Breakfast Menu
104,2025/02/28,Fri,Singapore,"Low-fat, High-Calcium Milk",3.35,2.48,Drinks,Breakfast Menu
105,2025/02/28,Fri,Singapore,Curry Sauce,0.50,0.37,Sauces & Condiments,Breakfast Menu
106,2025/02/28,Fri,Singapore,Barbeque Sauce,0.50,0.37,Sauces & Condiments,Breakfast Menu
107,2025/02/28,Fri,Singapore,Honey Mustard Sauce,0.50,0.37,Sauces & Condiments,Breakfast Menu
108,2025/02/28,Fri,Singapore,Whipped Butter,0.50,0.37,Sauces & Condiments,Breakfast Menu
109,2025/02/28,Fri,Singapore,Hotcakes Syrup,0.50,0.37,Sauces & Condiments,Breakfast Menu
