,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
25,2025/01/24,Fri,Singapore,Prosperity Twister Fries™ (M),5.70,4.16,What's New,Regular Menu
26,2025/01/24,Fri,Singapore,Prosperity Twister Fries™ (L),5.90,4.31,What's New,Regular Menu
27,2025/01/24,Fri,Singapore,Pineapple Pie,2.10,1.53,What's New,Regular Menu
28,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc),8.10,5.91,What's New,Regular Menu
29,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc) Meal,10.20,7.45,What's New,Regular Menu
30,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.40,8.32,What's New,Regular Menu
31,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc) Feast,13.30,9.71,What's New,Regular Menu
32,2025/01/24,Fri,Singapore,Caramel Custard Frappé (S),5.25,3.83,What's New,Regular Menu
33,2025/01/24,Fri,Singapore,Caramel Custard Frappé (M),5.95,4.34,What's New,Regular Menu
34,2025/01/24,Fri,Singapore,Strawberry OREO® McFlurry®,3.90,2.85,What's New,Regular Menu
35,2025/01/24,Fri,Singapore,Strawberry Bliss Sundae,3.20,2.34,What's New,Regular Menu
36,2025/01/24,Fri,Singapore,Fortune Prosperity Beef Burger®,8.10,5.91,Burgers,Regular Menu
37,2025/01/24,Fri,Singapore,Fortune Prosperity Beef Burger® Meal,10.95,7.99,Burgers,Regular Menu
38,2025/01/24,Fri,Singapore,Fortune Prosperity Beef Burger® Upsized Meal,12.15,8.87,Burgers,Regular Menu
39,2025/01/24,Fri,Singapore,Fortune Prosperity Beef Burger® Feast,14.05,10.26,Burgers,Regular Menu
40,2025/01/24,Fri,Singapore,Fortune Prosperity Chicken Burger®,8.10,5.91,Burgers,Regular Menu
41,2025/01/24,Fri,Singapore,Fortune Prosperity Chicken Burger® Meal,10.95,7.99,Burgers,Regular Menu
42,2025/01/24,Fri,Singapore,Fortune Prosperity Chicken Burger® Upsized Meal,12.15,8.87,Burgers,Regular Menu
43,2025/01/24,Fri,Singapore,Fortune Prosperity Chicken Burger® Feast,14.05,10.26,Burgers,Regular Menu
44,2025/01/24,Fri,Singapore,Double Prosperity Beef Burger®,9.45,6.90,Burgers,Regular Menu
45,2025/01/24,Fri,Singapore,Double Prosperity Beef Burger® Meal,11.75,8.58,Burgers,Regular Menu
46,2025/01/24,Fri,Singapore,Double Prosperity Beef Burger® Upsized Meal,12.95,9.45,Burgers,Regular Menu
47,2025/01/24,Fri,Singapore,Double Prosperity Chicken Burger®,9.45,6.90,Burgers,Regular Menu
48,2025/01/24,Fri,Singapore,Double Prosperity Chicken Burger® Meal,11.75,8.58,Burgers,Regular Menu
49,2025/01/24,Fri,Singapore,Double Prosperity Chicken Burger® Upsized Meal,12.95,9.45,Burgers,Regular Menu
50,2025/01/24,Fri,Singapore,Prosperity Beef Burger®,6.90,5.04,Burgers,Regular Menu
51,2025/01/24,Fri,Singapore,Prosperity Beef Burger® Meal,9.75,7.12,Burgers,Regular Menu
52,2025/01/24,Fri,Singapore,Prosperity Beef Burger® Upsized Meal,10.95,7.99,Burgers,Regular Menu
53,2025/01/24,Fri,Singapore,Prosperity Chicken Burger®,6.90,5.04,Burgers,Regular Menu
54,2025/01/24,Fri,Singapore,Prosperity Chicken Burger® Meal,9.75,7.12,Burgers,Regular Menu
55,2025/01/24,Fri,Singapore,Prosperity Chicken Burger® Upsized Meal,10.95,7.99,Burgers,Regular Menu
56,2025/01/24,Fri,Singapore,Triple Cheeseburger,8.80,6.42,Burgers,Regular Menu
57,2025/01/24,Fri,Singapore,Triple Cheeseburger Meal,10.45,7.63,Burgers,Regular Menu
58,2025/01/24,Fri,Singapore,Triple Cheeseburger Upsized Meal,11.65,8.50,Burgers,Regular Menu
59,2025/01/24,Fri,Singapore,McSpicy® with Cheese,8.60,6.28,Burgers,Regular Menu
60,2025/01/24,Fri,Singapore,McSpicy® with Cheese Meal,11.05,8.07,Burgers,Regular Menu
61,2025/01/24,Fri,Singapore,McSpicy® with Cheese Upsized Meal,12.25,8.94,Burgers,Regular Menu
62,2025/01/24,Fri,Singapore,McSpicy®,7.30,5.33,Burgers,Regular Menu
63,2025/01/24,Fri,Singapore,McSpicy® Meal,9.75,7.12,Burgers,Regular Menu
64,2025/01/24,Fri,Singapore,McSpicy® Upsized Meal,10.95,7.99,Burgers,Regular Menu
65,2025/01/24,Fri,Singapore,Double McSpicy® with Cheese,10.20,7.45,Burgers,Regular Menu
66,2025/01/24,Fri,Singapore,Double McSpicy® with Cheese Meal,12.25,8.94,Burgers,Regular Menu
67,2025/01/24,Fri,Singapore,Double McSpicy® with Cheese Upsized Meal,13.45,9.82,Burgers,Regular Menu
68,2025/01/24,Fri,Singapore,Double McSpicy®,8.90,6.50,Burgers,Regular Menu
69,2025/01/24,Fri,Singapore,Double McSpicy® Meal,10.95,7.99,Burgers,Regular Menu
70,2025/01/24,Fri,Singapore,Double McSpicy® Upsized Meal,12.15,8.87,Burgers,Regular Menu
71,2025/01/24,Fri,Singapore,Buttermilk Crispy Chicken,8.90,6.50,Burgers,Regular Menu
72,2025/01/24,Fri,Singapore,Buttermilk Crispy Chicken Meal,11.25,8.21,Burgers,Regular Menu
73,2025/01/24,Fri,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.45,9.09,Burgers,Regular Menu
74,2025/01/24,Fri,Singapore,Double Cheeseburger,6.35,4.64,Burgers,Regular Menu
75,2025/01/24,Fri,Singapore,Double Cheeseburger Meal,8.30,6.06,Burgers,Regular Menu
76,2025/01/24,Fri,Singapore,Double Cheeseburger Upsized Meal,9.50,6.93,Burgers,Regular Menu
77,2025/01/24,Fri,Singapore,Big Mac®,7.60,5.55,Burgers,Regular Menu
78,2025/01/24,Fri,Singapore,Big Mac® Meal,10.15,7.41,Burgers,Regular Menu
79,2025/01/24,Fri,Singapore,Big Mac® Upsized Meal,11.35,8.29,Burgers,Regular Menu
80,2025/01/24,Fri,Singapore,Double Quarter Pounder® with Cheese,9.90,7.23,Burgers,Regular Menu
81,2025/01/24,Fri,Singapore,Dbl Quarter Pounder® with Cheese Meal,11.80,8.61,Burgers,Regular Menu
82,2025/01/24,Fri,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,13.00,9.49,Burgers,Regular Menu
83,2025/01/24,Fri,Singapore,Quarter Pounder® with Cheese,8.20,5.99,Burgers,Regular Menu
84,2025/01/24,Fri,Singapore,Quarter Pounder® with Cheese Meal,10.15,7.41,Burgers,Regular Menu
85,2025/01/24,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.35,8.29,Burgers,Regular Menu
86,2025/01/24,Fri,Singapore,Double Filet-O-Fish®,8.15,5.95,Burgers,Regular Menu
87,2025/01/24,Fri,Singapore,Double Filet-O-Fish® Meal,10.20,7.45,Burgers,Regular Menu
88,2025/01/24,Fri,Singapore,Double Filet-O-Fish® Upsized Meal,11.40,8.32,Burgers,Regular Menu
89,2025/01/24,Fri,Singapore,Filet-O-Fish®,6.25,4.56,Burgers,Regular Menu
90,2025/01/24,Fri,Singapore,Filet-O-Fish® Meal,7.45,5.44,Burgers,Regular Menu
91,2025/01/24,Fri,Singapore,Filet-O-Fish® Upsized Meal,8.65,6.31,Burgers,Regular Menu
92,2025/01/24,Fri,Singapore,McChicken® with Cheese,6.60,4.82,Burgers,Regular Menu
93,2025/01/24,Fri,Singapore,McChicken® with Cheese Meal,8.75,6.39,Burgers,Regular Menu
94,2025/01/24,Fri,Singapore,McChicken® with Cheese Upsized Meal,9.95,7.26,Burgers,Regular Menu
95,2025/01/24,Fri,Singapore,McChicken®,5.30,3.87,Burgers,Regular Menu
96,2025/01/24,Fri,Singapore,McChicken® Meal,7.45,5.44,Burgers,Regular Menu
97,2025/01/24,Fri,Singapore,McChicken® Upsized Meal,8.65,6.31,Burgers,Regular Menu
98,2025/01/24,Fri,Singapore,Cheeseburger,4.50,3.29,Burgers,Regular Menu
99,2025/01/24,Fri,Singapore,Hamburger,3.50,2.55,Burgers,Regular Menu
100,2025/01/24,Fri,Singapore,Chicken McNuggets® Mix (20pc),15.25,11.13,McNuggets® & McWings,Regular Menu
101,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (20pc),15.25,11.13,McNuggets® & McWings,Regular Menu
102,2025/01/24,Fri,Singapore,Chicken McNuggets® (20pc),14.95,10.91,McNuggets® & McWings,Regular Menu
103,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc),8.10,5.91,McNuggets® & McWings,Regular Menu
104,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc) Meal,10.20,7.45,McNuggets® & McWings,Regular Menu
105,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.40,8.32,McNuggets® & McWings,Regular Menu
106,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (9pc) Feast,13.30,9.71,McNuggets® & McWings,Regular Menu
107,2025/01/24,Fri,Singapore,Chicken McNuggets® (9pc),7.80,5.69,McNuggets® & McWings,Regular Menu
108,2025/01/24,Fri,Singapore,McNuggets® (9pc) Meal,9.90,7.23,McNuggets® & McWings,Regular Menu
109,2025/01/24,Fri,Singapore,McNuggets® (9pc) Upsized Meal,11.10,8.10,McNuggets® & McWings,Regular Menu
110,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (6pc),6.65,4.85,McNuggets® & McWings,Regular Menu
111,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (6pc) Meal,8.70,6.35,McNuggets® & McWings,Regular Menu
112,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (6pc) Upsized Meal,9.90,7.23,McNuggets® & McWings,Regular Menu
113,2025/01/24,Fri,Singapore,Spicy Chicken McNuggets® (6pc) Feast,11.80,8.61,McNuggets® & McWings,Regular Menu
114,2025/01/24,Fri,Singapore,Chicken McNuggets® (6pc),6.35,4.64,McNuggets® & McWings,Regular Menu
115,2025/01/24,Fri,Singapore,McNuggets® (6pc) Meal,8.40,6.13,McNuggets® & McWings,Regular Menu
116,2025/01/24,Fri,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.01,McNuggets® & McWings,Regular Menu
117,2025/01/24,Fri,Singapore,McWings® (4pc),6.40,4.67,McNuggets® & McWings,Regular Menu
118,2025/01/24,Fri,Singapore,McWings® (4pc) Meal,8.15,5.95,McNuggets® & McWings,Regular Menu
119,2025/01/24,Fri,Singapore,McWings® (4pc) Upsized Meal,9.35,6.83,McNuggets® & McWings,Regular Menu
120,2025/01/24,Fri,Singapore,McWings® (2pc),3.60,2.63,McNuggets® & McWings,Regular Menu
121,2025/01/24,Fri,Singapore,Chicken McCrispy® (2pc) Signature (Non-Spicy),7.65,5.58,Chicken McCrispy,Regular Menu
122,2025/01/24,Fri,Singapore,Chicken McCrispy® (2pc) Signature (Non Spicy) Meal,10.25,7.48,Chicken McCrispy,Regular Menu
123,2025/01/24,Fri,Singapore,Chicken McCrispy® (2pc) Signature (Non Spicy) Upsized Meal,11.45,8.36,Chicken McCrispy,Regular Menu
124,2025/01/24,Fri,Singapore,Chicken McCrispy® (2pc) Spicy,7.65,5.58,Chicken McCrispy,Regular Menu
125,2025/01/24,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Meal,10.25,7.48,Chicken McCrispy,Regular Menu
126,2025/01/24,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.45,8.36,Chicken McCrispy,Regular Menu
127,2025/01/24,Fri,Singapore,Chicken McCrispy® (6pc) Signature (Non-Spicy),19.50,14.23,Chicken McCrispy,Regular Menu
128,2025/01/24,Fri,Singapore,Chicken McCrispy® (6pc) Signature (Non Spicy) Value Bundle,22.95,16.75,Chicken McCrispy,Regular Menu
129,2025/01/24,Fri,Singapore,Chicken McCrispy® (6pc) Spicy,19.50,14.23,Chicken McCrispy,Regular Menu
130,2025/01/24,Fri,Singapore,Chicken McCrispy® Spicy (6pc) Value Bundle,22.95,16.75,Chicken McCrispy,Regular Menu
131,2025/01/24,Fri,Singapore,Chicken McCrispy® (6pc) Mix,19.50,14.23,Chicken McCrispy,Regular Menu
132,2025/01/24,Fri,Singapore,Chicken McCrispy® Mix (6pc) Value Bundle,22.95,16.75,Chicken McCrispy,Regular Menu
133,2025/01/24,Fri,Singapore,Lohei Treasure Box,28.80,21.02,Sharing,Regular Menu
134,2025/01/24,Fri,Singapore,2x Huat Even More Bundle,28.80,21.02,Sharing,Regular Menu
135,2025/01/24,Fri,Singapore,Happy Sharing Box C Spicy McNuggets® (12pc) + McWings® (8pc),17.00,12.41,Sharing,Regular Menu
136,2025/01/24,Fri,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.19,Sharing,Regular Menu
137,2025/01/24,Fri,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.50,7.67,Sharing,Regular Menu
138,2025/01/24,Fri,Singapore,Happy Sharing Snacks,25.00,18.25,Sharing,Regular Menu
139,2025/01/24,Fri,Singapore,Happy Sharing Combo (3 to 4 pax),35.00,25.55,Sharing,Regular Menu
140,2025/01/24,Fri,Singapore,Chicken McNuggets® (4pc) Happy Meal®,5.80,4.23,Happy Meal® and Family Meals,Regular Menu
141,2025/01/24,Fri,Singapore,Cheeseburger Happy Meal®,5.80,4.23,Happy Meal® and Family Meals,Regular Menu
142,2025/01/24,Fri,Singapore,Grilled Chicken McWrap®,7.20,5.26,Eat Light & Wraps,Regular Menu
143,2025/01/24,Fri,Singapore,Grilled Chicken McWrap® Meal,9.45,6.90,Eat Light & Wraps,Regular Menu
144,2025/01/24,Fri,Singapore,Grilled Chicken McWrap® Upsized Meal,10.65,7.77,Eat Light & Wraps,Regular Menu
145,2025/01/24,Fri,Singapore,Prosperity Twister Fries™ (M),5.70,4.16,"Pie, Fries and Sides",Regular Menu
146,2025/01/24,Fri,Singapore,Prosperity Twister Fries™ (L),5.90,4.31,"Pie, Fries and Sides",Regular Menu
147,2025/01/24,Fri,Singapore,Pineapple Pie,2.10,1.53,"Pie, Fries and Sides",Regular Menu
148,2025/01/24,Fri,Singapore,Large French Fries™,4.90,3.58,"Pie, Fries and Sides",Regular Menu
149,2025/01/24,Fri,Singapore,Corn,2.30,1.68,"Pie, Fries and Sides",Regular Menu
150,2025/01/24,Fri,Singapore,Apple Pie,1.90,1.39,"Pie, Fries and Sides",Regular Menu
151,2025/01/24,Fri,Singapore,Apple Slices,2.30,1.68,"Pie, Fries and Sides",Regular Menu
152,2025/01/24,Fri,Singapore,Strawberry Bliss Sundae,3.20,2.34,Desserts,Regular Menu
153,2025/01/24,Fri,Singapore,Strawberry Hot Fudge Sundae,3.20,2.34,Desserts,Regular Menu
154,2025/01/24,Fri,Singapore,Strawberry OREO® McFlurry®,3.90,2.85,Desserts,Regular Menu
155,2025/01/24,Fri,Singapore,Maltesers® McFlurry®,4.10,2.99,Desserts,Regular Menu
156,2025/01/24,Fri,Singapore,Apple Pie,1.90,1.39,Desserts,Regular Menu
157,2025/01/24,Fri,Singapore,Hot Fudge Sundae,2.90,2.12,Desserts,Regular Menu
158,2025/01/24,Fri,Singapore,Strawberry Sundae,2.90,2.12,Desserts,Regular Menu
159,2025/01/24,Fri,Singapore,OREO® McFlurry®,3.60,2.63,Desserts,Regular Menu
160,2025/01/24,Fri,Singapore,Coke® Zero Sugar Small,3.50,2.55,Drinks,Regular Menu
161,2025/01/24,Fri,Singapore,Coke® Zero Sugar Medium,4.20,3.07,Drinks,Regular Menu
162,2025/01/24,Fri,Singapore,Coke® Zero Sugar Large,4.50,3.29,Drinks,Regular Menu
163,2025/01/24,Fri,Singapore,Coke® Original Taste Less Sugar Small,3.50,2.55,Drinks,Regular Menu
164,2025/01/24,Fri,Singapore,Coke® Original Taste Less Sugar Medium,4.20,3.07,Drinks,Regular Menu
165,2025/01/24,Fri,Singapore,Coke® Original Taste Less Sugar Large,4.50,3.29,Drinks,Regular Menu
166,2025/01/24,Fri,Singapore,Sprite® Small,3.50,2.55,Drinks,Regular Menu
167,2025/01/24,Fri,Singapore,Sprite® Medium,4.20,3.07,Drinks,Regular Menu
168,2025/01/24,Fri,Singapore,Sprite® Large,4.50,3.29,Drinks,Regular Menu
169,2025/01/24,Fri,Singapore,Iced Lemon Tea Small,4.30,3.14,Drinks,Regular Menu
170,2025/01/24,Fri,Singapore,Iced Lemon Tea Medium,4.55,3.32,Drinks,Regular Menu
171,2025/01/24,Fri,Singapore,Iced Lemon Tea Large,4.75,3.47,Drinks,Regular Menu
172,2025/01/24,Fri,Singapore,Jasmine Green Tea Small,4.30,3.14,Drinks,Regular Menu
173,2025/01/24,Fri,Singapore,Jasmine Green Tea Medium,4.55,3.32,Drinks,Regular Menu
174,2025/01/24,Fri,Singapore,Iced Milo® Small,4.50,3.29,Drinks,Regular Menu
175,2025/01/24,Fri,Singapore,Iced Milo® Medium,4.70,3.43,Drinks,Regular Menu
176,2025/01/24,Fri,Singapore,Caramel Custard Frappé (S),5.25,3.83,Drinks,Regular Menu
177,2025/01/24,Fri,Singapore,Caramel Custard Frappé (M),5.95,4.34,Drinks,Regular Menu
178,2025/01/24,Fri,Singapore,Mocha Frappé  Small,4.75,3.47,Drinks,Regular Menu
179,2025/01/24,Fri,Singapore,Mocha Frappé Medium,5.30,3.87,Drinks,Regular Menu
180,2025/01/24,Fri,Singapore,Double Chocolate Frappé Small,4.75,3.47,Drinks,Regular Menu
181,2025/01/24,Fri,Singapore,Double Chocolate Frappé Medium,5.30,3.87,Drinks,Regular Menu
182,2025/01/24,Fri,Singapore,Caramel Frappé Small,4.75,3.47,Drinks,Regular Menu
183,2025/01/24,Fri,Singapore,Caramel Frappé Medium,5.30,3.87,Drinks,Regular Menu
184,2025/01/24,Fri,Singapore,Pure Orange Juice Small,4.60,3.36,Drinks,Regular Menu
185,2025/01/24,Fri,Singapore,McCafé Iced Latte (No Sugar),4.70,3.43,Drinks,Regular Menu
186,2025/01/24,Fri,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,3.43,Drinks,Regular Menu
187,2025/01/24,Fri,Singapore,McCafé Latte,4.50,3.29,Drinks,Regular Menu
188,2025/01/24,Fri,Singapore,Hot Milo®,3.60,2.63,Drinks,Regular Menu
189,2025/01/24,Fri,Singapore,McCafé Cappuccino,4.50,3.29,Drinks,Regular Menu
190,2025/01/24,Fri,Singapore,McCafé Premium Roast Coffee Black,3.50,2.55,Drinks,Regular Menu
191,2025/01/24,Fri,Singapore,McCafé Premium Roast Coffee with Milk,3.50,2.55,Drinks,Regular Menu
192,2025/01/24,Fri,Singapore,Tea Black,3.50,2.55,Drinks,Regular Menu
193,2025/01/24,Fri,Singapore,Tea with Milk,3.50,2.55,Drinks,Regular Menu
194,2025/01/24,Fri,Singapore,"Low-fat, High-Calcium Milk",3.35,2.45,Drinks,Regular Menu
195,2025/01/24,Fri,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,2.34,Drinks,Regular Menu
196,2025/01/24,Fri,Singapore,Oatside Original Flavoured Oatmilk,3.20,2.34,Drinks,Regular Menu
197,2025/01/24,Fri,Singapore,Kiyo Grape Juice,2.50,1.82,Drinks,Regular Menu
198,2025/01/24,Fri,Singapore,Curry Sauce,0.50,0.36,Sauces & Condiments,Regular Menu
199,2025/01/24,Fri,Singapore,Barbeque Sauce,0.50,0.36,Sauces & Condiments,Regular Menu
200,2025/01/24,Fri,Singapore,Honey Mustard Sauce,0.50,0.36,Sauces & Condiments,Regular Menu
201,2025/01/24,Fri,Singapore,Whipped Butter,0.50,0.36,Sauces & Condiments,Regular Menu
