,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/08/18,Thu,New Zealand,Big Brekkie Burger,11.10,7.04,Brekkie Meals,Breakfast
2,2022/08/18,Thu,New Zealand,NYC Benedict Bagel®,8.60,5.45,Brekkie Meals,Breakfast
3,2022/08/18,Thu,New Zealand,Bacon & Egg McMuffin®,8.10,5.14,Brekkie Meals,Breakfast
4,2022/08/18,Thu,New Zealand,BLT Bagel,7.90,5.01,Brekkie Meals,Breakfast
5,2022/08/18,Thu,New Zealand,Chicken & Bacon McMuffin®,8.40,5.33,Brekkie Meals,Breakfast
6,2022/08/18,Thu,New Zealand,Chicken McMuffin®,7.10,4.50,Brekkie Meals,Breakfast
7,2022/08/18,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,7.80,4.95,Brekkie Meals,Breakfast
8,2022/08/18,Thu,New Zealand,Massive McMuffin®,9.50,6.03,Brekkie Meals,Breakfast
9,2022/08/18,Thu,New Zealand,Sausage & Egg McMuffin®,7.70,4.88,Brekkie Meals,Breakfast
10,2022/08/18,Thu,New Zealand,Sausage McMuffin®,6.30,4.00,Brekkie Meals,Breakfast
11,2022/08/18,Thu,New Zealand,Cheeseburger,5.20,3.30,All Day Favourites,Breakfast
12,2022/08/18,Thu,New Zealand,Big Mac®,8.90,5.64,All Day Favourites,Breakfast
13,2022/08/18,Thu,New Zealand,Quarter Pounder®,9.00,5.71,All Day Favourites,Breakfast
14,2022/08/18,Thu,New Zealand,McChicken®,8.80,5.58,All Day Favourites,Breakfast
15,2022/08/18,Thu,New Zealand,Double Cheeseburger,6.60,4.19,All Day Favourites,Breakfast
16,2022/08/18,Thu,New Zealand,Double Big Mac®,11.00,6.98,All Day Favourites,Breakfast
17,2022/08/18,Thu,New Zealand,Double Quarter Pounder®,11.90,7.55,All Day Favourites,Breakfast
18,2022/08/18,Thu,New Zealand,Double McChicken®,11.50,7.29,All Day Favourites,Breakfast
19,2022/08/18,Thu,New Zealand,6pc Chicken McNuggets®,8.70,5.52,All Day Favourites,Breakfast
20,2022/08/18,Thu,New Zealand,10pc Chicken McNuggets®,11.60,7.36,All Day Favourites,Breakfast
21,2022/08/18,Thu,New Zealand,20pc Chicken McNuggets®,19.40,12.30,All Day Favourites,Breakfast
22,2022/08/18,Thu,New Zealand,50pc Chicken McNuggets®,35.00,22.20,To Share,Breakfast
23,2022/08/18,Thu,New Zealand,Big Mac Dinner for 2,29.00,18.39,To Share,Breakfast
24,2022/08/18,Thu,New Zealand,The Family Pack,36.00,22.83,To Share,Breakfast
25,2022/08/18,Thu,New Zealand,The Cheeseburger Stack,19.00,12.05,To Share,Breakfast
26,2022/08/18,Thu,New Zealand,Hash Brown,3.10,1.97,Sides,Breakfast
27,2022/08/18,Thu,New Zealand,Small Fries,4.30,2.73,Sides,Breakfast
28,2022/08/18,Thu,New Zealand,Hotcakes Happy Meal®,8.50,5.39,Happy Meals,Breakfast
29,2022/08/18,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.50,5.39,Happy Meals,Breakfast
30,2022/08/18,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.66,Happy Meals,Breakfast
31,2022/08/18,Thu,New Zealand,Cheeseburger Happy Meal®,8.50,5.39,Happy Meals,Breakfast
32,2022/08/18,Thu,New Zealand,Small Cappuccino McCafe®,5.10,3.23,McCafé® Drinks,Breakfast
33,2022/08/18,Thu,New Zealand,Small Mochaccino McCafe®,5.10,3.23,McCafé® Drinks,Breakfast
34,2022/08/18,Thu,New Zealand,Small Flat White McCafe®,5.10,3.23,McCafé® Drinks,Breakfast
35,2022/08/18,Thu,New Zealand,Small Latté  McCafe®,5.10,3.23,McCafé® Drinks,Breakfast
36,2022/08/18,Thu,New Zealand,Small Hot Chocolate McCafé®,5.10,3.23,McCafé® Drinks,Breakfast
37,2022/08/18,Thu,New Zealand,Small Chai Latté McCafé®,5.10,3.23,McCafé® Drinks,Breakfast
38,2022/08/18,Thu,New Zealand,Small Long Black McCafe®,4.80,3.04,McCafé® Drinks,Breakfast
39,2022/08/18,Thu,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.41,Juice & Water,Breakfast
40,2022/08/18,Thu,New Zealand,Small Orange Juice,4.60,2.92,Juice & Water,Breakfast
41,2022/08/18,Thu,New Zealand,Kiwi Blue® Water 600ml,3.00,1.90,Juice & Water,Breakfast
42,2022/08/18,Thu,New Zealand,Pump® Mini Water,3.70,2.35,Juice & Water,Breakfast
43,2022/08/18,Thu,New Zealand,Apple Blackcurrant Drink,4.60,2.92,Juice & Water,Breakfast
