,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/04/10,Thu,Japan,Morning Teritama Delivery Set,1610.00,11.11,Featured,Regular Menu
2,2025/04/10,Thu,Japan,Sausage Egg Muffin Set,530.00,3.66,Featured,Regular Menu
3,2025/04/10,Thu,Japan,Sausage Muffin Set,400.00,2.76,Featured,Regular Menu
4,2025/04/10,Thu,Japan,Egg McMuffin® Set,460.00,3.18,Featured,Regular Menu
5,2025/04/10,Thu,Japan,PoteNage DAI,600.00,4.14,Featured,Regular Menu
6,2025/04/10,Thu,Japan,PoteNage TOKUDAI,960.00,6.63,Featured,Regular Menu
7,2025/04/10,Thu,Japan,Bai Big Mac Set,990.00,6.83,Featured,Regular Menu
8,2025/04/10,Thu,Japan,Bai Teriyaki McBurger Set,790.00,5.45,Featured,Regular Menu
9,2025/04/10,Thu,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.87,Featured,Regular Menu
10,2025/04/10,Thu,Japan,Roasted Soy Sauce Egg Bacon Thick Beef Set,840.00,5.80,Featured,Regular Menu
11,2025/04/10,Thu,Japan,Teritama Delivery Set for 3,2800.00,19.33,Featured,Regular Menu
12,2025/04/10,Thu,Japan,Teritama Delivery Set for 2,1890.00,13.05,Featured,Regular Menu
13,2025/04/10,Thu,Japan,Teritama Delivery Set,1500.00,10.35,Featured,Regular Menu
14,2025/04/10,Thu,Japan, Cheese Cheese Teriyaki McBurger Set,770.00,5.32,Featured,Regular Menu
15,2025/04/10,Thu,Japan,Potenage XL ＋2Choices,2300.00,15.88,Featured,Regular Menu
16,2025/04/10,Thu,Japan,Bacon Potato Pie,180.00,1.24,Featured,Regular Menu
17,2025/04/10,Thu,Japan,Strawberry with Condensed Milk Frappe,490.00,3.38,Featured,Regular Menu
18,2025/04/10,Thu,Japan,Uji Matcha Frappe,470.00,3.24,Featured,Regular Menu
19,2025/04/10,Thu,Japan,Macaron Peach & Peach,190.00,1.31,Featured,Regular Menu
20,2025/04/10,Thu,Japan,Smile,0.00,0.00,Featured,Regular Menu
21,2025/04/10,Thu,Japan,Teritama Muffin,420.00,2.90,Burgers,Regular Menu
22,2025/04/10,Thu,Japan,Egg McMuffin®,260.00,1.79,Burgers,Regular Menu
23,2025/04/10,Thu,Japan,Bacon Egg McSandwich,300.00,2.07,Burgers,Regular Menu
24,2025/04/10,Thu,Japan,Sausage Egg Muffin,330.00,2.28,Burgers,Regular Menu
25,2025/04/10,Thu,Japan,Sausage Muffin,180.00,1.24,Burgers,Regular Menu
26,2025/04/10,Thu,Japan,Chicken McMuffin,210.00,1.45,Burgers,Regular Menu
27,2025/04/10,Thu,Japan,Hotcakes,360.00,2.49,Burgers,Regular Menu
28,2025/04/10,Thu,Japan,McGriddles Sausage & Egg,360.00,2.49,Burgers,Regular Menu
29,2025/04/10,Thu,Japan,McGriddles Bacon & Egg,340.00,2.35,Burgers,Regular Menu
30,2025/04/10,Thu,Japan,McGriddles Sausage,250.00,1.73,Burgers,Regular Menu
31,2025/04/10,Thu,Japan,Mega Muffin,420.00,2.90,Burgers,Regular Menu
32,2025/04/10,Thu,Japan,Bai Big Mac,720.00,4.97,Burgers,Regular Menu
33,2025/04/10,Thu,Japan,Bai Double Cheeseburger,690.00,4.76,Burgers,Regular Menu
34,2025/04/10,Thu,Japan,Bai Teriyaki McBurger,520.00,3.59,Burgers,Regular Menu
35,2025/04/10,Thu,Japan,Bai Filet-O-Fish,520.00,3.59,Burgers,Regular Menu
36,2025/04/10,Thu,Japan,Bai Chicken Filet-O,540.00,3.73,Burgers,Regular Menu
37,2025/04/10,Thu,Japan,Bai Teriyaki Chicken Filet-O,540.00,3.73,Burgers,Regular Menu
38,2025/04/10,Thu,Japan,Bai Bacon Lettuce Burger,540.00,3.73,Burgers,Regular Menu
39,2025/04/10,Thu,Japan,Bai Shrimp Filet-O,550.00,3.80,Burgers,Regular Menu
40,2025/04/10,Thu,Japan,Bai McChicken,310.00,2.14,Burgers,Regular Menu
41,2025/04/10,Thu,Japan,Bai Spicy McChicken,340.00,2.35,Burgers,Regular Menu
42,2025/04/10,Thu,Japan,Bai McChicken Cheese,370.00,2.55,Burgers,Regular Menu
43,2025/04/10,Thu,Japan,Bai Egg Cheeseburger,370.00,2.55,Burgers,Regular Menu
44,2025/04/10,Thu,Japan,Bai Hamburger,310.00,2.14,Burgers,Regular Menu
45,2025/04/10,Thu,Japan,Bai Cheeseburger,340.00,2.35,Burgers,Regular Menu
46,2025/04/10,Thu,Japan,Teritama with Charcoal Flavored BBQ,490.00,3.38,Burgers,Regular Menu
47,2025/04/10,Thu,Japan,Cheese Teritama,470.00,3.24,Burgers,Regular Menu
48,2025/04/10,Thu,Japan,Teritama Burger,440.00,3.04,Burgers,Regular Menu
49,2025/04/10,Thu,Japan,Roasted Soy Sauce Double Thick Beef,580.00,4.00,Burgers,Regular Menu
50,2025/04/10,Thu,Japan,Roasted Soy Sauce Egg Bacon Thick Beef,570.00,3.93,Burgers,Regular Menu
51,2025/04/10,Thu,Japan,Big Mac®,480.00,3.31,Burgers,Regular Menu
52,2025/04/10,Thu,Japan,Double Cheeseburger,450.00,3.11,Burgers,Regular Menu
53,2025/04/10,Thu,Japan,Teriyaki McBurger,400.00,2.76,Burgers,Regular Menu
54,2025/04/10,Thu,Japan,Filet-O-Fish®,400.00,2.76,Burgers,Regular Menu
55,2025/04/10,Thu,Japan,Chicken Filet-O®,420.00,2.90,Burgers,Regular Menu
56,2025/04/10,Thu,Japan,Teriyaki Chicken Filet-O,420.00,2.90,Burgers,Regular Menu
57,2025/04/10,Thu,Japan,Bacon Lettuce Burger,420.00,2.90,Burgers,Regular Menu
58,2025/04/10,Thu,Japan,Shrimp Filet-O,430.00,2.97,Burgers,Regular Menu
59,2025/04/10,Thu,Japan,McChicken®,190.00,1.31,Burgers,Regular Menu
60,2025/04/10,Thu,Japan,Spicy McChicken,220.00,1.52,Burgers,Regular Menu
61,2025/04/10,Thu,Japan,McChicken® Cheese,250.00,1.73,Burgers,Regular Menu
62,2025/04/10,Thu,Japan,Egg Cheeseburger,250.00,1.73,Burgers,Regular Menu
63,2025/04/10,Thu,Japan,Hamburger,190.00,1.31,Burgers,Regular Menu
