,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/05/03,Wed,Brunei,Big Mac (Value Meal) — Medium,6.50,4.87,Regular Value Meal
2,2023/05/03,Wed,Brunei,Big Mac (Value Meal) — Large,7.10,5.32,Regular Value Meal
3,2023/05/03,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.72,Regular Value Meal
4,2023/05/03,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.17,Regular Value Meal
5,2023/05/03,Wed,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.64,Regular Value Meal
6,2023/05/03,Wed,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.09,Regular Value Meal
7,2023/05/03,Wed,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.89,Regular Value Meal
8,2023/05/03,Wed,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,5.02,Regular Value Meal
9,2023/05/03,Wed,Brunei,Big Mac (A La Carte),5.50,4.12,Regular Value Meal
10,2023/05/03,Wed,Brunei,Double Cheeseburger (A La Carte),5.10,3.82,Regular Value Meal
11,2023/05/03,Wed,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.97,Regular Value Meal
12,2023/05/03,Wed,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.97,Regular Value Meal
13,2023/05/03,Wed,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.19,Regular Value Meal
14,2023/05/03,Wed,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.64,Regular Value Meal
15,2023/05/03,Wed,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.19,Regular Value Meal
16,2023/05/03,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.72,Regular Value Meal
17,2023/05/03,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.17,Regular Value Meal
18,2023/05/03,Wed,Brunei,Filet-O-Fish (A La Carte),3.80,2.85,Regular Value Meal
19,2023/05/03,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.09,Regular Value Meal
20,2023/05/03,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.54,Regular Value Meal
21,2023/05/03,Wed,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.45,Regular Value Meal
22,2023/05/03,Wed,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.57,Regular Value Meal
23,2023/05/03,Wed,Brunei,Chicken McNuggets — 9 Pieces - A la Carte,6.30,4.72,Regular Value Meal
24,2023/05/03,Wed,Brunei,Chicken McNuggets — 9 Pieces - Medium Value Meal,6.80,5.09,Regular Value Meal
25,2023/05/03,Wed,Brunei,Chicken McNuggets — 9 Pieces - Large Value Meal,7.40,5.54,Regular Value Meal
26,2023/05/03,Wed,Brunei,Chicken McNuggets — 20 Pieces - A La Carte,12.60,9.44,Regular Value Meal
27,2023/05/03,Wed,Brunei,McChicken — Ala Carte,5.00,3.75,Regular Value Meal
28,2023/05/03,Wed,Brunei,McChicken — Medium,6.00,4.49,Regular Value Meal
29,2023/05/03,Wed,Brunei,McChicken — Large,6.60,4.94,Regular Value Meal
30,2023/05/03,Wed,Brunei,McChicken Deluxe — Ala Carte,5.20,3.89,Regular Value Meal
31,2023/05/03,Wed,Brunei,McChicken Deluxe — Medium,6.20,4.64,Regular Value Meal
32,2023/05/03,Wed,Brunei,McChicken Deluxe — Large,6.80,5.09,Regular Value Meal
33,2023/05/03,Wed,Brunei,Happy Meal Beefburger,4.90,3.67,Happy Meal
34,2023/05/03,Wed,Brunei,Happy Meal Cheeseburger,5.20,3.89,Happy Meal
35,2023/05/03,Wed,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.89,Happy Meal
36,2023/05/03,Wed,Brunei,Happy Meal Bubur McD (S),5.20,3.89,Happy Meal
37,2023/05/03,Wed,Brunei,Happy meal chicken nugget(4pc),5.50,4.12,Happy Meal
38,2023/05/03,Wed,Brunei,2pcs Ayam Goreng McD,5.30,3.97,Sides
39,2023/05/03,Wed,Brunei,5pcs Ayam Goreng McD,12.00,8.99,Sides
40,2023/05/03,Wed,Brunei,9pcs Ayam Goreng McD,21.80,16.33,Sides
41,2023/05/03,Wed,Brunei,Rice,0.80,0.60,Sides
42,2023/05/03,Wed,Brunei,French fries — Medium,2.20,1.65,Sides
43,2023/05/03,Wed,Brunei,French fries — Large,2.50,1.87,Sides
44,2023/05/03,Wed,Brunei,Cakoi — 1 Pc,1.50,1.12,Sides
45,2023/05/03,Wed,Brunei,Cakoi — 2 Pc,2.80,2.10,Sides
46,2023/05/03,Wed,Brunei,Bubur McD — Small,3.20,2.40,Sides
47,2023/05/03,Wed,Brunei,Bubur McD — Large,3.70,2.77,Sides
48,2023/05/03,Wed,Brunei,Medium fries,2.20,1.65,Sides
49,2023/05/03,Wed,Brunei,Apple Pie — 1 Pc,1.80,1.35,Dessert
50,2023/05/03,Wed,Brunei,Apple Pie — 2 Pc,3.30,2.47,Dessert
51,2023/05/03,Wed,Brunei,Nasi Lemak Creamy Butter Set A ( 2 Pieces Ayam Goreng McD),7.70,5.77,Nasi Lemak Creamy Butter
52,2023/05/03,Wed,Brunei,Nasi Lemak Creamy Butter Set B (1 Piece Ayam Goreng McD),6.20,4.64,Nasi Lemak Creamy Butter
