,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/06/07,Wed,Brunei,Big Mac (Value Meal) — Medium,6.50,4.82,Regular Value Meal
2,2023/06/07,Wed,Brunei,Big Mac (Value Meal) — Large,7.10,5.27,Regular Value Meal
3,2023/06/07,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.67,Regular Value Meal
4,2023/06/07,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.12,Regular Value Meal
5,2023/06/07,Wed,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.60,Regular Value Meal
6,2023/06/07,Wed,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.05,Regular Value Meal
7,2023/06/07,Wed,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.86,Regular Value Meal
8,2023/06/07,Wed,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.97,Regular Value Meal
9,2023/06/07,Wed,Brunei,Big Mac (A La Carte),5.50,4.08,Regular Value Meal
10,2023/06/07,Wed,Brunei,Double Cheeseburger (A La Carte),5.10,3.78,Regular Value Meal
11,2023/06/07,Wed,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.93,Regular Value Meal
12,2023/06/07,Wed,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.15,Regular Value Meal
13,2023/06/07,Wed,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.60,Regular Value Meal
14,2023/06/07,Wed,Brunei,Chicken Sandwich (Value Meal),7.30,5.42,Regular Value Meal
15,2023/06/07,Wed,Brunei,Filet-O-Fish (A La Carte),3.80,2.82,Regular Value Meal
16,2023/06/07,Wed,Brunei,Chicken Sandwich (A La Carte),5.50,4.08,Regular Value Meal
17,2023/06/07,Wed,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.41,Regular Value Meal
18,2023/06/07,Wed,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.53,Regular Value Meal
19,2023/06/07,Wed,Brunei,Fish Bites,2.20,1.63,Sides
20,2023/06/07,Wed,Brunei,2pcs Ayam Goreng McD,5.30,3.93,Sides
21,2023/06/07,Wed,Brunei,5pcs Ayam Goreng McD,12.00,8.90,Sides
22,2023/06/07,Wed,Brunei,9pcs Ayam Goreng McD,21.80,16.17,Sides
23,2023/06/07,Wed,Brunei,Rice,0.80,0.59,Sides
24,2023/06/07,Wed,Brunei,French Fries — Medium,2.20,1.63,Sides
25,2023/06/07,Wed,Brunei,French Fries — Large,2.50,1.85,Sides
26,2023/06/07,Wed,Brunei,Sauces — Tartar Sauce,0.50,0.37,Sides
27,2023/06/07,Wed,Brunei,Sauces — Ayam Goreng McD Gravy,0.50,0.37,Sides
28,2023/06/07,Wed,Brunei,Sauces — Nasi Lemak McD Sambal,0.50,0.37,Sides
