,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2023/05/02,Tue,Brunei,Big Mac (Value Meal) — Medium,6.50,4.86,Regular Value Meal
2,2023/05/02,Tue,Brunei,Big Mac (Value Meal) — Large,7.10,5.31,Regular Value Meal
3,2023/05/02,Tue,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.64,Regular Value Meal
4,2023/05/02,Tue,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,5.09,Regular Value Meal
5,2023/05/02,Tue,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,5.09,Regular Value Meal
6,2023/05/02,Tue,Brunei,Spicy Chicken McDeluxe (Value Meal) — Large,7.40,5.54,Regular Value Meal
7,2023/05/02,Tue,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.19,Regular Value Meal
8,2023/05/02,Tue,Brunei,Filet-O-Fish (Value Meal) — Large,6.20,4.64,Regular Value Meal
9,2023/05/02,Tue,Brunei,Big Mac (A La Carte),5.50,4.12,Regular Value Meal
10,2023/05/02,Tue,Brunei,Double Cheeseburger (A La Carte),5.10,3.82,Regular Value Meal
11,2023/05/02,Tue,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.19,Regular Value Meal
12,2023/05/02,Tue,Brunei,Filet-O-Fish (A La Carte),3.80,2.84,Regular Value Meal
13,2023/05/02,Tue,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.44,Regular Value Meal
14,2023/05/02,Tue,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.56,Regular Value Meal
15,2023/05/02,Tue,Brunei,Chicken McNuggets — 9 Pieces - A la carte,6.30,4.71,Regular Value Meal
16,2023/05/02,Tue,Brunei,Chicken McNuggets — 9 pieces - Medium Value Meal,6.80,5.09,Regular Value Meal
17,2023/05/02,Tue,Brunei,Chicken McNuggets — 9 pieces - Large Value Meal,7.40,5.54,Regular Value Meal
18,2023/05/02,Tue,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.43,Regular Value Meal
19,2023/05/02,Tue,Brunei,McChicken — Ala Carte,5.00,3.74,Regular Value Meal
20,2023/05/02,Tue,Brunei,McChicken — Large,6.60,4.94,Regular Value Meal
21,2023/05/02,Tue,Brunei,McChicken Deluxe — Ala Carte,5.20,3.89,Regular Value Meal
22,2023/05/02,Tue,Brunei,McChicken Deluxe — Medium,6.20,4.64,Regular Value Meal
23,2023/05/02,Tue,Brunei,McChicken Deluxe — Large,6.80,5.09,Regular Value Meal
24,2023/05/02,Tue,Brunei,Happy Meal Cheeseburger,5.20,3.89,Happy Meal
25,2023/05/02,Tue,Brunei,Happy Meal Beefburger,4.90,3.67,Happy Meal
26,2023/05/02,Tue,Brunei,Happy Meal Bubur McD (S),5.20,3.89,Happy Meal
27,2023/05/02,Tue,Brunei,Happy Meal Ayam Goreng McD (1pc),5.20,3.89,Happy Meal
28,2023/05/02,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Ayam Goreng McD (1pc),5.00,3.74,Happy Meal
29,2023/05/02,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Beef Burger,4.70,3.52,Happy Meal
30,2023/05/02,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Bubur Mcd (S),5.00,3.74,Happy Meal
31,2023/05/02,Tue,Brunei,Happy Meal with Fruit Tea — Happy Cheeseburger,5.00,3.74,Happy Meal
32,2023/05/02,Tue,Brunei,Happy Meal with Fruit Tea — Happy Meal Fish Nuggets,5.00,3.74,Happy Meal
33,2023/05/02,Tue,Brunei,Fish Bites,2.20,1.65,Sides
34,2023/05/02,Tue,Brunei,2pcs Ayam Goreng McD,5.30,3.97,Sides
35,2023/05/02,Tue,Brunei,5pcs Ayam Goreng McD,12.00,8.98,Sides
36,2023/05/02,Tue,Brunei,9pcs Ayam Goreng McD,21.80,16.31,Sides
37,2023/05/02,Tue,Brunei,Rice,0.80,0.60,Sides
38,2023/05/02,Tue,Brunei,BBQ Dipping Sauce,0.50,0.37,Sides
39,2023/05/02,Tue,Brunei,French Fries — Medium,2.20,1.65,Sides
40,2023/05/02,Tue,Brunei,French Fries — Large,2.50,1.87,Sides
41,2023/05/02,Tue,Brunei,Bubur McD — Small,3.20,2.39,Sides
42,2023/05/02,Tue,Brunei,Bubur McD — Large,3.70,2.77,Sides
43,2023/05/02,Tue,Brunei,Cakoi — 1 Pc,1.50,1.12,Sides
44,2023/05/02,Tue,Brunei,Cakoi — 2 Pc,2.80,2.09,Sides
