,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
0,2022/04/21,Thu,Pakistan,"Ramadan Deal 1 - McChicken, 3pc Wings & Med. Drink",534.00,2.88,Delivery Exclusive,Regular
1,2022/04/21,Thu,Pakistan,"Ramadan Deal 2 - McCrispy, 3pc Wings & Med. Drink",621.00,3.34,Delivery Exclusive,Regular
2,2022/04/21,Thu,Pakistan,"Chicken Mac, McChicken & 2 Reg. Drinks",647.00,3.48,Delivery Exclusive,Regular
3,2022/04/21,Thu,Pakistan,Hot n Crispy Burger,259.00,1.39,★What's New★,Regular
4,2022/04/21,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.28,★What's New★,Regular
5,2022/04/21,Thu,Pakistan,McFlurry KitKat,388.00,2.09,★What's New★,Regular
6,2022/04/21,Thu,Pakistan,KitKat Shake,366.00,1.97,★What's New★,Regular
7,2022/04/21,Thu,Pakistan,Hot n Crispy Burger,259.00,1.39,Chicken & Fish,Regular
8,2022/04/21,Thu,Pakistan,McCrispy - Mayonnaise,444.00,2.39,Chicken & Fish,Regular
9,2022/04/21,Thu,Pakistan,Chicken Mac,556.00,2.99,Chicken & Fish,Regular
10,2022/04/21,Thu,Pakistan,McChicken ,384.00,2.07,Chicken & Fish,Regular
11,2022/04/21,Thu,Pakistan,Grand Chicken Spicy,685.00,3.69,Chicken & Fish,Regular
12,2022/04/21,Thu,Pakistan,McArabia,625.00,3.37,Chicken & Fish,Regular
13,2022/04/21,Thu,Pakistan,Chicken McNuggets 6 pcs,453.00,2.44,Chicken & Fish,Regular
14,2022/04/21,Thu,Pakistan,Chicken McNuggets 9 pcs,591.00,3.18,Chicken & Fish,Regular
15,2022/04/21,Thu,Pakistan,Chicken McNuggets 20 pcs,927.00,4.99,Chicken & Fish,Regular
16,2022/04/21,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.28,Chicken & Fish,Regular
17,2022/04/21,Thu,Pakistan,Chicken Burger with Cheese,306.00,1.65,Chicken & Fish,Regular
18,2022/04/21,Thu,Pakistan,Value McArabia Chicken,358.00,1.93,Chicken & Fish,Regular
19,2022/04/21,Thu,Pakistan,Mini McRoyale,358.00,1.93,Chicken & Fish,Regular
20,2022/04/21,Thu,Pakistan,Cheese Burger,323.00,1.74,Chicken & Fish,Regular
21,2022/04/21,Thu,Pakistan,Filet-O-Fish ,470.00,2.53,Chicken & Fish,Regular
22,2022/04/21,Thu,Pakistan,Chipotle Wrap,319.00,1.72,Chicken & Fish,Regular
23,2022/04/21,Thu,Pakistan,BBQ Wrap,319.00,1.72,Chicken & Fish,Regular
24,2022/04/21,Thu,Pakistan,Big Mac,556.00,2.99,Beef,Regular
25,2022/04/21,Thu,Pakistan,Quarter Pounder,556.00,2.99,Beef,Regular
26,2022/04/21,Thu,Pakistan,McRoyale ,556.00,2.99,Beef,Regular
27,2022/04/21,Thu,Pakistan,Double Cheese Burger,487.00,2.62,Beef,Regular
28,2022/04/21,Thu,Pakistan,Spicy McCrispy Double,668.00,3.60,Double Patty Burgers,Regular
29,2022/04/21,Thu,Pakistan,Hot n Crispy Double,345.00,1.86,Double Patty Burgers,Regular
30,2022/04/21,Thu,Pakistan,McChicken Double,573.00,3.09,Double Patty Burgers,Regular
31,2022/04/21,Thu,Pakistan,Double Big Mac,711.00,3.83,Double Patty Burgers,Regular
32,2022/04/21,Thu,Pakistan,Quarter Pounder Double,754.00,4.06,Double Patty Burgers,Regular
33,2022/04/21,Thu,Pakistan,Filet-O-Fish Double,582.00,3.13,Double Patty Burgers,Regular
34,2022/04/21,Thu,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,2.30,Crispy Fried Chicken,Regular
35,2022/04/21,Thu,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,2.30,Crispy Fried Chicken,Regular
36,2022/04/21,Thu,Pakistan,2 Pieces Crispy Chicken,573.00,3.09,Crispy Fried Chicken,Regular
37,2022/04/21,Thu,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,711.00,3.83,Crispy Fried Chicken,Regular
38,2022/04/21,Thu,Pakistan,3 Pieces Crispy Chicken,711.00,3.83,Crispy Fried Chicken,Regular
39,2022/04/21,Thu,Pakistan,9pcs Spicy Chicken Bucket Meal,1789.00,9.63,Crispy Fried Chicken,Regular
40,2022/04/21,Thu,Pakistan,9pcs Crispy Chicken Bucket Meal,1789.00,9.63,Crispy Fried Chicken,Regular
41,2022/04/21,Thu,Pakistan,Chicken Value Sharebag,1737.00,9.35,Share Bag,Regular
42,2022/04/21,Thu,Pakistan,Share Bag- CHICKEN PLUS,1909.00,10.28,Share Bag,Regular
43,2022/04/21,Thu,Pakistan,9pcs Spicy Chicken Bucket Meal,1789.00,9.63,Share Bag,Regular
44,2022/04/21,Thu,Pakistan,9pcs Crispy Chicken Bucket Meal,1789.00,9.63,Share Bag,Regular
45,2022/04/21,Thu,Pakistan,Happy Meal Beef Burger ,366.00,1.97,Happy Meals,Regular
46,2022/04/21,Thu,Pakistan,Happy Meal Cheese Burger,453.00,2.44,Happy Meals,Regular
47,2022/04/21,Thu,Pakistan,Happy Meal Chicken Burger ,453.00,2.44,Happy Meals,Regular
48,2022/04/21,Thu,Pakistan,Happy Meal 4pcs Chicken McNuggets,453.00,2.44,Happy Meals,Regular
49,2022/04/21,Thu,Pakistan,Double Chocolate Pie,241.00,1.30,Desserts,Regular
50,2022/04/21,Thu,Pakistan,McFlurry KitKat,388.00,2.09,Desserts,Regular
51,2022/04/21,Thu,Pakistan,Apple Pie,237.00,1.28,Desserts,Regular
52,2022/04/21,Thu,Pakistan,Sundae Brownie,349.00,1.88,Desserts,Regular
53,2022/04/21,Thu,Pakistan,McFlurry Oreo,349.00,1.88,Desserts,Regular
54,2022/04/21,Thu,Pakistan,Hot Fudge Sundae,323.00,1.74,Desserts,Regular
55,2022/04/21,Thu,Pakistan,Strawberry Sundae,323.00,1.74,Desserts,Regular
56,2022/04/21,Thu,Pakistan,Cardamom Tea,237.00,1.28,Beverages,Regular
57,2022/04/21,Thu,Pakistan,Regular Tea,194.00,1.04,Beverages,Regular
58,2022/04/21,Thu,Pakistan,Green Tea,177.00,0.95,Beverages,Regular
59,2022/04/21,Thu,Pakistan,Orange Juice,272.00,1.46,Beverages,Regular
60,2022/04/21,Thu,Pakistan,Vanila Shake,323.00,1.74,Beverages,Regular
