,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/09/29,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.33,New Promotions
2,2023/09/29,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.70,New Promotions
3,2023/09/29,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.70,New Promotions
4,2023/09/29,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.33,New Promotions
5,2023/09/29,Fri,Thailand,Samurai & Filet Set,289.00,7.87,New Promotions
6,2023/09/29,Fri,Thailand,French Fries Party Size,109.00,2.97,New Promotions
7,2023/09/29,Fri,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.15,New Promotions
8,2023/09/29,Fri,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.09,New Promotions
9,2023/09/29,Fri,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.52,New Promotions
10,2023/09/29,Fri,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.34,New Promotions
11,2023/09/29,Fri,Thailand,McNuggets Combo Set 12 pcs,185.00,5.04,New Promotions
12,2023/09/29,Fri,Thailand,McFried Chicken Max Family Set,419.00,11.42,New Promotions
13,2023/09/29,Fri,Thailand,Samurai Pork Burger Duo Set,289.00,7.87,New Promotions
14,2023/09/29,Fri,Thailand,Truffle Beef Burger A-la-carte,175.00,4.77,New Promotions
15,2023/09/29,Fri,Thailand,Truffle Beef Burger Set,240.00,6.54,New Promotions
16,2023/09/29,Fri,Thailand,Truffle Pork Burger A-la-carte,175.00,4.77,New Promotions
17,2023/09/29,Fri,Thailand,Truffle Pork Burger Set,240.00,6.54,New Promotions
18,2023/09/29,Fri,Thailand,Matcha McFlurry,59.00,1.61,New Promotions
19,2023/09/29,Fri,Thailand,New Sharing Box Set,119.00,3.24,New Promotions
20,2023/09/29,Fri,Thailand,Jud Tem Triple Beef Cheeseburger,269.00,7.33,New Promotions
21,2023/09/29,Fri,Thailand,Shrimp Cocktail Burger A-la-carte,119.00,3.24,New Promotions
22,2023/09/29,Fri,Thailand,Shrimp Cocktail Burger Set,184.00,5.01,New Promotions
23,2023/09/29,Fri,Thailand,Shrimp FOF combo set,319.00,8.69,New Promotions
24,2023/09/29,Fri,Thailand,Shrimp Cocktail Burger Single Set,169.00,4.60,New Promotions
25,2023/09/29,Fri,Thailand,Shrimp Cocktail Burger set free Filet O Fish,246.00,6.70,New Promotions
26,2023/09/29,Fri,Thailand,Shrimp Cocktail Combo Set,319.00,8.69,New Promotions
27,2023/09/29,Fri,Thailand,Burger Set 3 Free 1,315.00,8.58,New Promotions
