,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/08/04,Fri,Thailand,Truffle Beef Burger A-la-carte,175.00,5.06,New Promotions
2,2023/08/04,Fri,Thailand,Truffle Beef Burger Set,240.00,6.94,New Promotions
3,2023/08/04,Fri,Thailand,Truffle Pork Burger A-la-carte,175.00,5.06,New Promotions
4,2023/08/04,Fri,Thailand,Truffle Pork Burger Set,240.00,6.94,New Promotions
5,2023/08/04,Fri,Thailand,Bacon Cheese spicy chicken burger A-la-carte,149.00,4.31,New Promotions
6,2023/08/04,Fri,Thailand,Bacon Cheese spicy chicken burger Set,219.00,6.33,New Promotions
7,2023/08/04,Fri,Thailand,New Sharing Box Set,119.00,3.44,New Promotions
8,2023/08/04,Fri,Thailand,McFried Chicken Love Mom Set,319.00,9.22,New Promotions
9,2023/08/04,Fri,Thailand,Curly Fries,99.00,2.86,New Promotions
10,2023/08/04,Fri,Thailand,Special set 1,219.00,6.33,New Promotions
11,2023/08/04,Fri,Thailand,Curly Fries Party Size,179.00,5.17,New Promotions
12,2023/08/04,Fri,Thailand,Special set 2,319.00,9.22,New Promotions
13,2023/08/04,Fri,Thailand,Special set 3,419.00,12.11,New Promotions
14,2023/08/04,Fri,Thailand,McFried Chicken Max Family Set,419.00,12.11,New Promotions
15,2023/08/04,Fri,Thailand,Line Man Special,249.00,7.20,New Promotions
16,2023/08/04,Fri,Thailand,Matcha McFlurry,59.00,1.71,New Promotions
17,2023/08/04,Fri,Thailand,99 Cheeseburger Set,99.00,2.86,New Promotions
18,2023/08/04,Fri,Thailand,Cheesy Ham Pie,39.00,1.13,New Promotions
19,2023/08/04,Fri,Thailand,Grab Special,249.00,7.20,New Promotions
20,2023/08/04,Fri,Thailand,Grab Special Set 2,299.00,8.64,New Promotions
21,2023/08/04,Fri,Thailand,Bacon Cheese spicy chicken burger A-la-carte,149.00,4.31,Exclusive Only McDelivery
22,2023/08/04,Fri,Thailand,Bacon Cheese spicy chicken burger Set,219.00,6.33,Exclusive Only McDelivery
23,2023/08/04,Fri,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.86,Exclusive Only McDelivery
24,2023/08/04,Fri,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.60,Exclusive Only McDelivery
25,2023/08/04,Fri,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.86,Exclusive Only McDelivery
26,2023/08/04,Fri,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.60,Exclusive Only McDelivery
27,2023/08/04,Fri,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.60,Exclusive Only McDelivery
28,2023/08/04,Fri,Thailand,Samurai & Filet Set,279.00,8.06,Exclusive Only McDelivery
29,2023/08/04,Fri,Thailand,Grab Special,249.00,7.20,Exclusive Only McDelivery
30,2023/08/04,Fri,Thailand,Grab Special Set 2,299.00,8.64,Exclusive Only McDelivery
