,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2023/12/02,Sat,Thailand,McFried Chicken Max Family Set,419.00,11.93,New Promotions
2,2023/12/02,Sat,Thailand,McFried Chicken Party Set,319.00,9.08,New Promotions
3,2023/12/02,Sat,Thailand,Chocolate Pie made with KITKAT,45.00,1.28,New Promotions
4,2023/12/02,Sat,Thailand,McFlurry made with KITKAT,59.00,1.68,New Promotions
5,2023/12/02,Sat,Thailand,KitKat Chocolate Frappe,99.00,2.82,New Promotions
6,2023/12/02,Sat,Thailand,KitKat Mocha Frappe,99.00,2.82,New Promotions
7,2023/12/02,Sat,Thailand,Blue Winter Tumbler,599.00,17.05,New Promotions
8,2023/12/02,Sat,Thailand,Red Rudolph Tumbler,599.00,17.05,New Promotions
9,2023/12/02,Sat,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.53,Exclusive Only McDelivery
10,2023/12/02,Sat,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.53,Exclusive Only McDelivery
11,2023/12/02,Sat,Thailand,Samurai & Filet Set,289.00,8.23,Exclusive Only McDelivery
12,2023/12/02,Sat,Thailand,50% off 10 pcs. McNuggets Set,146.00,4.16,Exclusive Only McDelivery
13,2023/12/02,Sat,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.53,Exclusive Only McDelivery
14,2023/12/02,Sat,Thailand,Buy 1 Get 1 McNuggets & French Fries,190.00,5.41,Exclusive Only McDelivery
15,2023/12/02,Sat,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.25,Exclusive Only McDelivery
16,2023/12/02,Sat,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.27,Exclusive Only McDelivery
17,2023/12/02,Sat,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.67,Exclusive Only McDelivery
18,2023/12/02,Sat,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.58,Exclusive Only McDelivery
19,2023/12/02,Sat,Thailand,McNuggets Combo Set 12 pcs,185.00,5.27,Exclusive Only McDelivery
20,2023/12/02,Sat,Thailand,McFried Chicken Tem Max,189.00,5.38,Exclusive Only McDelivery
21,2023/12/02,Sat,Thailand,Cheesy Chicken,65.00,1.85,Exclusive Only McDelivery
22,2023/12/02,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.28,Breakfast
23,2023/12/02,Sat,Thailand,5 pcs. McPatongko Set,69.00,1.96,Breakfast
24,2023/12/02,Sat,Thailand,Condensed Milk Dip,12.00,0.34,Breakfast
25,2023/12/02,Sat,Thailand,Hot Americano 8 oz.,65.00,1.85,Breakfast
26,2023/12/02,Sat,Thailand,Hot Latte 8 oz.,65.00,1.85,Breakfast
27,2023/12/02,Sat,Thailand,Truffle Beef Burger A-la-carte,175.00,4.98,Burgers
28,2023/12/02,Sat,Thailand,Truffle Beef Burger Set,240.00,6.83,Burgers
29,2023/12/02,Sat,Thailand,Truffle Pork Burger A-la-carte,175.00,4.98,Burgers
30,2023/12/02,Sat,Thailand,Truffle Pork Burger Set,240.00,6.83,Burgers
31,2023/12/02,Sat,Thailand,Quarter Pounder with Cheese A-la-carte,155.00,4.41,Burgers
32,2023/12/02,Sat,Thailand,Quarter Pounder with Cheese Set,230.00,6.55,Burgers
33,2023/12/02,Sat,Thailand,Double Quarter Pounder with Cheese A-la-carte,215.00,6.12,Burgers
34,2023/12/02,Sat,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.25,Burgers
35,2023/12/02,Sat,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,175.00,4.98,Burgers
36,2023/12/02,Sat,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.12,Burgers
37,2023/12/02,Sat,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,175.00,4.98,Burgers
38,2023/12/02,Sat,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.12,Burgers
39,2023/12/02,Sat,Thailand,Double Cheeseburger (Beef) A-la-carte,135.00,3.84,Burgers
40,2023/12/02,Sat,Thailand,Double Cheeseburger (Beef) Set,210.00,5.98,Burgers
41,2023/12/02,Sat,Thailand,Cheeseburger (Beef) A-la-carte,85.00,2.42,Burgers
42,2023/12/02,Sat,Thailand,Cheeseburger (Beef) Set,160.00,4.55,Burgers
43,2023/12/02,Sat,Thailand,Big Mac (Beef) A-la-carte,145.00,4.13,Burgers
44,2023/12/02,Sat,Thailand,Big Mac (Beef) Set,235.00,6.69,Burgers
45,2023/12/02,Sat,Thailand,Double Big Mac (Beef),195.00,5.55,Burgers
46,2023/12/02,Sat,Thailand,Filet-O-Fish (Fish) A-la-carte,105.00,2.99,Burgers
47,2023/12/02,Sat,Thailand,Filet-O-Fish (Fish) Set,180.00,5.12,Burgers
48,2023/12/02,Sat,Thailand,Double Filet-O-Fish (Fish),145.00,4.13,Burgers
49,2023/12/02,Sat,Thailand,Samurai Pork Burger (Pork) A-la-carte,105.00,2.99,Burgers
50,2023/12/02,Sat,Thailand,Samurai Pork Burger (Pork) Set,180.00,5.12,Burgers
51,2023/12/02,Sat,Thailand,McChicken (Chicken) Bigger than ever 50% A-la-carte,105.00,2.99,Burgers
52,2023/12/02,Sat,Thailand,McChicken (Chicken) Bigger than ever 50% Set,180.00,5.12,Burgers
53,2023/12/02,Sat,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.39,Burgers
54,2023/12/02,Sat,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.52,Burgers
55,2023/12/02,Sat,Thailand,Pepper Chicken Burger (Chicken),49.00,1.39,Burgers
56,2023/12/02,Sat,Thailand,Hamburger (Beef),49.00,1.39,Burgers
57,2023/12/02,Sat,Thailand,Pork Burger (Pork),49.00,1.39,Burgers
58,2023/12/02,Sat,Thailand,McFried Chicken,89.00,2.53,McFried Chicken & Rice
59,2023/12/02,Sat,Thailand,McFried Chicken Max Family Set,419.00,11.93,McFried Chicken & Rice
60,2023/12/02,Sat,Thailand,McFried Chicken Super Max Set,319.00,9.08,McFried Chicken & Rice
61,2023/12/02,Sat,Thailand,Chicken Bites,59.00,1.68,McFried Chicken & Rice
62,2023/12/02,Sat,Thailand,Party Snack Set 2 (New),219.00,6.23,McFried Chicken & Rice
63,2023/12/02,Sat,Thailand,Snack Party Set 2,219.00,6.23,McFried Chicken & Rice
64,2023/12/02,Sat,Thailand,1 pc. McFried Chicken (Original/Spicy),45.00,1.28,McFried Chicken & Rice
65,2023/12/02,Sat,Thailand,McFried Chicken Super Value Set,109.00,3.10,McFried Chicken & Rice
66,2023/12/02,Sat,Thailand,McFried Chicken Set,165.00,4.70,McFried Chicken & Rice
67,2023/12/02,Sat,Thailand,McFried Chicken Value Set,149.00,4.24,McFried Chicken & Rice
68,2023/12/02,Sat,Thailand,French Fries,85.00,2.42,Snack & Desserts
69,2023/12/02,Sat,Thailand,Chocolate Pie made with KITKAT,45.00,1.28,Snack & Desserts
70,2023/12/02,Sat,Thailand,6 pc. McNuggets (Chicken) A-la-carte,105.00,2.99,Snack & Desserts
71,2023/12/02,Sat,Thailand,6 pc. McNuggets (Chicken) Set,150.00,4.27,Snack & Desserts
72,2023/12/02,Sat,Thailand,10 pc. McNuggets (Chicken) A-la-carte,155.00,4.41,Snack & Desserts
73,2023/12/02,Sat,Thailand,10 pc. McNuggets (Chicken) Set,230.00,6.55,Snack & Desserts
74,2023/12/02,Sat,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.25,Snack & Desserts
75,2023/12/02,Sat,Thailand,Spicy McNuggets 6 pcs Set,150.00,4.27,Snack & Desserts
76,2023/12/02,Sat,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.67,Snack & Desserts
77,2023/12/02,Sat,Thailand,Spicy McNuggets 10 pcs Set,196.00,5.58,Snack & Desserts
78,2023/12/02,Sat,Thailand,McNuggets Combo Set 12 pcs,185.00,5.27,Snack & Desserts
79,2023/12/02,Sat,Thailand,McFlurry made with KITKAT,59.00,1.68,Snack & Desserts
80,2023/12/02,Sat,Thailand,Cheese Stick,75.00,2.13,Snack & Desserts
81,2023/12/02,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.28,Snack & Desserts
82,2023/12/02,Sat,Thailand,5 pcs. McPatongko Set,69.00,1.96,Snack & Desserts
83,2023/12/02,Sat,Thailand,McFlurry Oreo,59.00,1.68,Snack & Desserts
84,2023/12/02,Sat,Thailand,New Sharing Box Set,119.00,3.39,Snack & Desserts
85,2023/12/02,Sat,Thailand,Chocolate Sundae,39.00,1.11,Snack & Desserts
86,2023/12/02,Sat,Thailand,Strawberry Sundae,39.00,1.11,Snack & Desserts
87,2023/12/02,Sat,Thailand,Corn Pie,35.00,1.00,Snack & Desserts
88,2023/12/02,Sat,Thailand,Pineapple Pie,35.00,1.00,Snack & Desserts
89,2023/12/02,Sat,Thailand,Cheese Dip,25.00,0.71,Snack & Desserts
90,2023/12/02,Sat,Thailand,Condensed Milk Dip,12.00,0.34,Snack & Desserts
91,2023/12/02,Sat,Thailand,Sharing Box (Chic Stick),119.00,3.39,Snack & Desserts
92,2023/12/02,Sat,Thailand,Snack Party Set 1,189.00,5.38,Snack & Desserts
93,2023/12/02,Sat,Thailand,Coke No Sugar,65.00,1.85,Beverages
94,2023/12/02,Sat,Thailand,Fanta Strawberry,65.00,1.85,Beverages
95,2023/12/02,Sat,Thailand,Coke,65.00,1.85,Beverages
96,2023/12/02,Sat,Thailand,Sprite No Sugar,62.00,1.76,Beverages
97,2023/12/02,Sat,Thailand,Hot Americano 8 oz.,65.00,1.85,Beverages
98,2023/12/02,Sat,Thailand,Hot Latte 8 oz.,65.00,1.85,Beverages
99,2023/12/02,Sat,Thailand,Iced Ovaltine,55.00,1.57,Beverages
100,2023/12/02,Sat,Thailand,Iced Milk Tea,45.00,1.28,Beverages
101,2023/12/02,Sat,Thailand,Iced Lemon Tea,55.00,1.57,Beverages
102,2023/12/02,Sat,Thailand,Water 600 ml.,20.00,0.57,Beverages
103,2023/12/02,Sat,Thailand,Black Choc Drizzle Mini Donut,42.00,1.20,McCafe
104,2023/12/02,Sat,Thailand,Choc Mini Donut,42.00,1.20,McCafe
105,2023/12/02,Sat,Thailand,Sugar Mini Donut,42.00,1.20,McCafe
106,2023/12/02,Sat,Thailand,White Choc Drizzle Mini Donut,42.00,1.20,McCafe
107,2023/12/02,Sat,Thailand,KitKat Chocolate Frappe,99.00,2.82,McCafe
108,2023/12/02,Sat,Thailand,KitKat Mocha Frappe,99.00,2.82,McCafe
109,2023/12/02,Sat,Thailand,Blue Winter Tumbler,599.00,17.05,McCafe
110,2023/12/02,Sat,Thailand,Red Rudolph Tumbler,599.00,17.05,McCafe
111,2023/12/02,Sat,Thailand,Chocolate Brownie,65.00,1.85,McCafe
112,2023/12/02,Sat,Thailand,Plain Croissant,75.00,2.13,McCafe
113,2023/12/02,Sat,Thailand,Hot Cappuccino,85.00,2.42,McCafe
114,2023/12/02,Sat,Thailand,Hot Caramel Macchiato,95.00,2.70,McCafe
